epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.76753,3.76629,0.04125,9.8419,12.1464,-1.7230
1,val,1.40964,1.40964,0.00002,5.9523,7.4309,-0.1964
2,train,1.26029,1.25868,0.05367,5.9047,7.0218,-0.1013
2,val,0.93689,0.93689,0.00002,5.0871,6.0580,0.2048
3,train,0.60171,0.60096,0.02475,3.9222,4.8519,0.4556
3,val,0.65982,0.65982,0.00002,3.5388,5.0840,0.4400
4,train,0.73557,0.73506,0.01688,4.3581,5.3660,0.3207
4,val,0.59442,0.59442,0.00002,3.3581,4.8254,0.4955
5,train,0.80731,0.80654,0.02584,4.8048,5.6208,0.4547
5,val,0.54256,0.54256,0.00002,3.2674,4.6101,0.5395
6,train,0.50019,0.49943,0.02514,3.3383,4.4231,0.7114
6,val,0.75462,0.75462,0.00008,4.5378,5.4369,0.3595
7,train,0.35257,0.35140,0.03906,2.6795,3.7101,0.7411
7,val,0.52039,0.52039,0.00020,3.0883,4.5149,0.5583
8,train,0.52495,0.52330,0.05505,3.5662,4.5276,0.6398
8,val,0.57756,0.57755,0.00023,3.0895,4.7565,0.5098
9,train,0.45639,0.45479,0.05329,3.3544,4.2208,0.6766
9,val,0.58344,0.58343,0.00030,3.9884,4.7806,0.5048
10,train,0.40675,0.40404,0.09041,3.2232,3.9783,0.7057
10,val,0.69716,0.69716,0.00016,3.6424,5.2258,0.4083
11,train,0.35872,0.35699,0.05768,2.8541,3.7395,0.7061
11,val,0.55557,0.55556,0.00015,3.5346,4.6650,0.5285
12,train,0.40898,0.40834,0.02102,3.0309,3.9995,0.6150
12,val,0.63127,0.63126,0.00012,3.5638,4.9727,0.4642
13,train,0.38599,0.38500,0.03303,2.9595,3.8834,0.6903
13,val,0.46200,0.46200,0.00006,3.3120,4.2541,0.6079
14,train,0.27913,0.27634,0.09289,2.4461,3.2901,0.7944
14,val,0.44471,0.44471,0.00001,3.3222,4.1738,0.6226
15,train,0.25138,0.25055,0.02755,2.1564,3.1328,0.7912
15,val,0.50339,0.50339,0.00001,3.3630,4.4406,0.5728
16,train,0.23372,0.23089,0.09437,2.4215,3.0074,0.8425
16,val,0.48952,0.48952,0.00001,3.3539,4.3790,0.5845
17,train,0.18567,0.18236,0.11026,1.9790,2.6727,0.8781
17,val,0.50564,0.50564,0.00001,3.4879,4.4505,0.5708
18,train,0.35405,0.35121,0.09474,2.8868,3.7091,0.7183
18,val,0.54472,0.54472,0.00001,3.7359,4.6193,0.5377
19,train,0.27359,0.26953,0.13529,2.4883,3.2493,0.7949
19,val,0.66798,0.66798,0.00001,4.1362,5.1153,0.4331
20,train,0.17942,0.17647,0.09856,2.1664,2.6292,0.8778
20,val,0.60983,0.60983,0.00002,3.6911,4.8876,0.4824
21,train,0.15400,0.15191,0.06979,1.8657,2.4394,0.8721
21,val,0.54430,0.54430,0.00003,3.3495,4.6175,0.5380
22,train,0.15484,0.15047,0.14584,1.9478,2.4278,0.8891
22,val,0.78420,0.78420,0.00002,4.2906,5.5425,0.3344
23,train,0.15093,0.14784,0.10317,1.7507,2.4065,0.8922
23,val,0.62806,0.62806,0.00001,3.8801,4.9601,0.4669
24,train,0.12229,0.12075,0.05146,1.7228,2.1749,0.8963
24,val,0.68147,0.68147,0.00001,3.9540,5.1667,0.4216
25,train,0.18534,0.18279,0.08482,2.0497,2.6759,0.8651
25,val,0.73574,0.73574,0.00001,4.0592,5.3685,0.3756
26,train,0.13652,0.13401,0.08360,1.8661,2.2912,0.8895
26,val,0.76861,0.76861,0.00000,4.2387,5.4871,0.3477
27,train,0.13228,0.13077,0.05061,1.7558,2.2633,0.9020
27,val,0.63765,0.63765,0.00000,3.5944,4.9978,0.4588
28,train,0.18486,0.18295,0.06363,2.0831,2.6771,0.8628
28,val,0.84089,0.84089,0.00000,4.6172,5.7393,0.2863
29,train,0.11639,0.11423,0.07218,1.6831,2.1153,0.9228
29,val,0.70530,0.70530,0.00000,3.8959,5.2563,0.4014
30,train,0.09259,0.09132,0.04226,1.5213,1.8913,0.9321
30,val,0.82193,0.82193,0.00000,4.6874,5.6742,0.3024
31,train,0.10005,0.09949,0.01858,1.5109,1.9741,0.9141
31,val,0.63957,0.63957,0.00000,3.7717,5.0053,0.4572
32,train,0.06269,0.06193,0.02544,1.2883,1.5575,0.9577
32,val,0.73681,0.73681,0.00000,4.1617,5.3724,0.3746
33,train,0.07167,0.06999,0.05596,1.2924,1.6558,0.9533
33,val,0.82099,0.82099,0.00000,4.2687,5.6710,0.3032
34,train,0.10351,0.10256,0.03161,1.4767,2.0043,0.9033
34,val,0.96954,0.96954,0.00000,4.8338,6.1627,0.1771
35,train,0.11403,0.11251,0.05072,1.6892,2.0994,0.9169
35,val,0.82912,0.82912,0.00000,4.3321,5.6990,0.2963
36,train,0.07944,0.07591,0.11777,1.3390,1.7244,0.9463
36,val,0.75742,0.75742,0.00000,4.1587,5.4470,0.3571
37,train,0.07185,0.07059,0.04171,1.4003,1.6629,0.9482
37,val,0.64758,0.64758,0.00000,3.7850,5.0366,0.4504
38,train,0.12364,0.12198,0.05527,1.4749,2.1859,0.8954
38,val,0.71026,0.71026,0.00000,3.9901,5.2747,0.3972
39,train,0.10185,0.10048,0.04559,1.6061,1.9839,0.9308
39,val,0.75665,0.75665,0.00000,4.0819,5.4442,0.3578
40,train,0.07229,0.07105,0.04121,1.3142,1.6683,0.9497
40,val,0.80954,0.80954,0.00000,4.2743,5.6313,0.3129
41,train,0.10218,0.10061,0.05251,1.6305,1.9852,0.9126
