epoch,phase,total,main,murray,press,smooth,physio,mono,spread,mae,rmse,r2
14,val,0.59075,0.58308,0.00296,0.00002,0.03960,0.67159,0.00000,0.00000,3.6104,4.2275,0.5273
15,train,0.90968,0.77788,0.00295,0.00012,0.07510,11.90647,0.00000,0.02173,3.6569,4.2950,0.6028
15,val,0.50211,0.49422,0.00459,0.00002,0.03960,0.67189,0.00000,0.00000,2.9703,3.5446,0.6677
16,train,0.74767,0.56823,0.00203,0.00001,0.07886,14.23877,0.00000,0.06983,3.1842,3.8797,0.7051
16,val,0.57175,0.56409,0.00184,0.00002,0.03960,0.67037,0.00000,0.00000,3.3316,3.8614,0.6056
17,train,0.57871,0.51556,0.00121,0.00040,0.06851,6.10327,0.00000,0.00003,2.8946,3.5047,0.7312
17,val,0.68910,0.68132,0.00160,0.00002,0.03960,0.66968,0.00000,0.00000,3.6357,4.2262,0.5276
18,train,1.02260,0.87098,0.00156,0.00001,0.04185,11.68029,0.00000,0.06502,3.5919,4.4670,0.6379
18,val,0.45164,0.44307,0.00310,0.00002,0.03960,0.67014,0.00000,0.00078,2.9685,3.3596,0.7015
19,train,0.71117,0.63155,0.00134,0.00023,0.07363,6.99921,0.00000,0.01335,3.0562,3.8975,0.7147
19,val,0.28973,0.28166,0.00127,0.00002,0.03960,0.66898,0.00000,0.00000,2.6002,2.9108,0.7759
20,train,0.57368,0.52917,0.00187,0.00011,0.07622,1.94185,0.00000,0.04437,2.9616,3.4524,0.7412
20,val,0.32420,0.31587,0.00132,0.00002,0.03960,0.66937,0.00000,0.00000,2.6917,3.1398,0.7393
21,train,0.66405,0.55443,0.00194,0.00011,0.07182,10.43862,0.00000,0.00216,2.7841,3.4281,0.7998
21,val,0.31753,0.30868,0.00231,0.00002,0.03960,0.66952,0.00000,0.00000,2.7249,3.3413,0.7047
22,train,0.70716,0.46687,0.00304,0.00023,0.05932,22.34505,0.00000,0.02442,2.8131,3.3958,0.7788
22,val,0.34957,0.33987,0.00660,0.00002,0.03960,0.66799,0.00000,0.00000,2.7092,3.2722,0.7168
23,train,0.69499,0.65861,0.00644,0.00011,0.05842,2.48291,0.00000,0.01486,2.9374,3.6061,0.7833
23,val,0.31052,0.29962,0.01673,0.00002,0.03960,0.66543,0.00000,0.00000,2.5902,3.1599,0.7359
24,train,0.35962,0.30878,0.01075,0.00021,0.08979,4.23047,0.00000,0.00895,2.5181,3.3850,0.7678
24,val,0.55562,0.54479,0.02069,0.00002,0.03960,0.66457,0.00000,0.00000,3.7664,4.5344,0.4562
25,train,0.55099,0.45386,0.00826,0.00032,0.06235,7.89324,0.00000,0.02764,2.5915,3.1066,0.8582
25,val,0.40695,0.39619,0.01380,0.00002,0.03960,0.66561,0.00000,0.00000,3.5385,4.2578,0.5205
26,train,0.85276,0.66803,0.00538,0.00001,0.07380,16.31134,0.00000,0.03429,3.2030,4.0014,0.7007
26,val,0.35061,0.33964,0.01283,0.00002,0.03960,0.66574,0.00000,0.00000,3.0499,3.8048,0.6171
27,train,0.46225,0.32581,0.00383,0.00010,0.07130,13.25934,0.00000,0.00011,2.3616,3.0662,0.8167
27,val,0.62712,0.61593,0.02148,0.00002,0.03960,0.66446,0.00000,0.00000,3.7030,4.3242,0.5054
28,train,0.48237,0.38175,0.01011,0.00000,0.05924,5.60803,0.00000,0.08070,2.3699,3.0619,0.8345
28,val,0.61108,0.60078,0.01314,0.00002,0.03960,0.66363,0.00000,0.00000,3.9175,4.5265,0.4581
29,train,0.63303,0.47434,0.00555,0.00001,0.06308,10.71184,0.00000,0.09280,2.4169,3.0814,0.8365
29,val,0.38809,0.37760,0.00897,0.00002,0.03960,0.66350,0.00000,0.00000,2.9385,3.8202,0.6140
30,train,0.44812,0.24807,0.00351,0.00001,0.06642,19.04183,0.00000,0.00571,2.1013,2.6196,0.8787
30,val,0.44947,0.43921,0.00761,0.00002,0.03960,0.66332,0.00000,0.00000,3.2832,4.2133,0.5305
31,train,0.60803,0.54779,0.00334,0.00001,0.06467,4.96381,0.00000,0.00783,2.7761,3.8419,0.7664
31,val,0.56235,0.55211,0.00835,0.00002,0.03960,0.66295,0.00000,0.00000,3.6360,4.5708,0.4474
32,train,0.59121,0.37090,0.00494,0.00031,0.05805,20.70650,0.00000,0.00895,2.2323,3.1698,0.8178
32,val,0.54559,0.53481,0.01296,0.00002,0.03960,0.66219,0.00000,0.00000,3.2767,4.0103,0.5746
33,train,0.50058,0.27316,0.00395,0.00002,0.05231,21.04817,0.00000,0.01214,1.9164,2.3447,0.9031
33,val,0.47896,0.46743,0.01725,0.00002,0.03960,0.66073,0.00000,0.00000,2.8831,3.6955,0.6388
34,train,0.26821,0.18156,0.00817,0.00021,0.06553,7.60743,0.00000,0.00617,1.8908,2.1941,0.9113
34,val,0.46955,0.45812,0.01441,0.00002,0.03960,0.66042,0.00000,0.00000,3.4139,4.2234,0.5282
35,train,0.52772,0.29617,0.00386,0.00030,0.05475,21.69567,0.00000,0.00617,2.0253,2.4534,0.8910
35,val,0.46284,0.45136,0.01369,0.00002,0.03960,0.66002,0.00000,0.00000,3.1586,3.9743,0.5822
36,train,0.24354,0.21366,0.00702,0.00020,0.05346,2.31117,0.00000,0.00050,2.0191,2.3439,0.8851
36,val,0.46786,0.45600,0.01580,0.00002,0.03960,0.65907,0.00000,0.00000,3.0593,4.0274,0.5710
37,train,0.28852,0.23861,0.00630,0.00010,0.05284,4.30404,0.00000,0.00000,2.2234,2.7022,0.8275
37,val,0.56646,0.55457,0.02007,0.00002,0.03960,0.65863,0.00000,0.00000,3.4410,4.1698,0.5401
38,train,0.42398,0.19578,0.00523,0.00021,0.06040,21.56019,0.00000,0.00325,2.0564,2.8208,0.8220
38,val,0.51775,0.50541,0.02083,0.00002,0.03960,0.65798,0.00000,0.00000,3.1398,3.7921,0.6197
39,train,0.49016,0.33997,0.00456,0.00001,0.05156,10.17293,0.00000,0.08689,1.9944,2.4790,0.8616
39,val,0.33508,0.32176,0.02922,0.00002,0.03960,0.65705,0.00000,0.00000,2.6380,3.5144,0.6733
40,train,0.28863,0.20710,0.01281,0.00029,0.05172,7.36929,0.00000,0.00000,2.0515,2.7074,0.8565
40,val,0.35885,0.34516,0.03265,0.00002,0.03960,0.65615,0.00000,0.00000,2.8414,3.5875,0.6596
41,train,0.29773,0.20800,0.00908,0.00010,0.04855,7.33249,0.00000,0.01652,1.9661,2.3487,0.8959
41,val,0.34937,0.33519,0.03157,0.00002,0.03960,0.65537,0.00000,0.00000,2.8205,3.4628,0.6828
42,train,0.43392,0.29680,0.00504,0.00028,0.06406,12.62638,0.00000,0.00648,2.2368,2.7624,0.8515
42,val,0.45521,0.44064,0.03202,0.00002,0.03960,0.65472,0.00000,0.00000,3.2121,4.1530,0.5438
43,train,0.25103,0.18913,0.00814,0.00000,0.05414,4.44558,0.00000,0.01721,1.9687,2.5040,0.8872
43,val,0.46517,0.44916,0.04001,0.00002,0.03960,0.65448,0.00000,0.00000,3.3914,4.2320,0.5263
44,train,0.40164,0.24588,0.00411,0.00028,0.06752,14.08814,0.00000,0.00718,1.9682,2.4407,0.8832
44,val,0.38156,0.36418,0.04007,0.00002,0.03960,0.65440,0.00000,0.00000,2.9822,3.5410,0.6684
45,train,0.33238,0.28681,0.00969,0.00000,0.05071,2.39328,0.00000,0.02158,2.3366,3.0882,0.8265
45,val,0.31792,0.29980,0.03529,0.00002,0.03960,0.65415,0.00000,0.00000,2.5750,3.2140,0.7268
46,train,0.22917,0.18046,0.00490,0.00000,0.06804,3.57228,0.00000,0.00000,1.7172,2.5933,0.8835
46,val,0.35745,0.34121,0.03052,0.00002,0.03960,0.65391,0.00000,0.00000,2.9252,3.8291,0.6122
47,train,0.36929,0.19272,0.00435,0.00002,0.07822,15.48101,0.00000,0.01080,1.7053,2.1339,0.9153
47,val,0.34730,0.33098,0.03286,0.00002,0.03960,0.65359,0.00000,0.00000,2.7446,3.3886,0.6963
48,train,0.23814,0.14290,0.01028,0.00001,0.08188,6.49823,0.00000,0.03663,1.6257,2.1638,0.9054
48,val,0.33337,0.31559,0.03844,0.00002,0.03960,0.65313,0.00000,0.00000,2.9505,3.6697,0.6438
49,train,0.34570,0.31572,0.01517,0.00000,0.07149,0.14924,0.00000,0.02576,2.1427,2.6801,0.8796
49,val,0.31198,0.29470,0.02804,0.00002,0.03960,0.65275,0.00000,0.00000,3.0008,3.8157,0.6149
50,train,0.42011,0.30163,0.00730,0.00001,0.06731,10.40350,0.00000,0.00000,2.1767,2.7124,0.8683
50,val,0.37974,0.36350,0.02625,0.00002,0.03960,0.65253,0.00000,0.00000,3.1990,4.0358,0.5692
51,train,0.30914,0.20059,0.00501,0.00020,0.07391,9.20423,0.00000,0.01337,1.9766,2.5702,0.8543
51,val,0.41416,0.39874,0.02738,0.00002,0.03960,0.65223,0.00000,0.00000,3.1314,3.8170,0.6146
52,train,0.32275,0.16519,0.00366,0.00010,0.05172,14.19572,0.00000,0.00732,1.7815,2.4344,0.8825
52,val,0.33239,0.31719,0.02692,0.00002,0.03960,0.65126,0.00000,0.00000,2.4832,3.0866,0.7480
53,train,0.40020,0.21999,0.00260,0.00019,0.08026,14.77451,0.00000,0.03857,1.9055,2.2483,0.8787
53,val,0.28834,0.27291,0.02241,0.00002,0.03960,0.65018,0.00000,0.00000,2.6805,3.2790,0.7156
54,train,0.28036,0.17261,0.00370,0.00009,0.06534,9.29585,0.00000,0.00000,1.7496,2.2361,0.9140
54,val,0.33142,0.31601,0.02295,0.00002,0.03960,0.64889,0.00000,0.00000,2.9849,3.5553,0.6657
55,train,0.27246,0.12691,0.00926,0.00001,0.06874,12.86066,0.00000,0.00181,1.5214,2.2094,0.9032
55,val,0.30790,0.29220,0.03185,0.00002,0.03960,0.64758,0.00000,0.00000,2.6522,3.1604,0.7358
56,train,0.25791,0.17591,0.00859,0.00009,0.06491,6.06281,0.00000,0.01951,1.7912,2.2940,0.8781
56,val,0.37972,0.36426,0.03553,0.00002,0.03960,0.64664,0.00000,0.00000,3.0292,3.4193,0.6908
57,train,0.23718,0.14682,0.00488,0.00010,0.06111,7.60099,0.00000,0.00179,1.4071,1.7843,0.9394
57,val,0.47964,0.46480,0.03181,0.00002,0.03960,0.64583,0.00000,0.00000,3.4320,3.9686,0.5834
58,train,0.39352,0.33533,0.01378,0.00009,0.05394,2.30630,0.00000,0.04965,1.8649,2.3103,0.9157
58,val,0.37734,0.36257,0.02967,0.00002,0.03960,0.64533,0.00000,0.00000,2.9605,3.4764,0.6804
59,train,0.26867,0.14306,0.00780,0.00009,0.07062,10.09676,0.00000,0.02187,1.5239,1.9218,0.9302
59,val,0.37958,0.36502,0.03002,0.00002,0.03960,0.64472,0.00000,0.00000,3.1164,3.8990,0.5979
60,train,0.17007,0.14243,0.01111,0.00000,0.06561,1.54865,0.00000,0.00639,1.7776,2.2645,0.8205
60,val,0.39932,0.38508,0.02882,0.00002,0.03960,0.64439,0.00000,0.00000,3.1154,3.9933,0.5782
61,train,0.25560,0.14224,0.01143,0.00000,0.06217,10.00899,0.00000,0.00953,1.5405,2.0811,0.9088
61,val,0.38618,0.37169,0.02795,0.00002,0.03960,0.70066,0.00000,0.00000,3.0542,3.8121,0.6156
62,train,0.27270,0.12059,0.00287,0.00018,0.04409,13.99270,0.00000,0.00152,1.2585,1.6570,0.9401
62,val,0.41194,0.39751,0.02703,0.00002,0.03960,0.73388,0.00000,0.00000,3.0717,3.8673,0.6044
63,train,0.20354,0.10498,0.00528,0.00001,0.06241,8.20185,0.00000,0.01189,1.4999,1.8247,0.9164
63,val,0.33694,0.32113,0.02727,0.00002,0.03960,0.76773,0.00000,0.00000,2.6057,3.2059,0.7282
64,train,0.25499,0.17231,0.00431,0.00001,0.05378,6.69333,0.00000,0.00351,1.7076,2.2835,0.8900
64,val,0.38777,0.37124,0.02668,0.00002,0.03960,0.78049,0.00000,0.00000,3.0015,3.7997,0.6181
65,train,0.24385,0.09062,0.00222,0.00001,0.06913,13.35274,0.00000,0.01320,1.1143,1.4752,0.9449
65,val,0.30864,0.29117,0.02689,0.00002,0.03960,0.80402,0.00000,0.00000,2.5622,3.1769,0.7331
66,train,0.19617,0.10290,0.00695,0.00008,0.06129,7.52832,0.00000,0.00318,1.2860,1.6135,0.9558
66,val,0.31746,0.30097,0.02576,0.00002,0.03960,0.69858,0.00000,0.00000,2.5644,3.1143,0.7435
67,train,0.30000,0.10414,0.00260,0.00009,0.05683,17.11369,0.00000,0.01018,1.1355,1.6600,0.9558
67,val,0.30290,0.28651,0.02403,0.00002,0.03960,0.63767,0.00000,0.00000,2.5502,3.2945,0.7129
68,train,0.31024,0.13676,0.00414,0.00010,0.05860,15.08523,0.00000,0.00794,1.2532,1.7291,0.9379
68,val,0.33939,0.32222,0.02098,0.00002,0.03960,0.63645,0.00000,0.00000,2.9728,3.9748,0.5821
69,train,0.20623,0.11726,0.00347,0.00029,0.07599,7.24631,0.00000,0.00111,1.4090,1.7142,0.9294
69,val,0.32435,0.30737,0.02334,0.00002,0.03960,0.63578,0.00000,0.00000,2.8713,3.6454,0.6485
70,train,0.26898,0.14005,0.00341,0.00001,0.08023,9.92652,0.00000,0.03039,1.5532,1.9526,0.9077
70,val,0.30424,0.28839,0.02418,0.00002,0.03960,0.63503,0.00000,0.00000,2.7275,3.4937,0.6772
71,train,0.22225,0.10279,0.01164,0.00001,0.05138,9.67383,0.00000,0.01608,1.4552,1.9726,0.9163
71,val,0.29786,0.28303,0.02254,0.00002,0.03960,0.63428,0.00000,0.00000,2.5626,3.1376,0.7396
72,train,0.26121,0.08804,0.00418,0.00021,0.06419,15.02244,0.00000,0.00955,1.0774,1.3248,0.9596
72,val,0.31994,0.30518,0.02143,0.00002,0.03960,0.63266,0.00000,0.00000,2.8496,3.3159,0.7092
73,train,0.33696,0.13950,0.00227,0.00014,0.05966,15.55069,0.00000,0.05427,1.3275,1.6884,0.9508
73,val,0.33618,0.32081,0.01915,0.00002,0.03960,0.63070,0.00000,0.00000,3.1483,3.8227,0.6135
74,train,0.27741,0.17443,0.00317,0.00001,0.05129,8.34683,0.00000,0.00000,1.8732,2.6682,0.8593
74,val,0.35155,0.33552,0.02449,0.00002,0.03960,0.62936,0.00000,0.00000,3.0966,3.8109,0.6159
75,train,0.17915,0.09894,0.00706,0.00007,0.04981,5.04915,0.00000,0.03420,1.3090,1.6004,0.9530
75,val,0.38310,0.36654,0.02633,0.00002,0.03960,0.67122,0.00000,0.00000,3.1937,3.9732,0.5825
76,train,0.20929,0.09720,0.00734,0.00001,0.08522,9.36938,0.00000,0.00488,1.3999,1.8411,0.9365
76,val,0.39254,0.37552,0.02639,0.00002,0.03960,0.69410,0.00000,0.00000,3.2913,4.1004,0.5553
77,train,0.11369,0.07468,0.00722,0.00000,0.06257,2.39538,0.00000,0.00000,1.1503,1.7216,0.9401
77,val,0.37341,0.35782,0.02187,0.00002,0.03960,0.64026,0.00000,0.00000,3.1303,3.8021,0.6177
78,train,0.22711,0.14970,0.00407,0.00006,0.05523,5.87126,0.00000,0.01357,1.5005,1.7669,0.9424
78,val,0.35451,0.33962,0.01751,0.00002,0.03960,0.62754,0.00000,0.00000,2.9682,3.5180,0.6727
79,train,0.21003,0.12963,0.00525,0.00000,0.05864,5.55534,0.00000,0.02700,1.6082,1.9597,0.9108
79,val,0.26706,0.25107,0.02025,0.00002,0.03960,0.62672,0.00000,0.00000,2.7766,3.2921,0.7133
80,train,0.21575,0.07680,0.00653,0.00007,0.04561,11.41260,0.00000,0.01354,1.1922,1.5736,0.9509
80,val,0.21555,0.19909,0.02334,0.00002,0.03960,0.62517,0.00000,0.00000,2.3974,3.0502,0.7539
81,train,0.19395,0.09525,0.00806,0.00001,0.06540,7.83273,0.00000,0.00605,1.2530,1.6372,0.9471
81,val,0.28185,0.26612,0.02027,0.00002,0.03960,0.62416,0.00000,0.00000,2.8246,3.6762,0.6425
82,train,0.23867,0.13084,0.00554,0.00019,0.06532,8.77810,0.00000,0.01050,1.3062,1.7715,0.9367
82,val,0.25683,0.24142,0.02329,0.00002,0.03960,0.62338,0.00000,0.00000,2.5544,3.0936,0.7469
83,train,0.19425,0.08754,0.00646,0.00001,0.06123,8.27531,0.00000,0.01517,0.9691,1.2198,0.9749
83,val,0.32352,0.30836,0.02270,0.00002,0.03960,0.62244,0.00000,0.00000,2.9731,3.4682,0.6819
84,train,0.17734,0.09979,0.00438,0.00006,0.06944,6.16467,0.00000,0.00513,1.1822,1.4208,0.9609
84,val,0.38492,0.37070,0.01879,0.00002,0.03960,0.62153,0.00000,0.00000,3.1206,3.8817,0.6015
85,train,0.21679,0.12185,0.00316,0.00006,0.07940,7.21251,0.00000,0.00445,1.1933,1.5167,0.9632
85,val,0.49120,0.47735,0.01898,0.00002,0.03960,0.62088,0.00000,0.00000,3.4320,4.0909,0.5574
86,train,0.28850,0.14158,0.00439,0.00011,0.05615,11.49831,0.00000,0.02796,1.3448,1.7591,0.9500
86,val,0.30988,0.29565,0.01700,0.00002,0.03960,0.61981,0.00000,0.00000,2.6521,3.2526,0.7202
87,train,0.16534,0.11510,0.00582,0.00006,0.08505,2.74507,0.00000,0.01604,1.4415,1.9163,0.9176
87,val,0.37414,0.36019,0.01405,0.00002,0.03960,0.61853,0.00000,0.00000,3.1049,3.9688,0.5834
88,train,0.16356,0.09723,0.00336,0.00000,0.07959,4.80104,0.00000,0.00032,1.2534,1.7272,0.9515
88,val,0.26613,0.25222,0.01338,0.00002,0.03960,0.61742,0.00000,0.00000,2.6484,3.2451,0.7215
89,train,0.20056,0.11322,0.00726,0.00001,0.03632,6.99524,0.00000,0.00507,1.4261,1.7641,0.9365
89,val,0.28181,0.26744,0.01600,0.00002,0.03960,0.61669,0.00000,0.00000,2.7997,3.5406,0.6684
90,train,0.22625,0.09393,0.00710,0.00006,0.05272,11.45100,0.00000,0.00048,1.1257,1.5786,0.9537
90,val,0.31928,0.30450,0.01592,0.00002,0.03960,0.61619,0.00000,0.00000,3.0519,3.8174,0.6146
91,train,0.16804,0.09324,0.00788,0.00000,0.07150,5.95454,0.00000,0.00000,1.2600,1.7439,0.9446
91,val,0.27238,0.25780,0.01443,0.00002,0.03960,0.61577,0.00000,0.00000,2.6549,3.3032,0.7114
92,train,0.17803,0.06889,0.00640,0.00001,0.06013,8.69699,0.00000,0.02000,1.0461,1.3491,0.9613
92,val,0.24984,0.23538,0.01183,0.00002,0.03960,0.61511,0.00000,0.00000,2.5385,3.2664,0.7178
93,train,0.12831,0.08470,0.00595,0.00001,0.06161,3.26418,0.00000,0.00014,1.1549,1.6380,0.9368
93,val,0.38092,0.36655,0.01147,0.00002,0.03960,0.61467,0.00000,0.00000,3.2717,4.1035,0.5546
94,train,0.18511,0.07023,0.00184,0.00001,0.08033,9.74929,0.00000,0.00115,1.0266,1.3396,0.9612
94,val,0.25587,0.24111,0.01558,0.00002,0.03960,0.61421,0.00000,0.00000,2.5471,3.1684,0.7345
95,train,0.19595,0.08419,0.00299,0.00010,0.06368,8.30307,0.00000,0.01283,1.1533,1.5804,0.9558
95,val,0.27924,0.26359,0.01664,0.00002,0.03960,0.61326,0.00000,0.00000,2.7355,3.5163,0.6730
96,train,0.15312,0.08139,0.00403,0.00000,0.05643,4.51128,0.00000,0.00806,1.0387,1.4715,0.9657
96,val,0.29240,0.27663,0.01713,0.00002,0.03960,0.61232,0.00000,0.00000,2.8401,3.5355,0.6694
97,train,0.18608,0.10401,0.00598,0.00004,0.07026,6.24883,0.00000,0.00254,1.1368,1.8422,0.9397
97,val,0.37566,0.36051,0.01720,0.00002,0.03960,0.61178,0.00000,0.00000,3.1555,3.9418,0.5891
98,train,0.18839,0.11783,0.00427,0.00001,0.06938,5.55240,0.00000,0.00154,1.1443,1.5793,0.9504
98,val,0.38642,0.37191,0.01828,0.00002,0.03960,0.61153,0.00000,0.00000,3.0577,3.7758,0.6229
99,train,0.22614,0.08837,0.00485,0.00009,0.04749,12.08317,0.00000,0.00392,1.1137,1.4759,0.9561
99,val,0.33272,0.31824,0.01766,0.00002,0.03960,0.61074,0.00000,0.00000,2.7888,3.3426,0.7045
100,train,0.13703,0.07342,0.00161,0.00000,0.06179,4.00216,0.00000,0.01952,1.1059,1.3212,0.9543
100,val,0.31808,0.30342,0.01426,0.00002,0.03960,0.60978,0.00000,0.00000,2.7536,3.4886,0.6781
101,train,0.15562,0.07321,0.00228,0.00001,0.05244,6.79511,0.00000,0.00211,1.1464,1.7103,0.9310
101,val,0.34288,0.32862,0.01250,0.00002,0.03960,0.60923,0.00000,0.00000,3.0571,3.7669,0.6247
102,train,0.13444,0.08834,0.00435,0.00000,0.05938,2.72299,0.00000,0.00693,1.1381,1.7955,0.9454
102,val,0.30144,0.28677,0.01489,0.00002,0.03960,0.60877,0.00000,0.00000,2.9411,3.7278,0.6324
103,train,0.18853,0.08373,0.00524,0.00004,0.06605,8.20562,0.00000,0.01553,1.1332,1.5603,0.9501
103,val,0.29808,0.28339,0.01481,0.00002,0.03960,0.60838,0.00000,0.00000,2.8884,3.6158,0.6542
104,train,0.14016,0.08207,0.00216,0.00001,0.06090,4.24131,0.00000,0.00218,1.1599,1.7113,0.9466
104,val,0.29860,0.28432,0.01301,0.00002,0.03960,0.60797,0.00000,0.00000,2.8327,3.4710,0.6813
105,train,0.14865,0.07390,0.00599,0.00000,0.06754,5.85633,0.00000,0.00704,1.2892,1.6450,0.9438
105,val,0.36732,0.35321,0.01332,0.00002,0.03960,0.60756,0.00000,0.00000,3.1860,3.8994,0.5978
106,train,0.13296,0.09287,0.00471,0.00000,0.07380,1.70132,0.00000,0.01138,1.0713,1.4880,0.9644
106,val,0.35736,0.34299,0.01277,0.00002,0.03960,0.60729,0.00000,0.00000,3.2192,3.8314,0.6117
107,train,0.14797,0.11164,0.00566,0.00000,0.08368,1.43599,0.00000,0.00128,1.2194,1.5445,0.9637
107,val,0.27477,0.25875,0.01629,0.00002,0.03960,0.60703,0.00000,0.00000,2.7043,3.4207,0.6905
108,train,0.13428,0.06409,0.00518,0.00001,0.08101,3.92440,0.00000,0.01089,1.0787,1.4309,0.9671
108,val,0.26886,0.25284,0.01463,0.00002,0.03960,0.60690,0.00000,0.00000,2.7217,3.4301,0.6888
109,train,0.17103,0.07123,0.00215,0.00001,0.07570,8.05093,0.00000,0.00229,1.0971,1.5400,0.9547
109,val,0.40402,0.38871,0.01411,0.00002,0.03960,0.60675,0.00000,0.00000,3.4492,4.1188,0.5513
110,train,0.15357,0.05993,0.00352,0.00001,0.07023,6.92078,0.00000,0.01844,1.0738,1.2829,0.9669
110,val,0.35167,0.33654,0.01412,0.00002,0.03960,0.60647,0.00000,0.00000,3.2235,3.9221,0.5931
111,train,0.12721,0.08252,0.00324,0.00000,0.05652,2.46716,0.00000,0.00162,1.1168,1.5659,0.9601
111,val,0.31253,0.29726,0.01369,0.00002,0.03960,0.60607,0.00000,0.00000,2.9966,3.6820,0.6414
112,train,0.14770,0.08769,0.00245,0.00001,0.06478,4.06930,0.00000,0.00173,1.1596,1.4244,0.9655
112,val,0.28044,0.26489,0.01557,0.00002,0.03960,0.60571,0.00000,0.00000,2.6581,3.3540,0.7025
113,train,0.14069,0.07462,0.00237,0.00007,0.06499,4.38189,0.00000,0.01105,1.0334,1.2896,0.9691
113,val,0.24536,0.22885,0.01798,0.00002,0.03960,0.60542,0.00000,0.00000,2.3600,3.0719,0.7504
114,train,0.16204,0.11522,0.00437,0.00003,0.06494,2.61016,0.00000,0.00000,1.3878,2.1185,0.9205
114,val,0.25501,0.23881,0.01988,0.00002,0.03960,0.60516,0.00000,0.00000,2.5118,3.2277,0.7245
115,train,0.09720,0.04397,0.00793,0.00007,0.07329,3.34856,0.00000,0.00763,0.9323,1.2786,0.9666
115,val,0.35291,0.33768,0.02189,0.00002,0.03960,0.60508,0.00000,0.00000,2.9211,3.4781,0.6800
116,train,0.17083,0.08723,0.01403,0.00003,0.06397,5.53000,0.00000,0.01960,1.2628,1.6449,0.9473
116,val,0.39948,0.38475,0.01793,0.00002,0.03960,0.60490,0.00000,0.00000,3.1086,3.7557,0.6269
117,train,0.12312,0.06070,0.00524,0.00003,0.05865,4.20727,0.00000,0.00122,0.9930,1.4717,0.9589
117,val,0.35866,0.34312,0.02318,0.00002,0.03960,0.60464,0.00000,0.00000,3.0032,3.6750,0.6428
118,train,0.09912,0.05053,0.00394,0.00001,0.06177,3.32551,0.00000,0.00007,0.9340,1.2076,0.9742
