epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.53689,3.53667,0.04346,9.4955,11.7703,-1.3703
1,val,1.89069,1.89067,0.00294,7.2889,8.6059,-1.0400
2,train,1.97739,1.97722,0.03443,7.2549,8.8007,-0.9544
2,val,1.06402,1.06400,0.00285,5.2425,6.4560,-0.1481
3,train,1.28607,1.28583,0.04701,6.2436,7.0971,-0.0259
3,val,0.81539,0.81538,0.00283,4.5651,5.6516,0.1202
4,train,1.08223,1.08207,0.03188,5.5587,6.5105,0.2178
4,val,0.64765,0.64763,0.00257,3.9201,5.0368,0.3012
5,train,0.64220,0.64212,0.01601,4.1314,5.0153,0.4388
5,val,0.86408,0.86406,0.00226,4.5849,5.8178,0.0677
6,train,0.65601,0.65597,0.00880,3.8078,5.0691,0.4352
6,val,0.66474,0.66473,0.00225,3.9435,5.1028,0.2828
7,train,0.56528,0.56494,0.06699,4.0490,4.7043,0.5908
7,val,0.63877,0.63876,0.00194,3.9228,5.0022,0.3108
8,train,0.63852,0.63825,0.05249,3.8954,5.0002,0.5634
8,val,0.65582,0.65582,0.00161,4.0060,5.0685,0.2924
9,train,0.87623,0.87623,0.00139,4.4771,5.8586,0.2590
9,val,0.66840,0.66840,0.00183,3.8695,5.1169,0.2788
10,train,0.68392,0.68365,0.05369,3.9645,5.1749,0.5919
10,val,0.79228,0.79227,0.00244,4.4763,5.5709,0.1451
11,train,0.42044,0.42025,0.03890,3.2993,4.0573,0.6775
11,val,0.90499,0.90498,0.00203,4.4050,5.9540,0.0235
12,train,0.43193,0.43172,0.04110,3.1549,4.1124,0.6421
12,val,0.76361,0.76360,0.00232,4.3417,5.4692,0.1761
13,train,0.33761,0.33744,0.03536,2.8994,3.6357,0.7704
13,val,0.92110,0.92108,0.00384,4.9710,6.0067,0.0062
14,train,0.22778,0.22744,0.06714,2.3125,2.9849,0.8307
14,val,0.97603,0.97599,0.00765,5.0461,6.1832,-0.0531
15,train,0.42550,0.42537,0.02533,3.0242,4.0820,0.6866
15,val,1.02493,1.02490,0.00635,4.9112,6.3362,-0.1059
16,train,0.41704,0.41682,0.04258,3.1037,4.0408,0.6988
16,val,0.90754,0.90752,0.00512,4.8355,5.9623,0.0208
17,train,0.28961,0.28939,0.04375,2.5701,3.3669,0.7996
17,val,0.85287,0.85283,0.00849,4.6718,5.7799,0.0798
18,train,0.31159,0.31121,0.07556,2.5183,3.4915,0.7932
18,val,0.84160,0.84154,0.01287,4.7094,5.7415,0.0920
19,train,0.38100,0.38093,0.01333,3.0906,3.8629,0.7033
19,val,0.97427,0.97419,0.01515,4.9419,6.1775,-0.0511
20,train,0.31662,0.31633,0.05828,2.6998,3.5201,0.7741
20,val,1.36053,1.36044,0.01700,6.4395,7.3001,-0.4679
21,train,0.37364,0.37337,0.05247,2.8212,3.8244,0.7251
21,val,0.93331,0.93329,0.00412,4.7502,6.0464,-0.0070
22,train,0.42544,0.42520,0.04768,3.1481,4.0812,0.7269
22,val,1.01934,1.01931,0.00612,4.8378,6.3189,-0.0998
23,train,0.38733,0.38713,0.03889,2.9579,3.8942,0.6744
23,val,1.14191,1.14185,0.01196,5.8133,6.6880,-0.2320
24,train,0.28417,0.28404,0.02520,2.5580,3.3356,0.7753
24,val,0.97186,0.97181,0.00938,4.8418,6.1699,-0.0486
25,train,0.30740,0.30717,0.04434,2.5620,3.4688,0.7764
25,val,0.90769,0.90764,0.00984,4.7743,5.9627,0.0207
26,train,0.20177,0.20138,0.07721,2.2337,2.8087,0.8802
26,val,0.94933,0.94927,0.01170,4.8259,6.0979,-0.0243
27,train,0.16572,0.16555,0.03401,1.9522,2.5465,0.8844
27,val,0.92769,0.92762,0.01402,4.9366,6.0280,-0.0009
28,train,0.19844,0.19810,0.06761,2.2111,2.7857,0.8595
28,val,0.90312,0.90305,0.01360,4.6641,5.9476,0.0256
29,train,0.24976,0.24950,0.05275,2.3779,3.1262,0.8165
29,val,1.04781,1.04775,0.01133,5.0812,6.4064,-0.1305
30,train,0.19293,0.19271,0.04497,2.2255,2.7475,0.8446
30,val,0.98848,0.98843,0.00980,4.9996,6.2225,-0.0665
31,train,0.09147,0.09107,0.08057,1.4928,1.8888,0.9355
31,val,0.98885,0.98880,0.00881,5.2546,6.2236,-0.0669
32,train,0.15480,0.15463,0.03334,1.9119,2.4611,0.8920
32,val,1.26368,1.26365,0.00716,5.8901,7.0356,-0.3635
33,train,0.23122,0.23077,0.08958,2.1890,3.0066,0.8445
33,val,1.38544,1.38541,0.00525,5.9447,7.3668,-0.4948
34,train,0.26541,0.26523,0.03616,2.5645,3.2233,0.8151
34,val,1.52509,1.52506,0.00607,6.9946,7.7292,-0.6455
35,train,0.59200,0.59177,0.04499,3.7978,4.8147,0.5492
35,val,1.11321,1.11319,0.00462,5.7458,6.6035,-0.2011
36,train,0.21181,0.21172,0.01688,2.3091,2.8799,0.7996
36,val,1.15975,1.15973,0.00391,5.2816,6.7401,-0.2513
37,train,0.22080,0.22061,0.03819,2.3589,2.9397,0.8119
37,val,1.13557,1.13554,0.00653,5.8192,6.6695,-0.2252
38,train,0.23352,0.23332,0.03963,2.4331,3.0232,0.8348
38,val,1.13759,1.13755,0.00709,5.8836,6.6754,-0.2274
39,train,0.19270,0.19251,0.03837,2.1036,2.7461,0.8450
39,val,1.22546,1.22543,0.00672,5.8362,6.9284,-0.3222
40,train,0.11534,0.11509,0.04968,1.6081,2.1233,0.9117
40,val,1.35981,1.35978,0.00727,6.5575,7.2983,-0.4672
41,train,0.14572,0.14512,0.11942,1.8606,2.3843,0.8867
41,val,1.08712,1.08708,0.00733,5.7085,6.5256,-0.1730
42,train,0.11464,0.11420,0.08742,1.6485,2.1151,0.9122
42,val,1.06765,1.06761,0.00788,5.4846,6.4669,-0.1519
43,train,0.14617,0.14570,0.09226,1.7812,2.3890,0.8950
43,val,1.07987,1.07982,0.00895,5.4603,6.5038,-0.1651
44,train,0.11829,0.11804,0.05024,1.5814,2.1504,0.9165
44,val,1.04577,1.04572,0.00901,5.5186,6.4003,-0.1283
45,train,0.12998,0.12982,0.03130,1.7931,2.2551,0.9093
45,val,0.93197,0.93193,0.00829,4.6635,6.0420,-0.0055
46,train,0.20218,0.20166,0.10362,2.1601,2.8106,0.8454
46,val,0.96112,0.96108,0.00788,4.8060,6.1358,-0.0370
47,train,0.12079,0.12059,0.03973,1.6570,2.1735,0.9173
47,val,1.16263,1.16259,0.00816,5.9862,6.7484,-0.2544
48,train,0.17087,0.17031,0.11123,1.9317,2.5829,0.8806
48,val,1.05260,1.05256,0.00735,5.4634,6.4211,-0.1357
49,train,0.18055,0.18038,0.03424,2.0648,2.6581,0.8319
49,val,0.92736,0.92731,0.00857,5.2327,6.0270,-0.0006
