epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.90187,3.90117,0.02330,9.6795,12.3619,-1.5104
1,val,2.42113,2.41952,0.05344,7.8971,9.7354,-1.5224
2,train,3.34820,3.34786,0.01156,9.7287,11.4518,-1.5835
2,val,1.59905,1.59783,0.04070,6.4274,7.9114,-0.6658
3,train,1.85070,1.85029,0.01346,6.8773,8.5135,-0.2979
3,val,1.11643,1.11578,0.02163,5.3912,6.6112,-0.1632
4,train,1.44910,1.44897,0.00445,6.2841,7.5339,-0.0688
4,val,0.89480,0.89455,0.00814,5.0333,5.9196,0.0674
5,train,1.42494,1.42491,0.00080,6.5234,7.4711,-0.0604
5,val,0.76276,0.76269,0.00227,4.6731,5.4659,0.2049
6,train,1.09334,1.09333,0.00011,5.7320,6.5443,0.1565
6,val,0.58243,0.58241,0.00060,3.9555,4.7764,0.3928
7,train,0.81909,0.81909,0.00001,4.7694,5.6644,0.4084
7,val,0.54923,0.54922,0.00026,3.5530,4.6383,0.4274
8,train,0.71159,0.71159,0.00000,4.2802,5.2796,0.5349
8,val,0.69343,0.69343,0.00013,4.1933,5.2118,0.2771
9,train,0.44507,0.44507,0.00000,3.3387,4.1755,0.7296
9,val,0.79449,0.79448,0.00044,4.4943,5.5787,0.1717
10,train,0.78576,0.78576,0.00001,4.2926,5.5480,0.2271
10,val,0.78581,0.78565,0.00513,4.2405,5.5476,0.1809
11,train,0.36838,0.36837,0.00026,3.1921,3.7987,0.7160
11,val,0.48652,0.48617,0.01149,3.7430,4.3640,0.4932
12,train,0.35427,0.35426,0.00020,3.1264,3.7252,0.6858
12,val,0.51619,0.51578,0.01387,3.6943,4.4949,0.4623
13,train,0.40716,0.40713,0.00074,3.1267,3.9935,0.7293
13,val,0.62973,0.62936,0.01254,4.1944,4.9652,0.3439
14,train,0.26771,0.26768,0.00100,2.3956,3.2382,0.8189
14,val,0.56606,0.56557,0.01643,3.8121,4.7069,0.4104
15,train,0.46509,0.46500,0.00312,2.9993,4.2679,0.6391
15,val,0.67477,0.67378,0.03324,4.0195,5.1374,0.2976
16,train,0.22078,0.22073,0.00168,2.2564,2.9405,0.8473
16,val,0.41634,0.41542,0.03065,3.5215,4.0340,0.5669
17,train,0.19176,0.19170,0.00200,2.1921,2.7403,0.8474
17,val,0.49720,0.49685,0.01158,3.6444,4.4117,0.4820
18,train,0.18367,0.18366,0.00030,1.8364,2.6823,0.8818
18,val,0.48466,0.48448,0.00592,3.8354,4.3564,0.4949
19,train,0.19281,0.19281,0.00004,2.1951,2.7482,0.8594
19,val,0.64243,0.64228,0.00513,4.0631,5.0159,0.3304
20,train,0.21460,0.21460,0.00012,2.0622,2.8993,0.8355
20,val,0.61373,0.61360,0.00432,4.0384,4.9027,0.3603
21,train,0.13938,0.13937,0.00043,1.7430,2.3365,0.8936
21,val,0.50026,0.50015,0.00380,3.6115,4.4263,0.4786
22,train,0.12652,0.12651,0.00040,1.7815,2.2261,0.8993
