epoch,phase,total,main,shunt,mae,rmse,r2
1,train,4.99799,4.99782,0.03355,12.2007,13.9920,-3.0829
1,val,1.98125,1.98125,0.00001,7.0276,8.8096,-0.6815
2,train,2.78427,2.78381,0.09247,8.5805,10.4426,-1.0022
2,val,1.23150,1.23150,0.00000,5.9175,6.9455,-0.0452
3,train,1.37982,1.37974,0.01548,6.4749,7.3517,0.0403
3,val,1.11245,1.11245,0.00000,5.6964,6.6013,0.0558
4,train,1.33756,1.33736,0.04101,6.4023,7.2379,0.1386
4,val,0.83456,0.83456,0.00000,4.7193,5.7176,0.2917
5,train,1.06996,1.06994,0.00429,5.5985,6.4739,0.3044
5,val,0.67984,0.67984,0.00000,3.4964,5.1605,0.4230
6,train,0.61271,0.61269,0.00458,4.0022,4.8990,0.5967
6,val,0.79858,0.79858,0.00000,4.5830,5.5931,0.3222
7,train,0.96191,0.96191,0.00039,5.0248,6.1384,0.2838
7,val,0.78783,0.78783,0.00000,4.4513,5.5553,0.3313
8,train,0.46235,0.46232,0.00603,3.4495,4.2556,0.5815
8,val,0.68803,0.68803,0.00000,3.4588,5.1915,0.4161
9,train,0.58348,0.58346,0.00494,3.8975,4.7807,0.6191
9,val,0.67225,0.67225,0.00000,3.5053,5.1316,0.4294
10,train,0.36342,0.36338,0.00631,2.8233,3.7729,0.7020
10,val,0.65932,0.65932,0.00000,3.8684,5.0820,0.4404
11,train,0.56855,0.56852,0.00634,3.6531,4.7191,0.5139
11,val,0.55955,0.55955,0.00000,3.5130,4.6818,0.5251
12,train,0.44237,0.44236,0.00190,3.1537,4.1627,0.6405
12,val,0.66191,0.66191,0.00000,3.2052,5.0920,0.4382
13,train,0.46480,0.46479,0.00192,3.2189,4.2669,0.5945
13,val,0.58198,0.58198,0.00000,3.6583,4.7747,0.5061
14,train,0.19350,0.19349,0.00251,2.2449,2.7530,0.8568
14,val,0.70998,0.70998,0.00000,3.6559,5.2737,0.3974
15,train,0.29552,0.29549,0.00674,2.5595,3.4022,0.8242
15,val,0.59705,0.59705,0.00000,3.7694,4.8361,0.4933
16,train,0.23624,0.23620,0.00799,2.3515,3.0418,0.7968
16,val,0.61005,0.61005,0.00000,4.2762,4.8885,0.4822
17,train,0.28955,0.28945,0.01976,2.4956,3.3673,0.7506
17,val,0.59568,0.59568,0.00000,3.5968,4.8305,0.4944
18,train,0.21349,0.21347,0.00395,2.3149,2.8917,0.8565
18,val,0.63425,0.63425,0.00000,4.1609,4.9845,0.4617
19,train,0.15326,0.15319,0.01226,1.8646,2.4497,0.8896
19,val,0.61865,0.61865,0.00000,4.1967,4.9228,0.4749
20,train,0.21649,0.21633,0.03300,2.0976,2.9110,0.8312
20,val,0.59231,0.59231,0.00000,3.5345,4.8168,0.4973
21,train,0.16872,0.16868,0.00777,2.0500,2.5705,0.8607
21,val,0.68671,0.68671,0.00000,4.5591,5.1865,0.4172
22,train,0.18770,0.18766,0.00877,2.1231,2.7113,0.8688
22,val,0.68610,0.68610,0.00000,3.7097,5.1842,0.4177
23,train,0.18420,0.18415,0.01007,2.0235,2.6858,0.8722
23,val,0.84224,0.84224,0.00000,5.0146,5.7439,0.2852
24,train,0.15776,0.15774,0.00384,1.9041,2.4858,0.8737
24,val,0.75253,0.75253,0.00000,4.5984,5.4294,0.3613
25,train,0.17667,0.17664,0.00629,2.1735,2.6305,0.8760
25,val,0.67242,0.67242,0.00000,4.1608,5.1323,0.4293
26,train,0.11382,0.11377,0.00935,1.4847,2.1111,0.9218
26,val,0.75649,0.75649,0.00000,4.6374,5.4437,0.3579
27,train,0.15580,0.15575,0.00971,1.8012,2.4701,0.8951
27,val,0.64583,0.64583,0.00000,4.0649,5.0298,0.4519
28,train,0.11709,0.11702,0.01471,1.6535,2.1410,0.9146
28,val,0.69261,0.69261,0.00000,4.4481,5.2087,0.4122
29,train,0.14447,0.14441,0.01112,1.8069,2.3784,0.8576
29,val,0.66736,0.66736,0.00001,4.2836,5.1129,0.4336
30,train,0.09788,0.09781,0.01378,1.5191,1.9574,0.9165
30,val,0.77763,0.77763,0.00000,4.8144,5.5192,0.3400
31,train,0.10091,0.10084,0.01234,1.4625,1.9875,0.9303
31,val,0.64274,0.64274,0.00000,4.1029,5.0177,0.4545
32,train,0.12803,0.12801,0.00367,1.6710,2.2393,0.8869
32,val,0.84535,0.84535,0.00000,5.0840,5.7545,0.2825
33,train,0.11627,0.11613,0.02930,1.7610,2.1328,0.9308
33,val,0.63129,0.63129,0.00000,3.9480,4.9728,0.4642
34,train,0.07910,0.07904,0.01159,1.4592,1.7596,0.9392
34,val,0.60467,0.60467,0.00000,3.8243,4.8668,0.4868
35,train,0.08427,0.08419,0.01708,1.3505,1.8160,0.9304
35,val,0.66722,0.66722,0.00000,4.1035,5.1124,0.4337
36,train,0.08875,0.08868,0.01355,1.3613,1.8638,0.9339
36,val,0.69220,0.69220,0.00000,4.3652,5.2072,0.4125
37,train,0.06992,0.06991,0.00131,1.4358,1.6549,0.9403
37,val,0.64744,0.64744,0.00000,4.3197,5.0360,0.4505
38,train,0.09081,0.09080,0.00176,1.3717,1.8859,0.9387
38,val,0.62562,0.62562,0.00000,4.1926,4.9504,0.4690
39,train,0.09675,0.09669,0.01172,1.5190,1.9461,0.9387
39,val,0.76025,0.76025,0.00000,4.5065,5.4572,0.3548
40,train,0.08092,0.08069,0.04569,1.3889,1.7779,0.9356
40,val,0.53027,0.53027,0.00000,3.9004,4.5576,0.5499
41,train,0.11165,0.11162,0.00723,1.5502,2.0910,0.9162
41,val,0.58643,0.58643,0.00000,4.0434,4.7929,0.5023
42,train,0.09764,0.09751,0.02626,1.4520,1.9544,0.9246
42,val,0.56806,0.56806,0.00000,3.9493,4.7172,0.5179
43,train,0.07016,0.07002,0.02763,1.2432,1.6561,0.9509
43,val,0.59227,0.59227,0.00000,4.1175,4.8167,0.4973
44,train,0.06601,0.06594,0.01425,1.3598,1.6072,0.9523
44,val,0.79719,0.79719,0.00000,4.6201,5.5882,0.3234
45,train,0.08441,0.08437,0.00730,1.3994,1.8180,0.9361
45,val,0.69227,0.69227,0.00000,4.3139,5.2075,0.4124
46,train,0.11704,0.11690,0.02687,1.7590,2.1400,0.9094
46,val,0.80614,0.80614,0.00000,4.8673,5.6195,0.3158
47,train,0.07285,0.07267,0.03633,1.1958,1.6872,0.9502
47,val,0.62830,0.62830,0.00000,4.1152,4.9611,0.4667
48,train,0.06675,0.06661,0.02878,1.1668,1.6153,0.9534
48,val,0.77211,0.77211,0.00000,4.6967,5.4996,0.3447
49,train,0.09135,0.09134,0.00189,1.4566,1.8915,0.9339
49,val,0.68525,0.68525,0.00000,4.2879,5.1810,0.4184
50,train,0.07645,0.07641,0.00888,1.2904,1.7300,0.9507
50,val,0.60683,0.60683,0.00000,3.9853,4.8755,0.4850
51,train,0.07204,0.07191,0.02668,1.1411,1.6783,0.9468
51,val,0.67049,0.67049,0.00000,4.2961,5.1249,0.4309
52,train,0.05515,0.05513,0.00231,1.2032,1.4696,0.9577
52,val,0.71661,0.71661,0.00000,4.4625,5.2982,0.3918
