epoch,phase,total,main,shunt,mae,rmse,r2
1,train,4.03388,4.03378,0.02049,10.5710,12.5703,-2.1968
1,val,2.12741,2.12741,0.00000,7.3059,9.1288,-0.8056
2,train,2.22383,2.22373,0.02154,7.8353,9.3332,-0.7633
2,val,1.27560,1.27560,0.00000,5.9182,7.0688,-0.0826
3,train,1.17766,1.17746,0.04126,5.4676,6.7914,0.0067
3,val,1.02496,1.02496,0.00000,5.3965,6.3364,0.1301
4,train,1.05836,1.05822,0.02828,5.4213,6.4384,0.2012
4,val,0.81882,0.81882,0.00000,4.0756,5.6635,0.3050
5,train,0.97505,0.97485,0.03897,5.1122,6.1796,0.2294
5,val,0.63536,0.63536,0.00000,3.9896,4.9888,0.4607
6,train,0.73481,0.73467,0.02762,4.5643,5.3646,0.4531
6,val,0.67544,0.67544,0.00000,4.0354,5.1438,0.4267
7,train,0.66624,0.66611,0.02593,4.0472,5.1081,0.5111
7,val,0.63859,0.63859,0.00000,3.4767,5.0015,0.4580
8,train,0.65856,0.65846,0.01935,4.1625,5.0787,0.4715
8,val,0.54825,0.54825,0.00000,3.6772,4.6342,0.5347
9,train,0.43087,0.43074,0.02528,3.2838,4.1077,0.6270
9,val,0.60054,0.60054,0.00000,3.2414,4.8502,0.4903
10,train,0.38789,0.38771,0.03423,3.2024,3.8971,0.7514
10,val,0.52703,0.52703,0.00000,3.7941,4.5437,0.5527
11,train,0.43086,0.43077,0.01758,3.1197,4.1078,0.7332
11,val,0.53710,0.53710,0.00000,3.0698,4.5869,0.5441
12,train,0.45291,0.45280,0.02145,3.3914,4.2116,0.6282
12,val,0.73278,0.73278,0.00000,3.8484,5.3577,0.3781
13,train,0.41069,0.41049,0.04013,3.3637,4.0100,0.6610
13,val,0.55371,0.55371,0.00000,4.0794,4.6573,0.5300
14,train,0.38630,0.38614,0.03268,3.2341,3.8892,0.6797
14,val,0.63952,0.63952,0.00000,3.9583,5.0051,0.4572
15,train,0.33793,0.33793,0.00019,2.7861,3.6383,0.7569
15,val,0.53848,0.53848,0.00000,3.4745,4.5928,0.5430
16,train,0.27351,0.27345,0.01313,2.5434,3.2728,0.8134
16,val,0.67654,0.67654,0.00000,3.4852,5.1480,0.4258
17,train,0.23286,0.23249,0.07315,2.2852,3.0178,0.8259
17,val,0.51294,0.51294,0.00000,3.6042,4.4825,0.5647
18,train,0.22988,0.22968,0.03963,2.2960,2.9995,0.8014
18,val,0.49626,0.49626,0.00000,3.4212,4.4091,0.5788
19,train,0.25966,0.25954,0.02425,2.4667,3.1885,0.7772
19,val,0.49435,0.49435,0.00000,3.5224,4.4006,0.5804
20,train,0.17550,0.17524,0.05051,1.9570,2.6200,0.8611
20,val,0.53457,0.53457,0.00000,3.4459,4.5760,0.5463
21,train,0.21669,0.21662,0.01455,2.2817,2.9130,0.8465
21,val,0.49800,0.49800,0.00000,3.5004,4.4167,0.5773
