epoch,phase,total,main,shunt,mae,rmse,r2
1,train,4.39076,4.38966,0.03649,11.1957,13.1131,-2.3794
1,val,2.13740,2.13731,0.00295,7.7543,9.1500,-1.3061
2,train,2.29323,2.29164,0.05309,7.9076,9.4746,-0.6197
2,val,1.12247,1.12237,0.00330,5.3819,6.6307,-0.2110
3,train,1.26896,1.26865,0.01042,6.2892,7.0495,0.0141
3,val,0.83832,0.83824,0.00292,4.5949,5.7302,0.0956
4,train,0.93884,0.93751,0.04427,5.0460,6.0601,0.2701
4,val,0.82431,0.82423,0.00259,4.5222,5.6822,0.1107
5,train,1.02312,1.02244,0.02287,4.9258,6.3286,0.3861
5,val,0.73206,0.73196,0.00314,4.2256,5.3547,0.2102
6,train,0.59247,0.59170,0.02568,3.6075,4.8144,0.6283
6,val,0.62058,0.62044,0.00465,3.7895,4.9299,0.3305
7,train,0.72211,0.72122,0.02952,3.7375,5.3152,0.5451
7,val,0.74771,0.74760,0.00362,4.3307,5.4116,0.1933
8,train,0.68611,0.68569,0.01381,4.0003,5.1827,0.4764
8,val,0.67557,0.67549,0.00270,3.9678,5.1440,0.2712
9,train,0.70181,0.70142,0.01298,4.1605,5.2418,0.5217
9,val,0.87299,0.87290,0.00307,4.7308,5.8475,0.0582
10,train,0.40962,0.40897,0.02164,3.0451,4.0025,0.6812
10,val,1.08081,1.08075,0.00201,5.2256,6.5066,-0.1661
11,train,0.51870,0.51818,0.01725,3.3983,4.5054,0.6069
11,val,1.12560,1.12553,0.00240,5.4085,6.6400,-0.2144
12,train,0.55051,0.55034,0.00578,3.6981,4.6431,0.6166
12,val,1.34408,1.34396,0.00382,5.9309,7.2558,-0.4501
13,train,0.41520,0.41465,0.01823,2.9282,4.0302,0.6681
13,val,1.34611,1.34603,0.00256,6.0715,7.2613,-0.4524
14,train,0.35205,0.35062,0.04769,2.8763,3.7060,0.7904
14,val,1.47076,1.47067,0.00294,6.2563,7.5901,-0.5868
15,train,0.29207,0.29163,0.01457,2.7113,3.3799,0.7694
15,val,1.34421,1.34414,0.00248,6.0396,7.2562,-0.4503
16,train,0.33967,0.33917,0.01653,2.7843,3.6450,0.7743
16,val,1.25917,1.25912,0.00149,5.7028,7.0230,-0.3586
17,train,0.16987,0.16808,0.05979,2.0325,2.5659,0.8767
17,val,1.36210,1.36208,0.00080,6.0670,7.3045,-0.4697
18,train,0.29229,0.29215,0.00469,2.8241,3.3829,0.7945
18,val,1.54034,1.54033,0.00056,6.5612,7.7678,-0.6620
19,train,0.25404,0.25380,0.00776,2.1764,3.1531,0.8077
19,val,1.43619,1.43616,0.00069,6.4814,7.5005,-0.5496
20,train,0.18044,0.18010,0.01138,2.1303,2.6561,0.8435
20,val,1.36966,1.36963,0.00108,5.6798,7.3247,-0.4778
21,train,0.21903,0.21854,0.01611,2.4618,2.9259,0.8276
21,val,1.58878,1.58874,0.00139,6.6640,7.8889,-0.7142
22,train,0.30438,0.30409,0.00948,2.6395,3.4514,0.7383
22,val,1.17040,1.17038,0.00084,5.5434,6.7710,-0.2628
23,train,0.38214,0.38122,0.03051,3.0550,3.8644,0.7101
23,val,1.15097,1.15096,0.00043,5.4861,6.7146,-0.2419
24,train,0.23018,0.22961,0.01902,2.3919,2.9991,0.8348
24,val,1.15670,1.15668,0.00037,5.6894,6.7313,-0.2481
25,train,0.17424,0.17337,0.02885,1.9775,2.6060,0.8658
25,val,1.46744,1.46743,0.00032,6.0022,7.5817,-0.5833
26,train,0.27104,0.26983,0.04030,2.5550,3.2511,0.8165
26,val,1.53366,1.53365,0.00026,6.2650,7.7509,-0.6548
