epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.50392,3.50265,0.04251,9.5174,11.7135,-1.3068
1,val,1.13975,1.13975,0.00000,5.6606,6.6818,-0.1339
2,train,1.45221,1.45124,0.03206,6.0955,7.5398,-0.2249
2,val,0.75308,0.75308,0.00000,4.6037,5.4314,0.2508
3,train,1.07414,1.07286,0.04267,5.7313,6.4828,0.2651
3,val,0.55664,0.55664,0.00000,4.0059,4.6695,0.4462
4,train,0.64156,0.64033,0.04092,4.1272,5.0083,0.4274
4,val,0.77301,0.77301,0.00000,4.7561,5.5028,0.2310
5,train,0.82991,0.82934,0.01895,4.2037,5.6997,0.3400
5,val,0.59684,0.59684,0.00000,3.9565,4.8352,0.4062
6,train,0.63717,0.63686,0.01044,3.9979,4.9947,0.4835
6,val,0.60611,0.60611,0.00000,4.0283,4.8727,0.3970
7,train,0.55771,0.55740,0.01047,3.5990,4.6727,0.5847
7,val,0.62564,0.62564,0.00000,3.9138,4.9505,0.3776
8,train,0.47511,0.47457,0.01816,3.6512,4.3116,0.6999
8,val,0.72756,0.72756,0.00000,3.8811,5.3385,0.2762
9,train,0.67365,0.67241,0.04125,3.6039,5.1322,0.5100
9,val,0.59806,0.59806,0.00000,3.6030,4.8402,0.4050
10,train,0.32474,0.32309,0.05500,2.9919,3.5575,0.7013
10,val,0.44942,0.44942,0.00000,3.1304,4.1958,0.5529
11,train,0.29282,0.29282,0.00000,2.6699,3.3868,0.7750
11,val,0.48191,0.48191,0.00000,3.4734,4.3448,0.5206
12,train,0.35739,0.35698,0.01374,2.9463,3.7395,0.7424
12,val,0.47296,0.47296,0.00000,3.4352,4.3043,0.5295
13,train,0.29365,0.29156,0.06989,2.7591,3.3795,0.8001
13,val,0.63350,0.63350,0.00000,4.1199,4.9815,0.3697
14,train,0.19527,0.19403,0.04138,2.1440,2.7569,0.8428
14,val,0.66598,0.66598,0.00000,3.7560,5.1076,0.3374
15,train,0.21698,0.21518,0.05982,2.3870,2.9033,0.8356
15,val,0.75074,0.75074,0.00000,4.4036,5.4229,0.2531
16,train,0.19767,0.19735,0.01081,2.2469,2.7804,0.8561
16,val,0.57414,0.57414,0.00000,4.0468,4.7424,0.4288
17,train,0.15815,0.15655,0.05346,1.9147,2.4764,0.8905
17,val,0.65131,0.65131,0.00000,4.3962,5.0511,0.3520
18,train,0.29899,0.29823,0.02535,2.7389,3.4179,0.7729
18,val,0.59951,0.59951,0.00000,4.0036,4.8460,0.4036
19,train,0.13514,0.13404,0.03666,1.8173,2.2914,0.9062
19,val,0.75949,0.75949,0.00000,4.4649,5.4545,0.2444
20,train,0.13616,0.13532,0.02788,1.7538,2.3023,0.8969
20,val,0.67072,0.67072,0.00000,4.3490,5.1258,0.3327
21,train,0.14190,0.14055,0.04511,1.7652,2.3464,0.8797
21,val,0.83711,0.83711,0.00000,4.8837,5.7264,0.1672
22,train,0.13979,0.13905,0.02488,1.8987,2.3338,0.9084
22,val,0.75584,0.75584,0.00000,4.3754,5.4413,0.2480
23,train,0.13404,0.13171,0.07748,1.8489,2.2714,0.8959
23,val,0.74389,0.74389,0.00000,4.3945,5.3981,0.2599
24,train,0.14813,0.14668,0.04830,1.9335,2.3970,0.8721
24,val,0.70855,0.70855,0.00000,4.4261,5.2683,0.2951
25,train,0.15811,0.15695,0.03843,2.0103,2.4796,0.8981
25,val,0.70978,0.70978,0.00000,4.3901,5.2729,0.2939
26,train,0.08131,0.07966,0.05524,1.3830,1.7664,0.9405
26,val,0.77025,0.77025,0.00000,4.5207,5.4929,0.2337
27,train,0.12744,0.12558,0.06209,1.7731,2.2179,0.9025
27,val,0.68768,0.68768,0.00000,4.3807,5.1902,0.3158
28,train,0.13280,0.13171,0.03631,1.8057,2.2714,0.9035
28,val,0.75683,0.75683,0.00000,4.6261,5.4449,0.2471
29,train,0.06393,0.06264,0.04298,1.2101,1.5664,0.9599
29,val,0.77581,0.77581,0.00000,4.6561,5.5127,0.2282
30,train,0.08532,0.08487,0.01509,1.4556,1.8233,0.9313
30,val,0.79624,0.79624,0.00000,4.8087,5.5848,0.2078
31,train,0.13952,0.13766,0.06231,1.6199,2.3221,0.9007
31,val,0.75109,0.75109,0.00000,4.6090,5.4242,0.2528
