epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.50265,3.50265,0.04324,9.5174,11.7135,-1.3068
1,val,1.13975,1.13975,0.00178,5.6606,6.6818,-0.1339
2,train,1.45125,1.45125,0.03569,6.0955,7.5398,-0.2249
2,val,0.75308,0.75308,0.00156,4.6036,5.4314,0.2508
3,train,1.07285,1.07285,0.05957,5.7312,6.4827,0.2651
3,val,0.55670,0.55670,0.00107,4.0063,4.6698,0.4462
4,train,0.64022,0.64022,0.01180,4.1266,5.0079,0.4275
4,val,0.77302,0.77302,0.00052,4.7562,5.5028,0.2309
5,train,0.82946,0.82946,0.00790,4.2044,5.7001,0.3399
5,val,0.59680,0.59680,0.00040,3.9565,4.8351,0.4063
6,train,0.63663,0.63663,0.01891,3.9973,4.9938,0.4837
6,val,0.60603,0.60603,0.00030,4.0283,4.8723,0.3971
7,train,0.55756,0.55756,0.01999,3.5986,4.6734,0.5845
7,val,0.62576,0.62576,0.00020,3.9139,4.9510,0.3774
8,train,0.47481,0.47481,0.03509,3.6524,4.3127,0.6997
8,val,0.72774,0.72774,0.00015,3.8781,5.3392,0.2760
9,train,0.67517,0.67517,0.00693,3.6080,5.1427,0.5080
9,val,0.59964,0.59964,0.00012,3.6068,4.8466,0.4034
10,train,0.32445,0.32445,0.03039,2.9974,3.5650,0.7001
10,val,0.45229,0.45229,0.00010,3.1308,4.2092,0.5500
11,train,0.29281,0.29281,0.03241,2.6686,3.3868,0.7750
11,val,0.48339,0.48339,0.00003,3.4839,4.3515,0.5191
12,train,0.35785,0.35785,0.01429,2.9534,3.7440,0.7418
12,val,0.47340,0.47340,0.00002,3.4321,4.3063,0.5290
13,train,0.29323,0.29323,0.05904,2.7649,3.3891,0.7990
13,val,0.63319,0.63319,0.00001,4.1040,4.9803,0.3701
14,train,0.19316,0.19316,0.00616,2.1381,2.7507,0.8435
14,val,0.66476,0.66476,0.00002,3.7659,5.1029,0.3386
15,train,0.21348,0.21348,0.03332,2.3765,2.8918,0.8369
15,val,0.75171,0.75171,0.00003,4.4139,5.4264,0.2521
16,train,0.19566,0.19566,0.08087,2.2376,2.7684,0.8573
16,val,0.58158,0.58158,0.00010,4.0664,4.7730,0.4214
17,train,0.15452,0.15452,0.12049,1.8914,2.4603,0.8919
17,val,0.64377,0.64377,0.00006,4.3396,5.0217,0.3595
18,train,0.29520,0.29520,0.00211,2.7144,3.4005,0.7752
18,val,0.59781,0.59781,0.00002,4.0033,4.8392,0.4053
