epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.29217,3.29159,0.01938,9.1707,11.3551,-1.5902
1,val,1.25353,1.25188,0.05507,5.6661,7.0028,-0.3051
2,train,1.68426,1.68370,0.01837,6.9088,8.1212,-0.2024
2,val,0.85756,0.85602,0.05103,4.9298,5.7907,0.1076
3,train,1.33594,1.33568,0.00843,6.3018,7.2334,0.1081
3,val,0.71233,0.71092,0.04700,4.4624,5.2772,0.2589
4,train,1.02645,1.02624,0.00689,5.2745,6.3404,0.3186
4,val,0.79687,0.79574,0.03770,4.8623,5.5831,0.1704
5,train,1.10668,1.10647,0.00717,5.0313,6.5835,0.1941
5,val,0.64814,0.64726,0.02956,3.9432,5.0353,0.3252
6,train,0.62767,0.62750,0.00576,3.9680,4.9579,0.4876
6,val,0.66762,0.66667,0.03186,3.7741,5.1103,0.3050
7,train,0.44705,0.44692,0.00429,3.4039,4.1841,0.6389
7,val,0.62137,0.62047,0.03006,3.8745,4.9300,0.3531
8,train,0.36875,0.36872,0.00094,2.8502,3.8005,0.6875
8,val,0.61028,0.60944,0.02813,3.9740,4.8860,0.3646
9,train,0.64484,0.64473,0.00372,3.9878,5.0255,0.5317
9,val,0.80749,0.80665,0.02791,4.4904,5.6212,0.1591
10,train,0.36987,0.36979,0.00240,3.0834,3.8060,0.7385
10,val,0.74458,0.74349,0.03625,4.2867,5.3967,0.2249
11,train,0.52807,0.52791,0.00520,3.6004,4.5475,0.6435
11,val,0.52331,0.52195,0.04550,3.8061,4.5217,0.4559
12,train,0.25314,0.25311,0.00125,2.5909,3.1488,0.8209
12,val,0.57479,0.57338,0.04701,4.0385,4.7393,0.4022
13,train,0.14981,0.14975,0.00192,2.0199,2.4220,0.8886
13,val,0.57594,0.57450,0.04811,3.9478,4.7439,0.4011
14,train,0.19793,0.19791,0.00071,2.0905,2.7843,0.8726
14,val,0.73661,0.73521,0.04657,4.4636,5.3665,0.2335
15,train,0.14761,0.14758,0.00126,1.8544,2.4043,0.8991
15,val,0.70226,0.70103,0.04112,4.3747,5.2403,0.2692
16,train,0.19643,0.19642,0.00017,1.9866,2.7739,0.8493
16,val,0.62419,0.62296,0.04095,4.1654,4.9399,0.3506
17,train,0.18169,0.18168,0.00031,2.1468,2.6677,0.8583
17,val,0.67939,0.67801,0.04604,4.3673,5.1535,0.2932
18,train,0.09067,0.09066,0.00024,1.4454,1.8845,0.9327
18,val,0.58353,0.58220,0.04447,4.0603,4.7756,0.3931
19,train,0.14935,0.14934,0.00041,1.7865,2.4187,0.9087
19,val,0.61623,0.61502,0.04043,4.1373,4.9083,0.3588
20,train,0.19364,0.19363,0.00038,2.1536,2.7541,0.8306
20,val,0.58901,0.58786,0.03840,4.0544,4.7987,0.3871
21,train,0.12207,0.12206,0.00007,1.7482,2.1867,0.9114
21,val,0.58036,0.57915,0.04043,4.0040,4.7630,0.3962
22,train,0.14051,0.14049,0.00086,1.7476,2.3459,0.8981
22,val,0.60630,0.60512,0.03946,4.0670,4.8686,0.3692
23,train,0.08189,0.08187,0.00054,1.4252,1.7908,0.9319
23,val,0.71262,0.71152,0.03646,4.4670,5.2794,0.2582
24,train,0.11256,0.11254,0.00046,1.6644,2.0996,0.9126
24,val,0.53309,0.53175,0.04442,3.8052,4.5640,0.4456
25,train,0.18053,0.18050,0.00101,2.0253,2.6590,0.8414
25,val,0.71622,0.71510,0.03719,4.3436,5.2927,0.2545
26,train,0.07945,0.07943,0.00058,1.3636,1.7639,0.9342
26,val,0.64141,0.64070,0.02380,4.2632,5.0097,0.3321
27,train,0.07086,0.07086,0.00010,1.3918,1.6660,0.9504
27,val,0.67528,0.67453,0.02484,4.2598,5.1403,0.2968
28,train,0.11289,0.11287,0.00052,1.5105,2.1027,0.9316
