epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.93032,3.92974,0.01948,10.0612,12.4071,-1.5833
1,val,1.42894,1.42746,0.04963,5.9342,7.4777,-0.5696
2,train,1.83549,1.83461,0.02950,7.1428,8.4774,-0.1662
2,val,0.84034,0.83863,0.05703,4.8025,5.7316,0.0779
3,train,1.31015,1.30971,0.01445,6.0212,7.1627,0.0025
3,val,0.64743,0.64561,0.06075,4.1595,5.0289,0.2901
4,train,1.03187,1.03113,0.02476,5.5497,6.3554,0.3006
4,val,0.42385,0.42213,0.05746,3.5247,4.0664,0.5358
5,train,0.69338,0.69313,0.00851,4.4197,5.2107,0.5252
5,val,0.40577,0.40409,0.05574,3.6202,3.9786,0.5557
6,train,0.80815,0.80802,0.00459,4.3483,5.6260,0.3720
6,val,0.40091,0.39937,0.05155,3.6006,3.9553,0.5609
7,train,0.67121,0.67117,0.00122,4.1177,5.1275,0.4421
7,val,0.39730,0.39587,0.04759,3.5037,3.9379,0.5647
8,train,0.40777,0.40775,0.00056,3.2380,3.9966,0.6727
8,val,0.33043,0.32881,0.05398,3.2090,3.5889,0.6384
9,train,0.32935,0.32920,0.00489,2.4871,3.5910,0.7225
9,val,0.29928,0.29746,0.06049,3.0021,3.4135,0.6729
10,train,0.45485,0.45483,0.00094,3.1544,4.2210,0.5832
10,val,0.33599,0.33425,0.05793,2.9560,3.6185,0.6325
11,train,0.39233,0.39220,0.00422,2.9777,3.9196,0.7280
11,val,0.32645,0.32468,0.05903,2.6549,3.5663,0.6430
12,train,0.36286,0.36275,0.00361,2.9035,3.7696,0.7346
12,val,0.29025,0.28860,0.05502,2.7074,3.3623,0.6827
13,train,0.30607,0.30598,0.00301,2.7209,3.4621,0.8057
13,val,0.40696,0.40482,0.07125,2.9694,3.9822,0.5549
14,train,0.22368,0.22328,0.01341,2.4059,2.9574,0.8288
14,val,0.54319,0.54130,0.06288,3.4954,4.6048,0.4048
15,train,0.28841,0.28833,0.00249,2.6945,3.3608,0.7958
15,val,0.44012,0.43836,0.05871,2.9591,4.1439,0.5180
16,train,0.26701,0.26699,0.00074,2.6188,3.2340,0.7822
