epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.08721,3.08611,0.03651,9.2887,10.9950,-2.2068
1,val,1.39725,1.39725,0.00001,6.0540,7.3982,-0.1859
2,train,1.64130,1.64014,0.03885,6.8902,8.0155,-0.1450
2,val,1.05511,1.05511,0.00001,5.5072,6.4289,0.1045
3,train,0.94673,0.94589,0.02807,5.2224,6.0871,0.1962
3,val,0.86013,0.86013,0.00001,4.7682,5.8046,0.2700
4,train,0.96220,0.96048,0.05713,5.1658,6.1339,0.2927
4,val,0.69768,0.69768,0.00001,3.6996,5.2278,0.4079
5,train,0.97149,0.97028,0.04043,5.3287,6.1651,0.3316
5,val,0.67923,0.67923,0.00000,3.9815,5.1582,0.4235
6,train,0.61620,0.61558,0.02058,4.1116,4.9106,0.5033
6,val,0.69502,0.69502,0.00000,3.7385,5.2178,0.4101
7,train,0.71062,0.70993,0.02277,4.1314,5.2735,0.3815
7,val,0.71788,0.71788,0.00000,4.1440,5.3029,0.3907
8,train,0.55554,0.55500,0.01801,3.9766,4.6627,0.5205
8,val,0.64825,0.64825,0.00000,3.3166,5.0392,0.4498
9,train,0.42521,0.42419,0.03399,3.2548,4.0763,0.6124
9,val,0.60503,0.60503,0.00000,3.2507,4.8683,0.4865
10,train,0.54496,0.54419,0.02568,3.6743,4.6170,0.5717
10,val,0.59172,0.59172,0.00001,3.1333,4.8144,0.4978
11,train,0.44705,0.44634,0.02375,3.2826,4.1814,0.6663
11,val,0.58514,0.58514,0.00001,3.9299,4.7876,0.5034
12,train,0.52853,0.52789,0.02154,3.6585,4.5474,0.6326
12,val,0.53819,0.53819,0.00002,3.3884,4.5915,0.5432
13,train,0.38966,0.38844,0.04075,3.0552,3.9008,0.6437
13,val,0.52745,0.52745,0.00002,3.2602,4.5455,0.5523
14,train,0.54488,0.54367,0.04031,3.5591,4.6148,0.5510
14,val,0.53408,0.53408,0.00001,3.5622,4.5739,0.5467
15,train,0.36386,0.36123,0.08761,2.9756,3.7617,0.7082
15,val,0.61350,0.61350,0.00001,4.0667,4.9022,0.4793
16,train,0.31687,0.31389,0.09938,2.8734,3.5065,0.7520
16,val,0.57902,0.57902,0.00001,3.7789,4.7625,0.5086
17,train,0.38234,0.38025,0.06984,2.9255,3.8594,0.7288
17,val,0.66476,0.66476,0.00001,4.1139,5.1030,0.4358
18,train,0.33014,0.32731,0.09436,2.7085,3.5807,0.7482
18,val,0.67464,0.67464,0.00001,3.8939,5.1407,0.4274
19,train,0.26560,0.26432,0.04258,2.5652,3.2178,0.7865
19,val,0.59597,0.59597,0.00000,3.8689,4.8317,0.4942
20,train,0.32930,0.32624,0.10189,2.8362,3.5749,0.7678
20,val,0.66318,0.66318,0.00000,3.7385,5.0969,0.4371
21,train,0.25873,0.25564,0.10289,2.5063,3.1645,0.8306
21,val,0.52819,0.52819,0.00000,3.8235,4.5487,0.5517
22,train,0.17049,0.16922,0.04235,1.9941,2.5746,0.8768
22,val,0.48418,0.48418,0.00000,3.6893,4.3551,0.5891
23,train,0.26143,0.26005,0.04617,2.2370,3.1917,0.7475
23,val,0.57312,0.57312,0.00000,3.8096,4.7382,0.5136
24,train,0.25965,0.25743,0.07395,2.2689,3.1756,0.7954
24,val,0.54272,0.54272,0.00000,3.4813,4.6108,0.5394
25,train,0.32570,0.32487,0.02751,2.6977,3.5674,0.6787
25,val,0.76857,0.76857,0.00000,4.5016,5.4869,0.3477
