epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.28989,3.28966,0.04570,9.2845,11.3518,-1.4075
1,val,1.68802,1.68801,0.00145,6.8867,8.1316,-0.6794
2,train,1.85594,1.85581,0.02622,7.0889,8.5262,-0.3383
2,val,1.02566,1.02566,0.00082,5.2745,6.3386,-0.0204
3,train,1.54108,1.54090,0.03563,6.7482,7.7692,-0.0123
3,val,0.79882,0.79882,0.00029,4.6814,5.5939,0.2053
4,train,1.26525,1.26514,0.02246,6.1486,7.0398,0.1117
4,val,0.64134,0.64134,0.00005,4.4485,5.0123,0.3619
5,train,1.11292,1.11290,0.00408,5.3922,6.6026,0.3012
5,val,0.61108,0.61108,0.00002,4.2952,4.8926,0.3921
6,train,0.65698,0.65697,0.00245,4.1793,5.0729,0.5112
6,val,0.56565,0.56565,0.00002,3.5171,4.7072,0.4372
7,train,0.53835,0.53834,0.00153,3.5679,4.5922,0.6237
7,val,0.76632,0.76632,0.00002,4.3598,5.4789,0.2376
8,train,0.54018,0.54017,0.00304,3.3450,4.6000,0.6312
8,val,0.61656,0.61656,0.00005,3.5149,4.9145,0.3866
9,train,0.64056,0.64055,0.00201,4.2289,5.0092,0.5698
9,val,0.53077,0.53077,0.00006,3.4114,4.5598,0.4720
10,train,0.40098,0.40095,0.00640,3.0961,3.9631,0.7151
10,val,0.68758,0.68758,0.00010,4.2398,5.1898,0.3159
11,train,0.52220,0.52220,0.00096,3.3733,4.5228,0.6026
11,val,0.52158,0.52158,0.00026,3.3886,4.5201,0.4811
12,train,0.51542,0.51539,0.00613,3.5529,4.4932,0.6374
12,val,0.48558,0.48558,0.00041,3.0258,4.3613,0.5169
13,train,0.21264,0.21261,0.00584,2.2773,2.8859,0.8600
13,val,0.58876,0.58876,0.00019,3.4565,4.8024,0.4143
14,train,0.29043,0.29041,0.00292,2.7787,3.3728,0.7788
14,val,0.47471,0.47471,0.00032,3.0515,4.3122,0.5277
15,train,0.25959,0.25958,0.00215,2.2860,3.1888,0.8309
15,val,0.43201,0.43200,0.00142,3.2786,4.1137,0.5702
16,train,0.17334,0.17333,0.00198,2.0694,2.6057,0.8601
16,val,0.53318,0.53317,0.00188,3.5057,4.5701,0.4696
17,train,0.20199,0.20193,0.01189,2.1363,2.8125,0.8562
17,val,0.58849,0.58848,0.00221,4.1465,4.8013,0.4145
18,train,0.24518,0.24513,0.01016,2.3552,3.0988,0.8060
18,val,0.46207,0.46206,0.00156,3.2877,4.2544,0.5403
19,train,0.18476,0.18474,0.00376,2.0627,2.6901,0.8611
19,val,0.46601,0.46600,0.00123,3.4726,4.2725,0.5364
20,train,0.17310,0.17309,0.00278,2.1825,2.6039,0.8653
20,val,0.40654,0.40653,0.00222,3.2344,3.9906,0.5956
21,train,0.11612,0.11610,0.00365,1.5978,2.1325,0.9205
21,val,0.42420,0.42418,0.00281,3.2551,4.0763,0.5780
22,train,0.13448,0.13447,0.00206,1.7950,2.2951,0.8810
22,val,0.56450,0.56448,0.00259,4.0311,4.7023,0.4384
23,train,0.15842,0.15838,0.00718,2.0253,2.4908,0.8945
23,val,0.55076,0.55075,0.00201,3.8053,4.6448,0.4521
24,train,0.14304,0.14301,0.00701,1.7986,2.3668,0.8872
24,val,0.50888,0.50886,0.00320,3.7600,4.4647,0.4937
25,train,0.11298,0.11296,0.00300,1.6351,2.1036,0.9273
25,val,0.55897,0.55894,0.00607,3.7756,4.6792,0.4439
26,train,0.11427,0.11426,0.00176,1.6285,2.1156,0.9082
26,val,0.46941,0.46937,0.00725,3.4888,4.2879,0.5330
27,train,0.09927,0.09926,0.00116,1.5652,1.9719,0.9311
27,val,0.53901,0.53899,0.00507,3.7444,4.5949,0.4638
28,train,0.09246,0.09243,0.00603,1.4268,1.9028,0.9368
28,val,0.55732,0.55731,0.00242,3.5682,4.6724,0.4455
29,train,0.07199,0.07194,0.00864,1.3070,1.6788,0.9474
29,val,0.61042,0.61040,0.00537,3.8432,4.8898,0.3927
30,train,0.14979,0.14954,0.04905,1.8336,2.4203,0.8959
30,val,0.71414,0.71404,0.02081,4.2340,5.2887,0.2896
31,train,0.11708,0.11707,0.00096,1.6066,2.1415,0.9187
31,val,0.64949,0.64937,0.02572,4.0347,5.0435,0.3540
32,train,0.07241,0.07223,0.03748,1.4483,1.6820,0.9500
32,val,0.78426,0.78419,0.01254,4.4878,5.5424,0.2198
33,train,0.11379,0.11372,0.01418,1.7595,2.1106,0.9200
33,val,0.76007,0.75998,0.01876,4.4183,5.4562,0.2439
34,train,0.10807,0.10806,0.00163,1.5528,2.0575,0.9137
34,val,0.63146,0.63139,0.01396,4.0774,4.9732,0.3718
35,train,0.08490,0.08486,0.00944,1.3697,1.8232,0.9326
35,val,0.67449,0.67440,0.01864,4.3833,5.1398,0.3291
36,train,0.06937,0.06936,0.00128,1.3743,1.6483,0.9471
36,val,0.71965,0.71952,0.02599,4.2236,5.3090,0.2842
37,train,0.08475,0.08464,0.02125,1.3669,1.8209,0.9420
37,val,0.71322,0.71306,0.03330,4.0059,5.2851,0.2906
38,train,0.10959,0.10949,0.01939,1.4757,2.0710,0.9083
38,val,0.60637,0.60623,0.02866,3.8734,4.8731,0.3969
39,train,0.07375,0.07370,0.00928,1.3874,1.6991,0.9544
39,val,0.62752,0.62741,0.02312,4.1975,4.9575,0.3758
40,train,0.08361,0.08345,0.03208,1.3575,1.8080,0.9394
40,val,0.65235,0.65224,0.02198,3.9731,5.0547,0.3511
41,train,0.05655,0.05654,0.00144,1.1613,1.4883,0.9635
41,val,0.66795,0.66779,0.03348,4.2442,5.1146,0.3356
42,train,0.10487,0.10473,0.02763,1.5981,2.0255,0.9233
42,val,0.59698,0.59682,0.03167,3.7703,4.8352,0.4062
43,train,0.06951,0.06941,0.01938,1.2973,1.6490,0.9578
43,val,0.63901,0.63885,0.03204,3.8643,5.0025,0.3644
44,train,0.09185,0.09171,0.02751,1.4632,1.8954,0.9314
44,val,0.60464,0.60450,0.02860,3.7737,4.8662,0.3986
45,train,0.09290,0.09286,0.00833,1.5455,1.9072,0.9129
45,val,0.65559,0.65545,0.02797,4.1125,5.0671,0.3479
46,train,0.07276,0.07276,0.00088,1.3109,1.6882,0.9451
46,val,0.60898,0.60884,0.02738,3.8876,4.8836,0.3943
47,train,0.04886,0.04879,0.01534,1.1217,1.3824,0.9675
47,val,0.63980,0.63963,0.03279,3.8747,5.0056,0.3636
48,train,0.09819,0.09810,0.01829,1.4253,1.9603,0.9301
48,val,0.53811,0.53795,0.03191,3.5712,4.5905,0.4648
49,train,0.08579,0.08572,0.01470,1.5027,1.8324,0.9480
49,val,0.58571,0.58553,0.03552,3.7857,4.7892,0.4175
50,train,0.04681,0.04662,0.03675,1.0233,1.3514,0.9678
50,val,0.55878,0.55859,0.03711,3.6706,4.6777,0.4443
51,train,0.08434,0.08434,0.00051,1.4905,1.8176,0.9381
51,val,0.64006,0.63987,0.03755,4.1065,5.0065,0.3634
52,train,0.04690,0.04667,0.04759,1.0746,1.3520,0.9591
