epoch,phase,total,main,shunt,mae,rmse,r2
1,train,2.68361,2.68261,0.03329,7.9197,10.2510,-0.9677
1,val,1.60905,1.60896,0.00301,6.6084,7.9389,-0.7361
2,train,1.44129,1.44089,0.01328,6.3131,7.5129,-0.0892
2,val,1.01115,1.01106,0.00278,5.1311,6.2933,-0.0909
3,train,1.04744,1.04671,0.02453,5.2300,6.4033,0.0119
3,val,0.77220,0.77212,0.00271,4.4291,5.4996,0.1669
4,train,0.88088,0.88021,0.02238,4.7122,5.8719,0.3580
4,val,0.60857,0.60849,0.00251,3.7212,4.8822,0.3434
5,train,0.44880,0.44835,0.01492,3.2398,4.1908,0.6309
5,val,0.61398,0.61391,0.00243,3.7541,4.9039,0.3376
6,train,0.40521,0.40456,0.02137,3.0514,3.9809,0.6380
6,val,1.03349,1.03344,0.00168,4.7694,6.3625,-0.1151
7,train,0.37245,0.37105,0.04689,2.9954,3.8124,0.7498
7,val,0.64491,0.64482,0.00314,4.0760,5.0258,0.3042
8,train,0.31358,0.31296,0.02060,2.7107,3.5013,0.7710
8,val,0.82432,0.82421,0.00370,4.5923,5.6821,0.1107
9,train,0.46265,0.46096,0.05643,3.2064,4.2493,0.6499
9,val,0.75087,0.75067,0.00688,4.6312,5.4227,0.1900
10,train,0.41457,0.41402,0.01852,3.0733,4.0271,0.6479
10,val,0.67955,0.67924,0.01026,4.3325,5.1582,0.2671
11,train,0.49095,0.49001,0.03158,3.2556,4.3812,0.6606
11,val,0.68987,0.68950,0.01260,4.4347,5.1970,0.2560
12,train,0.32006,0.32001,0.00192,2.6311,3.5405,0.7548
12,val,0.73661,0.73624,0.01249,4.4991,5.3703,0.2056
13,train,0.34851,0.34753,0.03254,2.8315,3.6897,0.7808
13,val,0.88856,0.88816,0.01318,5.0781,5.8984,0.0417
14,train,0.31473,0.31349,0.04101,2.8238,3.5043,0.7953
14,val,0.73163,0.73132,0.01035,4.5325,5.3523,0.2109
15,train,0.26394,0.26389,0.00167,2.4215,3.2152,0.7931
15,val,0.69310,0.69268,0.01405,4.4422,5.2090,0.2526
16,train,0.18692,0.18602,0.02993,2.2160,2.6994,0.8650
16,val,0.76844,0.76791,0.01767,4.6405,5.4846,0.1714
17,train,0.16157,0.16153,0.00136,2.0089,2.5155,0.8991
17,val,0.75340,0.75296,0.01468,4.6359,5.4309,0.1876
18,train,0.16675,0.16631,0.01468,1.7435,2.5524,0.8627
18,val,0.71798,0.71754,0.01462,4.5991,5.3017,0.2258
19,train,0.15750,0.15688,0.02057,1.7753,2.4790,0.8621
19,val,0.70248,0.70213,0.01160,4.4828,5.2444,0.2424
20,train,0.12812,0.12698,0.03784,1.7906,2.2303,0.9076
20,val,0.86180,0.86144,0.01196,4.9240,5.8090,0.0705
21,train,0.17394,0.17302,0.03047,2.1147,2.6034,0.8573
21,val,0.83303,0.83278,0.00828,4.6871,5.7116,0.1014
22,train,0.15824,0.15756,0.02269,1.8035,2.4843,0.8966
22,val,0.93982,0.93950,0.01064,5.2185,6.0665,-0.0137
23,train,0.14053,0.14007,0.01525,1.8196,2.3424,0.8934
23,val,0.76814,0.76789,0.00859,4.7608,5.4845,0.1715
24,train,0.11988,0.11857,0.04362,1.7492,2.1551,0.9167
24,val,0.81256,0.81228,0.00951,4.9654,5.6408,0.1236
25,train,0.18590,0.18498,0.03062,2.1561,2.6919,0.8392
25,val,0.72795,0.72763,0.01037,4.6752,5.3388,0.2149
26,train,0.14687,0.14592,0.03187,1.7956,2.3908,0.8860
26,val,0.78867,0.78830,0.01255,4.8175,5.5569,0.1494
27,train,0.08789,0.08784,0.00172,1.3375,1.8549,0.9383
27,val,0.79157,0.79119,0.01259,4.8761,5.5671,0.1463
28,train,0.09921,0.09796,0.04182,1.4757,1.9589,0.9323
28,val,0.90784,0.90743,0.01350,5.1052,5.9621,0.0209
29,train,0.11004,0.10938,0.02208,1.6295,2.0699,0.9277
29,val,0.75755,0.75718,0.01232,4.7204,5.4461,0.1830
30,train,0.11399,0.11261,0.04595,1.6835,2.1003,0.9069
30,val,0.86172,0.86129,0.01438,4.9906,5.8085,0.0707
31,train,0.11318,0.11221,0.03214,1.7058,2.0966,0.9057
31,val,0.73264,0.73222,0.01390,4.5957,5.3556,0.2099
32,train,0.07210,0.07180,0.00994,1.3509,1.6771,0.9485
32,val,0.81896,0.81853,0.01424,4.8771,5.6625,0.1168
33,train,0.06914,0.06800,0.03796,1.2974,1.6321,0.9511
33,val,0.73457,0.73415,0.01424,4.7115,5.3627,0.2079
34,train,0.09282,0.09187,0.03160,1.4271,1.8970,0.9425
34,val,0.79113,0.79067,0.01558,4.8977,5.5653,0.1469
35,train,0.08630,0.08494,0.04531,1.4816,1.8241,0.9403
35,val,0.81249,0.81200,0.01643,4.9589,5.6398,0.1239
36,train,0.05238,0.05203,0.01160,1.1178,1.4276,0.9676
36,val,0.79515,0.79464,0.01717,4.9540,5.5792,0.1426
37,train,0.06751,0.06681,0.02352,1.2604,1.6177,0.9524
37,val,0.86553,0.86495,0.01920,5.1047,5.8208,0.0667
38,train,0.04754,0.04747,0.00260,1.0492,1.3636,0.9648
38,val,0.92778,0.92718,0.01991,5.2291,6.0266,-0.0004
39,train,0.04677,0.04672,0.00191,1.0189,1.3528,0.9624
39,val,0.93286,0.93230,0.01860,5.2752,6.0432,-0.0059
40,train,0.07368,0.07324,0.01474,1.2594,1.6938,0.9520
40,val,0.83462,0.83407,0.01839,5.0089,5.7160,0.1000
41,train,0.06219,0.06130,0.02979,1.1550,1.5496,0.9597
41,val,0.85797,0.85727,0.02326,5.0497,5.7949,0.0750
42,train,0.05698,0.05604,0.03121,1.0691,1.4817,0.9631
42,val,0.79578,0.79503,0.02497,4.8922,5.5806,0.1422
43,train,0.07071,0.06977,0.03137,1.2457,1.6532,0.9462
43,val,0.75511,0.75436,0.02484,4.6628,5.4360,0.1860
44,train,0.03910,0.03909,0.00056,0.9436,1.2374,0.9653
44,val,0.82368,0.82292,0.02516,4.8755,5.6777,0.1121
