epoch,phase,total,main,shunt,mae,rmse,r2
1,train,4.71199,4.71176,0.04637,11.7316,13.5856,-3.2433
1,val,2.94161,2.94160,0.00306,9.2051,10.7345,-2.1740
2,train,3.24439,3.24410,0.05771,9.3518,11.2729,-1.3976
2,val,1.55636,1.55633,0.00534,6.4981,7.8080,-0.6793
3,train,1.37568,1.37560,0.01448,6.1118,7.3407,-0.0187
3,val,1.04887,1.04883,0.00891,5.2240,6.4097,-0.1317
4,train,1.27633,1.27619,0.02747,6.1486,7.0705,0.0916
4,val,0.82035,0.82031,0.00769,4.5845,5.6686,0.1149
5,train,1.14958,1.14945,0.02463,6.0232,6.7102,0.2518
5,val,0.63245,0.63244,0.00200,3.9969,4.9774,0.3176
6,train,1.20445,1.20438,0.01392,5.7280,6.8686,0.1628
6,val,0.54879,0.54879,0.00056,3.5947,4.6365,0.4079
7,train,0.65265,0.65261,0.00817,3.9618,5.0561,0.4501
7,val,0.55597,0.55597,0.00019,3.6419,4.6668,0.4001
8,train,0.62778,0.62776,0.00420,4.0254,4.9589,0.5040
8,val,0.47428,0.47427,0.00039,3.5661,4.3103,0.4883
9,train,0.44639,0.44636,0.00700,3.2179,4.1815,0.6986
9,val,0.45623,0.45622,0.00103,3.7535,4.2274,0.5077
10,train,0.51099,0.51092,0.01563,3.6052,4.4737,0.6517
10,val,0.46931,0.46930,0.00243,3.8682,4.2876,0.4936
11,train,0.39745,0.39738,0.01400,3.0683,3.9454,0.7304
11,val,0.48759,0.48757,0.00494,3.9427,4.3703,0.4739
12,train,0.34133,0.34114,0.03782,2.5360,3.6556,0.7995
12,val,0.51017,0.51013,0.00823,4.0788,4.4702,0.4496
13,train,0.35455,0.35437,0.03745,2.8654,3.7258,0.7396
13,val,0.46553,0.46549,0.00747,3.8749,4.2702,0.4977
14,train,0.33046,0.33045,0.00162,2.7298,3.5978,0.7388
14,val,0.43757,0.43752,0.00973,3.6504,4.1399,0.5279
15,train,0.24012,0.24011,0.00191,2.3055,3.0668,0.8328
15,val,0.41867,0.41861,0.01294,3.6484,4.0494,0.5483
16,train,0.36487,0.36486,0.00210,2.8303,3.7805,0.7431
16,val,0.44701,0.44695,0.01266,3.7705,4.1842,0.5177
17,train,0.39627,0.39602,0.04959,3.0350,3.9387,0.7239
17,val,0.36894,0.36887,0.01320,3.4406,3.8013,0.6020
18,train,0.21160,0.21160,0.00050,2.2628,2.8790,0.8597
18,val,0.45449,0.45441,0.01598,3.6351,4.2190,0.5097
19,train,0.23195,0.23179,0.03264,2.0161,3.0132,0.8028
19,val,0.36369,0.36362,0.01293,3.1905,3.7741,0.6077
20,train,0.22244,0.22228,0.03357,2.1858,2.9508,0.8536
20,val,0.45285,0.45279,0.01213,3.6948,4.2115,0.5114
21,train,0.25389,0.25381,0.01692,2.3821,3.1531,0.7548
21,val,0.43629,0.43623,0.01079,3.6127,4.1338,0.5293
22,train,0.09777,0.09744,0.06620,1.5673,1.9537,0.9297
22,val,0.46606,0.46600,0.01132,3.8300,4.2725,0.4972
23,train,0.16471,0.16465,0.01304,1.7978,2.5396,0.8588
23,val,0.51953,0.51950,0.00649,3.6006,4.5111,0.4395
24,train,0.15778,0.15755,0.04574,1.9289,2.4843,0.8803
24,val,0.61732,0.61726,0.01086,4.2979,4.9173,0.3340
25,train,0.15110,0.15101,0.01633,1.9307,2.4322,0.8926
25,val,0.67818,0.67809,0.01807,3.9748,5.1539,0.2683
26,train,0.23310,0.23282,0.05514,2.1597,3.0200,0.8143
26,val,0.47919,0.47912,0.01441,3.6414,4.3322,0.4830
27,train,0.17699,0.17693,0.01313,2.0353,2.6326,0.8809
27,val,0.37215,0.37210,0.01016,3.2241,3.8178,0.5985
28,train,0.13605,0.13605,0.00004,1.8164,2.3085,0.9003
28,val,0.47393,0.47389,0.00842,3.8837,4.3085,0.4887
29,train,0.17418,0.17410,0.01622,1.9655,2.6115,0.8523
29,val,0.43934,0.43930,0.00832,3.6083,4.1483,0.5260
