epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.88220,3.87424,0.26532,9.7084,12.3192,-1.3436
1,val,1.55323,1.54249,0.35781,6.3751,7.7732,-0.6081
2,train,2.11962,2.10871,0.36349,7.7135,9.0886,-0.3613
2,val,1.00155,0.99125,0.34345,5.2864,6.2313,-0.0334
3,train,1.35065,1.34449,0.20539,6.4505,7.2572,-0.0115
3,val,0.94709,0.93752,0.31904,5.1290,6.0601,0.0226
4,train,1.28140,1.27176,0.32141,6.2868,7.0582,-0.0053
4,val,0.90373,0.89474,0.29971,4.9273,5.9202,0.0672
5,train,1.28243,1.27710,0.17779,6.0402,7.0730,0.1215
5,val,0.82691,0.81800,0.29719,4.6854,5.6606,0.1472
6,train,1.06721,1.06002,0.23945,5.4532,6.4439,0.1579
6,val,0.62018,0.61049,0.32297,4.0355,4.8902,0.3636
7,train,0.76936,0.76094,0.28058,4.5323,5.4596,0.4138
7,val,0.63961,0.62937,0.34145,3.9703,4.9652,0.3439
8,train,0.43271,0.42643,0.20917,3.3372,4.0871,0.7258
8,val,0.85704,0.84659,0.34839,4.5909,5.7587,0.1174
9,train,0.34744,0.33862,0.29416,2.7300,3.6420,0.7418
9,val,0.77228,0.76210,0.33954,4.1821,5.4638,0.2055
10,train,0.34863,0.33863,0.33322,2.9236,3.6421,0.7137
10,val,0.51005,0.50012,0.33112,3.8128,4.4262,0.4786
11,train,0.28184,0.27090,0.36449,2.7376,3.2576,0.8119
11,val,0.70320,0.69330,0.33005,4.1095,5.2113,0.2772
12,train,0.26789,0.25797,0.33058,2.5505,3.1789,0.7706
12,val,0.66480,0.65490,0.33030,4.0233,5.0649,0.3173
13,train,0.29888,0.29148,0.24662,2.6680,3.3790,0.8088
13,val,0.52517,0.51469,0.34956,3.5275,4.4901,0.4634
14,train,0.17873,0.17019,0.28467,2.0342,2.5820,0.8770
14,val,0.63022,0.61960,0.35397,3.8177,4.9266,0.3541
15,train,0.13195,0.12475,0.24006,1.6532,2.2106,0.9041
15,val,0.46686,0.45642,0.34783,3.3957,4.2284,0.5242
16,train,0.24511,0.23649,0.28752,2.3867,3.0436,0.8492
16,val,0.53215,0.52205,0.33665,3.8817,4.5221,0.4558
17,train,0.16673,0.15842,0.27719,1.8706,2.4911,0.9040
17,val,0.77386,0.76376,0.33669,4.2507,5.4698,0.2038
18,train,0.17962,0.17012,0.31665,2.1521,2.5815,0.8857
18,val,0.70173,0.69173,0.33333,4.0239,5.2054,0.2789
19,train,0.17933,0.17163,0.25672,1.9505,2.5929,0.8843
19,val,0.48785,0.47800,0.32827,3.6496,4.3272,0.5017
20,train,0.17191,0.16325,0.28850,1.9603,2.5288,0.8748
20,val,0.57008,0.56047,0.32032,3.7924,4.6856,0.4157
21,train,0.12618,0.11810,0.26948,1.6424,2.1509,0.9051
21,val,0.58026,0.57080,0.31526,3.7454,4.7286,0.4049
22,train,0.13039,0.12098,0.31372,1.7413,2.1770,0.9224
22,val,0.78713,0.77834,0.29317,4.5215,5.5217,0.1886
23,train,0.13035,0.12297,0.24588,1.7684,2.1948,0.9234
23,val,0.58157,0.57287,0.29005,3.7641,4.7371,0.4028
24,train,0.14771,0.14230,0.18059,1.7935,2.3609,0.9002
