epoch,phase,total,main,shunt,mae,rmse,r2
1,train,2.41040,2.41036,0.00777,7.3964,9.7169,-0.6491
1,val,1.23819,1.23798,0.04190,5.6354,6.9638,-0.3613
2,train,1.39451,1.39443,0.01448,6.3865,7.3907,-0.1612
2,val,0.80201,0.80185,0.03206,4.7092,5.6045,0.1183
3,train,1.73253,1.73237,0.03220,7.1932,8.2378,0.0506
3,val,0.58634,0.58623,0.02164,4.0076,4.7921,0.3554
4,train,1.03600,1.03599,0.00270,5.4164,6.3704,0.2451
4,val,0.49926,0.49921,0.00931,3.7912,4.4221,0.4511
5,train,0.90126,0.90121,0.00973,4.3226,5.9416,0.2674
5,val,0.43026,0.43021,0.00957,3.5116,4.1052,0.5269
6,train,0.68678,0.68675,0.00526,3.7331,5.1867,0.5057
6,val,0.36970,0.36966,0.00835,3.4340,3.8053,0.5935
7,train,0.65724,0.65721,0.00528,3.4249,5.0739,0.5855
7,val,0.35800,0.35794,0.01232,3.4463,3.7445,0.6064
8,train,0.59012,0.59011,0.00255,3.5908,4.8079,0.5880
8,val,0.38899,0.38891,0.01607,3.4163,3.9031,0.5724
9,train,0.58079,0.58078,0.00179,3.6604,4.7697,0.5138
9,val,0.40359,0.40344,0.02939,2.8776,3.9754,0.5564
10,train,0.32250,0.32249,0.00332,2.8972,3.5542,0.7906
10,val,0.41314,0.41303,0.02190,3.1708,4.0224,0.5458
11,train,0.39442,0.39440,0.00314,2.9074,3.9306,0.6896
11,val,0.66055,0.66051,0.00767,4.3813,5.0866,0.2737
12,train,0.42116,0.42115,0.00211,3.3131,4.0617,0.7168
12,val,0.29454,0.29440,0.02743,2.3816,3.3959,0.6763
13,train,0.36398,0.36398,0.00103,3.0011,3.7759,0.7258
13,val,0.31768,0.31745,0.04567,2.4395,3.5264,0.6509
14,train,0.29978,0.29977,0.00191,2.7439,3.4267,0.8029
14,val,0.63111,0.63086,0.05058,4.3297,4.9711,0.3063
15,train,0.27708,0.27708,0.00123,2.3798,3.2945,0.7983
15,val,0.65137,0.65106,0.06178,4.1835,5.0501,0.2841
16,train,0.22168,0.22167,0.00066,2.3832,2.9468,0.8620
16,val,0.33933,0.33902,0.06033,2.7499,3.6442,0.6272
17,train,0.17795,0.17795,0.00039,2.1444,2.6402,0.8476
17,val,0.24937,0.24908,0.05716,2.1365,3.1236,0.7261
18,train,0.11661,0.11661,0.00002,1.6601,2.1373,0.9071
18,val,0.72233,0.72207,0.05221,4.7392,5.3184,0.2060
19,train,0.38017,0.38017,0.00009,2.9110,3.8590,0.7490
19,val,0.46386,0.46358,0.05573,3.2004,4.2614,0.4903
20,train,0.18805,0.18805,0.00007,2.1569,2.7141,0.8548
20,val,0.38985,0.38958,0.05444,2.7206,3.9065,0.5716
21,train,0.22043,0.22043,0.00000,2.2395,2.9385,0.8150
21,val,0.31825,0.31800,0.04964,2.7833,3.5294,0.6503
22,train,0.20895,0.20895,0.00005,2.2829,2.8609,0.8394
22,val,0.21237,0.21212,0.05037,2.1928,2.8826,0.7668
23,train,0.19491,0.19491,0.00004,2.1765,2.7632,0.8531
23,val,0.26297,0.26270,0.05269,2.4848,3.2079,0.7111
24,train,0.13615,0.13615,0.00018,1.9582,2.3094,0.9093
24,val,0.47804,0.47775,0.05690,3.1119,4.3260,0.4747
25,train,0.21122,0.21122,0.00059,2.3763,2.8764,0.8481
25,val,0.50997,0.50969,0.05518,3.6335,4.4683,0.4396
26,train,0.16435,0.16435,0.00004,1.8797,2.5373,0.9069
26,val,0.23417,0.23391,0.05101,2.0616,3.0270,0.7428
27,train,0.23192,0.23192,0.00004,2.4194,3.0141,0.8395
27,val,0.24391,0.24367,0.04784,2.2544,3.0895,0.7321
28,train,0.15499,0.15499,0.00001,1.7725,2.4640,0.8826
28,val,0.35234,0.35211,0.04560,3.1766,3.7139,0.6128
29,train,0.15255,0.15255,0.00000,1.9576,2.4445,0.8798
29,val,0.26321,0.26296,0.04955,2.4765,3.2095,0.7109
30,train,0.12767,0.12767,0.00001,1.7215,2.2363,0.8809
30,val,0.24661,0.24636,0.04945,2.6686,3.1065,0.7291
31,train,0.16158,0.16158,0.00002,1.8288,2.5159,0.8983
31,val,0.19214,0.19190,0.04944,2.1116,2.7417,0.7890
32,train,0.11755,0.11755,0.00000,1.6106,2.1459,0.9182
32,val,0.27430,0.27405,0.05092,2.5884,3.2764,0.6987
33,train,0.06605,0.06605,0.00002,1.2837,1.6085,0.9509
33,val,0.24451,0.24425,0.05096,2.5793,3.0932,0.7314
34,train,0.09703,0.09703,0.00002,1.4955,1.9496,0.9371
34,val,0.29068,0.29042,0.05075,2.8450,3.3729,0.6807
35,train,0.14405,0.14405,0.00001,1.6150,2.3754,0.8991
35,val,0.28049,0.28025,0.04910,2.8206,3.3133,0.6918
36,train,0.08046,0.08046,0.00008,1.3138,1.7754,0.9510
36,val,0.24073,0.24050,0.04755,2.6286,3.0693,0.7356
37,train,0.11871,0.11871,0.00002,1.5495,2.1564,0.9139
37,val,0.13397,0.13373,0.04730,1.7436,2.2888,0.8529
38,train,0.06384,0.06384,0.00001,1.2728,1.5813,0.9525
38,val,0.18233,0.18210,0.04635,2.1026,2.6708,0.7998
39,train,0.07386,0.07386,0.00001,1.2678,1.7010,0.9408
39,val,0.41530,0.41508,0.04580,3.5098,4.0323,0.5436
40,train,0.08328,0.08328,0.00003,1.3274,1.8062,0.9315
40,val,0.20995,0.20972,0.04653,2.1523,2.8662,0.7694
41,train,0.14395,0.14395,0.00000,1.7725,2.3746,0.8997
41,val,0.32913,0.32889,0.04806,2.9053,3.5893,0.6384
42,train,0.07141,0.07141,0.00001,1.2899,1.6725,0.9506
42,val,0.20762,0.20738,0.04914,2.2541,2.8502,0.7720
43,train,0.09343,0.09343,0.00000,1.5363,1.9131,0.9320
43,val,0.15018,0.14994,0.04887,2.0237,2.4235,0.8351
44,train,0.08904,0.08904,0.00000,1.3722,1.8675,0.9355
44,val,0.27791,0.27767,0.04824,2.6061,3.2980,0.6947
45,train,0.13115,0.13115,0.00000,1.8242,2.2666,0.9090
45,val,0.13554,0.13530,0.04772,1.8721,2.3022,0.8512
46,train,0.09369,0.09369,0.00000,1.4995,1.9158,0.9265
46,val,0.38742,0.38718,0.04670,3.2210,3.8945,0.5743
47,train,0.11177,0.11177,0.00000,1.6659,2.0924,0.9161
47,val,0.18296,0.18272,0.04795,2.3021,2.6754,0.7991
48,train,0.07545,0.07545,0.00001,1.3727,1.7191,0.9428
48,val,0.26133,0.26109,0.04909,2.6126,3.1980,0.7129
49,train,0.08248,0.08248,0.00000,1.3034,1.7975,0.9354
49,val,0.16437,0.16413,0.04926,2.0485,2.5356,0.8195
50,train,0.08028,0.08028,0.00001,1.2957,1.7734,0.9245
50,val,0.33516,0.33490,0.05152,3.0385,3.6220,0.6318
51,train,0.07025,0.07025,0.00006,1.1351,1.6589,0.9536
51,val,0.18561,0.18534,0.05394,2.2108,2.6944,0.7962
52,train,0.08484,0.08484,0.00013,1.4378,1.8230,0.9405
52,val,0.17830,0.17803,0.05477,2.1632,2.6408,0.8042
53,train,0.04956,0.04956,0.00006,1.0253,1.3933,0.9684
53,val,0.21331,0.21303,0.05650,2.3695,2.8887,0.7658
54,train,0.06891,0.06891,0.00011,1.2606,1.6430,0.9536
54,val,0.17580,0.17552,0.05671,2.1091,2.6221,0.8070
55,train,0.08149,0.08149,0.00011,1.2872,1.7867,0.9471
55,val,0.25475,0.25446,0.05901,2.7416,3.1572,0.7202
56,train,0.04184,0.04184,0.00030,0.9871,1.2802,0.9697
56,val,0.17947,0.17918,0.05859,2.1641,2.6493,0.8030
57,train,0.04056,0.04056,0.00010,0.9732,1.2605,0.9749
57,val,0.24917,0.24888,0.05829,2.5507,3.1224,0.7263
58,train,0.05218,0.05218,0.00008,1.1176,1.4296,0.9667
58,val,0.17213,0.17185,0.05718,2.0680,2.5945,0.8110
59,train,0.07231,0.07231,0.00004,1.3218,1.6830,0.9437
59,val,0.19934,0.19906,0.05662,2.3023,2.7924,0.7811
60,train,0.05833,0.05833,0.00008,1.1915,1.5116,0.9597
60,val,0.31666,0.31639,0.05528,2.9365,3.5204,0.6521
61,train,0.07240,0.07240,0.00003,1.3830,1.6841,0.9505
61,val,0.20128,0.20100,0.05571,2.3271,2.8060,0.7790
62,train,0.07520,0.07520,0.00034,1.3508,1.7163,0.9451
62,val,0.20824,0.20794,0.06062,2.3530,2.8540,0.7714
63,train,0.09064,0.09064,0.00015,1.4151,1.8843,0.9482
63,val,0.18959,0.18927,0.06531,2.2801,2.7229,0.7919
64,train,0.06389,0.06389,0.00064,1.1562,1.5820,0.9577
64,val,0.21548,0.21517,0.06205,2.4041,2.9032,0.7634
65,train,0.06471,0.06471,0.00068,1.1859,1.5921,0.9532
65,val,0.20109,0.20077,0.06361,2.3747,2.8044,0.7792
66,train,0.09072,0.09071,0.00061,1.3172,1.8851,0.9307
66,val,0.31795,0.31763,0.06385,2.9800,3.5273,0.6507
67,train,0.11089,0.11088,0.00091,1.5217,2.0841,0.9214
67,val,0.17643,0.17611,0.06347,2.1626,2.6265,0.8063
68,train,0.05836,0.05836,0.00097,1.1992,1.5119,0.9545
68,val,0.18556,0.18525,0.06300,2.1414,2.6938,0.7963
69,train,0.07352,0.07351,0.00088,1.2344,1.6969,0.9380
69,val,0.28185,0.28154,0.06090,2.7912,3.3210,0.6904
70,train,0.04404,0.04404,0.00028,0.9929,1.3135,0.9721
70,val,0.20759,0.20730,0.05939,2.3404,2.8496,0.7721
71,train,0.06913,0.06912,0.00050,1.2335,1.6455,0.9566
71,val,0.30869,0.30840,0.05782,2.9580,3.4757,0.6609
72,train,0.04643,0.04643,0.00010,0.9711,1.3486,0.9672
72,val,0.24043,0.24014,0.05790,2.5844,3.0671,0.7359
73,train,0.04461,0.04461,0.00017,0.9564,1.3219,0.9643
73,val,0.24749,0.24720,0.05806,2.5796,3.1118,0.7282
74,train,0.02289,0.02289,0.00003,0.7392,0.9469,0.9830
74,val,0.24629,0.24600,0.05786,2.5426,3.1043,0.7295
75,train,0.05285,0.05285,0.00003,1.0699,1.4388,0.9641
75,val,0.18892,0.18863,0.05795,2.1963,2.7183,0.7926
76,train,0.05049,0.05049,0.00009,1.0626,1.4063,0.9608
76,val,0.24518,0.24489,0.05706,2.5770,3.0972,0.7307
77,train,0.09600,0.09600,0.00002,1.4105,1.9392,0.9337
77,val,0.19609,0.19580,0.05697,2.2736,2.7695,0.7847
