epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.42434,3.42409,0.05043,8.9622,11.5814,-1.1189
1,val,1.34074,1.34056,0.03577,5.6948,7.2466,-0.4741
2,train,1.55526,1.55507,0.03896,6.7244,7.8048,0.0517
2,val,0.67420,0.67401,0.03794,4.1856,5.1383,0.2589
3,train,1.30833,1.30822,0.02095,6.2459,7.1586,0.0998
3,val,0.52104,0.52085,0.03732,3.7156,4.5169,0.4273
4,train,0.83252,0.83249,0.00555,4.7539,5.7106,0.3781
4,val,0.46323,0.46305,0.03556,3.6322,4.2589,0.4908
5,train,0.73646,0.73639,0.01430,4.4509,5.3708,0.4869
5,val,0.48276,0.48258,0.03510,3.7414,4.3478,0.4694
6,train,0.68252,0.68250,0.00428,3.9958,5.1706,0.4181
6,val,0.38859,0.38838,0.04308,3.5505,3.9005,0.5729
7,train,0.64004,0.64001,0.00632,3.7341,5.0071,0.5121
7,val,0.63183,0.63161,0.04296,3.9870,4.9741,0.3055
8,train,0.83732,0.83723,0.01643,4.6253,5.7268,0.4439
8,val,0.39319,0.39302,0.03397,3.4628,3.9237,0.5678
9,train,0.57608,0.57602,0.01328,3.8223,4.7501,0.6556
9,val,0.53303,0.53288,0.02884,3.7324,4.5688,0.4140
10,train,0.43074,0.43067,0.01370,3.1602,4.1073,0.6949
10,val,0.45096,0.45082,0.02747,3.2949,4.2023,0.5043
11,train,0.31957,0.31953,0.00750,2.7996,3.5379,0.7593
11,val,0.41657,0.41643,0.02808,3.0658,4.0389,0.5421
12,train,0.41403,0.41400,0.00589,3.3215,4.0271,0.6889
12,val,0.40110,0.40093,0.03374,2.7473,3.9630,0.5591
13,train,0.33582,0.33581,0.00176,3.1469,3.6269,0.7195
13,val,0.36639,0.36622,0.03427,2.3360,3.7876,0.5973
14,train,0.28983,0.28982,0.00173,2.4788,3.3694,0.8172
14,val,0.63832,0.63818,0.02802,4.1639,4.9999,0.2983
15,train,0.26777,0.26777,0.00030,2.5292,3.2387,0.8188
15,val,0.34596,0.34578,0.03681,2.6107,3.6803,0.6198
16,train,0.17460,0.17458,0.00415,2.1209,2.6151,0.8573
16,val,0.33170,0.33152,0.03582,2.7999,3.6037,0.6355
17,train,0.19049,0.19048,0.00107,2.2790,2.7316,0.8614
17,val,0.38221,0.38200,0.04132,2.5619,3.8683,0.5800
18,train,0.46138,0.46136,0.00367,3.3704,4.2512,0.6729
18,val,0.38611,0.38588,0.04710,2.7713,3.8879,0.5757
19,train,0.17152,0.17151,0.00243,2.0849,2.5920,0.8617
19,val,0.30079,0.30055,0.04858,2.6705,3.4312,0.6695
20,train,0.22234,0.22231,0.00588,2.3401,2.9510,0.8450
20,val,0.28826,0.28806,0.04112,2.6723,3.3591,0.6833
21,train,0.14337,0.14336,0.00221,1.8064,2.3697,0.9214
21,val,0.40758,0.40741,0.03504,3.1257,3.9949,0.5520
22,train,0.16858,0.16857,0.00071,1.9353,2.5697,0.8487
22,val,0.37508,0.37492,0.03339,2.9863,3.8323,0.5877
23,train,0.19634,0.19633,0.00041,2.3105,2.7732,0.8418
23,val,0.32403,0.32385,0.03735,2.8588,3.5617,0.6439
24,train,0.22341,0.22340,0.00127,2.1140,2.9582,0.8424
24,val,0.28167,0.28148,0.03865,2.4150,3.3206,0.6905
25,train,0.19725,0.19724,0.00138,2.1013,2.7796,0.8581
25,val,0.36187,0.36168,0.03871,3.1742,3.7640,0.6023
26,train,0.14984,0.14983,0.00198,1.8954,2.4226,0.8933
26,val,0.30219,0.30200,0.03712,2.8268,3.4395,0.6679
27,train,0.11322,0.11322,0.00083,1.6062,2.1060,0.9198
27,val,0.43386,0.43368,0.03511,3.3832,4.1217,0.5231
28,train,0.12209,0.12207,0.00284,1.7214,2.1868,0.9086
28,val,0.36526,0.36513,0.02601,2.8351,3.7819,0.5985
29,train,0.13558,0.13557,0.00044,1.6816,2.3045,0.8942
29,val,0.51984,0.51972,0.02330,3.8161,4.5121,0.4285
30,train,0.11388,0.11386,0.00241,1.6974,2.1120,0.9206
30,val,0.34265,0.34256,0.01974,3.0120,3.6631,0.6233
31,train,0.07227,0.07226,0.00222,1.3560,1.6824,0.9503
31,val,0.44734,0.44726,0.01485,3.3586,4.1857,0.5082
32,train,0.05878,0.05878,0.00024,1.0637,1.5174,0.9594
32,val,0.38625,0.38618,0.01248,3.0604,3.8894,0.5754
33,train,0.10552,0.10551,0.00026,1.5748,2.0330,0.9264
33,val,0.39566,0.39560,0.01123,3.1572,3.9366,0.5650
34,train,0.10102,0.10102,0.00042,1.4680,1.9893,0.9229
34,val,0.35121,0.35115,0.01225,2.9447,3.7088,0.6139
35,train,0.05837,0.05837,0.00064,1.1019,1.5121,0.9544
35,val,0.52692,0.52685,0.01341,3.4819,4.5429,0.4207
36,train,0.08374,0.08373,0.00104,1.3446,1.8111,0.9376
36,val,0.47048,0.47041,0.01321,3.4815,4.2927,0.4827
37,train,0.12063,0.12063,0.00030,1.6372,2.1738,0.9209
37,val,0.43826,0.43819,0.01366,3.4717,4.1431,0.5182
38,train,0.08445,0.08445,0.00057,1.3233,1.8188,0.9397
38,val,0.28300,0.28294,0.01089,2.6328,3.3292,0.6889
39,train,0.06091,0.06091,0.00023,1.2667,1.5446,0.9580
39,val,0.43011,0.43007,0.00909,3.3188,4.1045,0.5271
40,train,0.09983,0.09983,0.00031,1.3719,1.9775,0.9230
40,val,0.34985,0.34981,0.00803,2.9010,3.7018,0.6154
41,train,0.05795,0.05795,0.00035,1.0804,1.5066,0.9600
41,val,0.38542,0.38538,0.00772,3.1757,3.8854,0.5762
42,train,0.07269,0.07268,0.00066,1.3595,1.6873,0.9559
42,val,0.44954,0.44951,0.00572,3.4512,4.1962,0.5057
43,train,0.06528,0.06528,0.00001,1.2094,1.5991,0.9531
43,val,0.49484,0.49481,0.00647,3.3858,4.4026,0.4559
44,train,0.06375,0.06375,0.00018,1.1406,1.5803,0.9580
44,val,0.37443,0.37440,0.00623,3.0176,3.8296,0.5883
45,train,0.06620,0.06619,0.00054,1.2264,1.6103,0.9521
45,val,0.42423,0.42419,0.00834,3.3447,4.0763,0.5336
46,train,0.06839,0.06839,0.00003,1.3122,1.6368,0.9439
46,val,0.33955,0.33950,0.00959,2.9249,3.6468,0.6267
