epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.40675,3.40642,0.06622,9.4270,11.5515,-1.6947
1,val,1.74637,1.74637,0.00006,6.5734,8.2710,-0.4822
2,train,2.12959,2.12906,0.10666,7.3968,9.1324,-0.3306
2,val,1.30869,1.30869,0.00005,6.0162,7.1599,-0.1107
3,train,1.15225,1.15194,0.06132,5.5211,6.7175,-0.0360
3,val,1.15531,1.15531,0.00003,5.8372,6.7272,0.0195
4,train,1.02184,1.02171,0.02636,5.4099,6.3264,0.0560
4,val,1.09847,1.09847,0.00001,5.6601,6.5597,0.0677
5,train,1.29811,1.29783,0.05619,6.0838,7.1301,-0.0919
5,val,1.05600,1.05600,0.00000,5.5221,6.4316,0.1037
6,train,1.19031,1.19024,0.01425,6.0187,6.8282,0.0911
6,val,0.88342,0.88342,0.00000,4.8689,5.8826,0.2502
7,train,0.95858,0.95856,0.00429,5.3871,6.1277,0.3191
7,val,0.74163,0.74163,0.00000,4.2660,5.3899,0.3706
8,train,0.76412,0.76412,0.00053,4.6130,5.4710,0.4308
8,val,0.67281,0.67281,0.00000,3.7527,5.1337,0.4290
9,train,0.49964,0.49964,0.00014,3.6535,4.4240,0.5619
9,val,0.66134,0.66134,0.00000,4.0593,5.0898,0.4387
10,train,0.53678,0.53678,0.00002,3.9435,4.5855,0.5853
10,val,0.65753,0.65753,0.00000,3.6243,5.0751,0.4419
11,train,0.37678,0.37678,0.00000,3.0948,3.8418,0.6755
11,val,0.66319,0.66319,0.00000,3.9005,5.0969,0.4371
12,train,0.43912,0.43912,0.00000,3.4253,4.1475,0.6840
12,val,0.75914,0.75914,0.00000,3.7321,5.4532,0.3557
13,train,0.46634,0.46634,0.00000,3.3226,4.2740,0.6831
13,val,0.65581,0.65581,0.00000,3.3806,5.0685,0.4434
14,train,0.25640,0.25640,0.00000,2.4868,3.1692,0.8464
14,val,0.56510,0.56510,0.00000,3.3735,4.7049,0.5204
15,train,0.24333,0.24333,0.00001,2.3456,3.0874,0.8172
15,val,0.59982,0.59982,0.00000,3.1477,4.8473,0.4909
16,train,0.18052,0.18052,0.00001,2.1998,2.6592,0.8461
16,val,0.61341,0.61341,0.00000,3.1931,4.9019,0.4794
17,train,0.33913,0.33913,0.00003,2.7475,3.6448,0.7534
17,val,0.70726,0.70726,0.00000,3.4774,5.2636,0.3997
18,train,0.21434,0.21434,0.00002,2.3071,2.8976,0.8232
18,val,0.57706,0.57706,0.00000,3.0669,4.7544,0.5102
19,train,0.29566,0.29566,0.00000,2.7928,3.4032,0.7611
19,val,0.59822,0.59822,0.00000,3.2245,4.8408,0.4923
20,train,0.21888,0.21888,0.00002,2.3730,2.9281,0.8222
20,val,0.64768,0.64768,0.00000,3.3728,5.0370,0.4503
21,train,0.10132,0.10132,0.00003,1.5516,1.9922,0.9222
21,val,0.60066,0.60066,0.00000,3.3537,4.8507,0.4902
22,train,0.21479,0.21479,0.00001,2.1326,2.9007,0.8455
22,val,0.62069,0.62069,0.00000,3.1090,4.9309,0.4732
23,train,0.13672,0.13672,0.00000,1.7998,2.3143,0.8762
23,val,0.59373,0.59373,0.00000,3.3006,4.8226,0.4961
24,train,0.17112,0.17112,0.00002,2.1086,2.5890,0.8626
24,val,0.63382,0.63382,0.00000,3.1571,4.9828,0.4621
25,train,0.14580,0.14580,0.00013,1.7030,2.3899,0.8911
25,val,0.56716,0.56716,0.00000,3.3845,4.7135,0.5186
26,train,0.13432,0.13432,0.00021,1.7171,2.2938,0.9016
26,val,0.55433,0.55433,0.00000,3.3364,4.6599,0.5295
27,train,0.08618,0.08618,0.00006,1.4988,1.8374,0.9371
27,val,0.55934,0.55934,0.00000,3.6577,4.6809,0.5253
28,train,0.13875,0.13875,0.00005,1.9364,2.3314,0.9029
28,val,0.55802,0.55802,0.00000,3.1406,4.6753,0.5264
29,train,0.21470,0.21470,0.00005,2.1318,2.9000,0.8416
29,val,0.53581,0.53581,0.00000,3.3245,4.5813,0.5452
30,train,0.14126,0.14126,0.00096,2.0369,2.3523,0.8896
30,val,0.51974,0.51974,0.00000,3.4641,4.5121,0.5589
31,train,0.14577,0.14577,0.00144,1.8869,2.3896,0.9068
31,val,0.52558,0.52558,0.00000,3.5928,4.5374,0.5539
32,train,0.09504,0.09503,0.00106,1.4817,1.9294,0.9292
32,val,0.68362,0.68362,0.00001,4.5553,5.1748,0.4198
33,train,0.14963,0.14958,0.00949,1.9487,2.4206,0.8866
33,val,0.59904,0.59904,0.00000,3.7024,4.8442,0.4916
34,train,0.17430,0.17429,0.00115,1.8989,2.6129,0.8854
34,val,0.66543,0.66543,0.00000,4.1512,5.1055,0.4352
35,train,0.09972,0.09972,0.00000,1.4267,1.9764,0.9256
35,val,0.61163,0.61163,0.00000,3.7992,4.8948,0.4809
36,train,0.11059,0.11059,0.00004,1.5062,2.0814,0.9141
36,val,0.62479,0.62479,0.00000,4.0878,4.9471,0.4697
37,train,0.12977,0.12977,0.00005,1.7903,2.2547,0.8823
37,val,0.60066,0.60066,0.00000,3.8966,4.8507,0.4902
38,train,0.12244,0.12244,0.00003,1.6835,2.1900,0.9001
38,val,0.58537,0.58537,0.00000,3.3014,4.7885,0.5032
39,train,0.09891,0.09891,0.00001,1.5057,1.9684,0.9361
39,val,0.55425,0.55425,0.00000,3.2007,4.6595,0.5296
40,train,0.08216,0.08216,0.00000,1.4161,1.7940,0.9410
40,val,0.53284,0.53284,0.00000,3.4032,4.5686,0.5478
41,train,0.09237,0.09237,0.00000,1.4420,1.9022,0.9291
41,val,0.53949,0.53949,0.00000,3.4651,4.5971,0.5421
42,train,0.10198,0.10198,0.00006,1.5184,1.9987,0.9304
42,val,0.52937,0.52937,0.00000,3.6386,4.5537,0.5507
43,train,0.08815,0.08815,0.00001,1.3675,1.8582,0.9375
43,val,0.54289,0.54289,0.00000,3.8018,4.6115,0.5392
44,train,0.08233,0.08233,0.00005,1.4415,1.7958,0.9447
44,val,0.54723,0.54723,0.00000,3.6858,4.6299,0.5355
45,train,0.07422,0.07422,0.00004,1.3069,1.7051,0.9480
45,val,0.57971,0.57971,0.00000,4.0450,4.7653,0.5080
