epoch,phase,total,main,shunt,mae,rmse,r2
1,train,4.71317,4.71178,0.04630,11.7317,13.5857,-3.2434
1,val,2.94185,2.94176,0.00297,9.2053,10.7348,-2.1741
2,train,3.24592,3.24422,0.05679,9.3520,11.2731,-1.3977
2,val,1.55656,1.55642,0.00466,6.4983,7.8082,-0.6794
3,train,1.37618,1.37576,0.01432,6.1122,7.3411,-0.0188
3,val,1.04896,1.04875,0.00716,5.2240,6.4095,-0.1316
4,train,1.27699,1.27620,0.02629,6.1484,7.0705,0.0916
4,val,0.82043,0.82026,0.00560,4.5848,5.6684,0.1149
5,train,1.15024,1.14956,0.02262,6.0235,6.7105,0.2517
5,val,0.63245,0.63241,0.00127,3.9954,4.9772,0.3176
6,train,1.20440,1.20405,0.01162,5.7272,6.8677,0.1631
6,val,0.54799,0.54798,0.00031,3.5918,4.6331,0.4087
7,train,0.65399,0.65381,0.00616,3.9634,5.0607,0.4491
7,val,0.55729,0.55728,0.00008,3.6520,4.6723,0.3987
8,train,0.62803,0.62794,0.00283,4.0270,4.9596,0.5039
8,val,0.47231,0.47231,0.00014,3.5588,4.3013,0.4904
9,train,0.44619,0.44606,0.00448,3.2146,4.1801,0.6988
9,val,0.45432,0.45431,0.00041,3.7478,4.2186,0.5098
10,train,0.51211,0.51176,0.01152,3.6088,4.4774,0.6511
10,val,0.46914,0.46911,0.00116,3.8650,4.2867,0.4938
11,train,0.39830,0.39798,0.01095,3.0699,3.9484,0.7300
11,val,0.48766,0.48759,0.00219,3.9374,4.3704,0.4739
12,train,0.34496,0.34410,0.02866,2.5447,3.6714,0.7977
12,val,0.50845,0.50836,0.00291,4.0896,4.4625,0.4515
13,train,0.35720,0.35635,0.02822,2.8723,3.7362,0.7381
13,val,0.46708,0.46700,0.00279,3.8824,4.2771,0.4961
14,train,0.33206,0.33202,0.00123,2.7381,3.6064,0.7375
14,val,0.43729,0.43719,0.00341,3.6523,4.1383,0.5283
15,train,0.24203,0.24198,0.00162,2.3073,3.0788,0.8315
15,val,0.42016,0.42005,0.00348,3.6756,4.0564,0.5468
16,train,0.36888,0.36883,0.00172,2.8424,3.8010,0.7403
16,val,0.45351,0.45341,0.00324,3.8144,4.2144,0.5108
17,train,0.39970,0.39859,0.03710,3.0412,3.9514,0.7221
17,val,0.37693,0.37686,0.00234,3.4815,3.8422,0.5934
18,train,0.21510,0.21509,0.00033,2.2777,2.9027,0.8574
18,val,0.45936,0.45930,0.00188,3.6582,4.2417,0.5044
