epoch,phase,total,main,shunt,mae,rmse,r2
1,train,2.21500,2.21460,0.01324,7.1862,9.3140,-0.8388
1,val,1.43971,1.43964,0.00218,6.3942,7.5096,-0.4323
2,train,1.43085,1.42997,0.02941,6.1495,7.4843,-0.1042
2,val,1.04785,1.04779,0.00217,5.5385,6.4066,-0.0424
3,train,1.17583,1.17439,0.04782,5.4467,6.7826,-0.0160
3,val,0.73614,0.73609,0.00182,4.7742,5.3697,0.2677
4,train,1.24712,1.24551,0.05360,6.0483,6.9849,0.2409
4,val,0.58054,0.58049,0.00147,4.2928,4.7686,0.4225
5,train,0.60204,0.60158,0.01513,4.0038,4.8544,0.5460
5,val,0.70511,0.70507,0.00150,4.3200,5.2554,0.2985
6,train,0.84813,0.84775,0.01272,4.1618,5.7627,0.3768
6,val,0.58735,0.58730,0.00152,3.7819,4.7965,0.4157
7,train,0.63030,0.62954,0.02528,4.0439,4.9659,0.5421
7,val,0.60072,0.60068,0.00135,3.7640,4.8508,0.4024
8,train,0.50788,0.50728,0.01985,3.1338,4.4577,0.5707
8,val,0.57974,0.57971,0.00086,3.5697,4.7654,0.4233
9,train,0.41481,0.41425,0.01870,3.1091,4.0283,0.6897
9,val,0.53884,0.53883,0.00056,3.4529,4.5942,0.4639
10,train,0.39544,0.39490,0.01772,3.2729,3.9331,0.6990
10,val,0.49471,0.49470,0.00019,3.4507,4.4021,0.5078
11,train,0.34699,0.34668,0.01054,2.9978,3.6851,0.7496
11,val,0.60108,0.60107,0.00011,3.7125,4.8524,0.4020
12,train,0.26852,0.26809,0.01439,2.5455,3.2406,0.7744
12,val,0.64654,0.64653,0.00021,3.8662,5.0325,0.3568
13,train,0.35548,0.35495,0.01782,2.8565,3.7288,0.7481
13,val,0.50027,0.50027,0.00017,3.3640,4.4268,0.5023
14,train,0.25186,0.25158,0.00935,2.4327,3.1392,0.8130
14,val,0.51015,0.51014,0.00016,3.6474,4.4703,0.4925
15,train,0.28337,0.28330,0.00213,2.3360,3.3313,0.7769
15,val,0.64864,0.64864,0.00015,4.0035,5.0407,0.3547
16,train,0.20486,0.20467,0.00619,2.2546,2.8315,0.8458
16,val,0.64871,0.64871,0.00014,3.9362,5.0410,0.3546
17,train,0.14528,0.14521,0.00218,1.8196,2.3850,0.8777
17,val,0.64527,0.64527,0.00009,4.1258,5.0276,0.3580
18,train,0.09722,0.09699,0.00751,1.5405,1.9492,0.9249
18,val,0.61876,0.61876,0.00008,3.6937,4.9232,0.3844
19,train,0.15697,0.15674,0.00769,2.0649,2.4779,0.8869
19,val,0.71703,0.71703,0.00003,4.1282,5.2998,0.2866
20,train,0.18653,0.18635,0.00603,2.0780,2.7018,0.8617
20,val,0.68806,0.68806,0.00001,4.1612,5.1916,0.3155
