feature_set,model,feature,importance_kind,mean_abs_importance,std_abs_importance,n_folds
aux,ridge_cv,aux__min_lumen_area_to_max_ratio_mpv__present,coefficient,0.06466913796279314,0.03888411427458222,5
aux,ridge_cv,aux__mpv_min_max_diameter_ratio__present,coefficient,0.06466913796279314,0.03888411427458222,5
aux,ridge_cv,aux__mpv_taper_coefficient__present,coefficient,0.06466913796279314,0.03888411427458222,5
aux,ridge_cv,aux__pvt_severity_grade__present,coefficient,0.06466913796279314,0.03888411427458222,5
aux,ridge_cv,aux__sv_max_to_mpv_max_diam_ratio__present,coefficient,0.06466913796279314,0.03888411427458222,5
aux,ridge_cv,extra__lgv_mean_area,coefficient,0.06428990891751428,0.03062943793410059,5
aux,ridge_cv,extra__sv_smv_diameter_asymmetry,coefficient,0.06387298140574342,0.010369931843432502,5
aux,ridge_cv,extra__tips_mean_area,coefficient,0.06362924812294417,0.04088846136136972,5
aux,ridge_cv,aux__tips_stent_diameter_mm,coefficient,0.0630422026347425,0.04493968004428352,5
aux,ridge_cv,extra__tips_mean_diameter,coefficient,0.06304215568960006,0.04493963624064012,5
aux,ridge_cv,extra__mpv_proximal_diameter,coefficient,0.062182847621482115,0.04906440001080844,5
aux,ridge_cv,extra__mpv_distal_diameter,coefficient,0.06218284762148211,0.049064400010808425,5
aux,ridge_cv,extra__lpv_mean_curvature,coefficient,0.05971952166060494,0.04963513801677777,5
aux,ridge_cv,extra__lgv_mean_diameter,coefficient,0.05822993467023905,0.0479724565403379,5
aux,ridge_cv,aux__splenic_dominance_index__present,coefficient,0.05672793034185465,0.03987918529115112,5
aux,ridge_cv,extra__rpv_mean_diameter,coefficient,0.05623490786351439,0.01709453774197542,5
aux,ridge_cv,extra__tips_area_cv,coefficient,0.05600127004513848,0.027352245827093856,5
aux,ridge_cv,extra__rpv_mean_area,coefficient,0.05523661065272566,0.020579502466760605,5
aux,ridge_cv,aux__angle_sv_smv__present,coefficient,0.05470320534160665,0.028690378013604755,5
aux,ridge_cv,extra__mpv_area_cv,coefficient,0.05309033168384438,0.04154422422590027,5
aux,ridge_cv,extra__mpv_bifurc_murray3_deviation,coefficient,0.05162655721010825,0.039816098399260265,5
aux,ridge_cv,extra__pgv_length,coefficient,0.05089184499440265,0.019915451639756214,5
aux,ridge_cv,aux__collateral_burden_score__present,coefficient,0.05044906991639984,0.047091568055744513,5
aux,ridge_cv,extra__mpv_effective_radius,coefficient,0.0468926264230464,0.031359909257377895,5
aux,ridge_cv,extra__mpv_bifurc_area_ratio,coefficient,0.046153741791704166,0.02268926566520745,5
aux,ridge_cv,extra__lpv_resistance_integral,coefficient,0.0436179976545938,0.027112770278192977,5
aux,ridge_cv,aux__has_pgv,coefficient,0.04326083947017125,0.024174544274751967,5
aux,ridge_cv,aux__splenic_dominance_index,coefficient,0.038641546150455376,0.02645144452954871,5
aux,ridge_cv,extra__smv_length,coefficient,0.038503458672681866,0.03445044093563235,5
aux,ridge_cv,extra__mpv_bifurc_murray3_ratio,coefficient,0.03750671509016015,0.023709028053520986,5
aux,ridge_cv,extra__smv_max_diameter,coefficient,0.028049316858479785,0.0155538053680451,5
aux,ridge_cv,aux__angle_mpv_lpv__present,coefficient,0.0,0.0,5
aux,ridge_cv,aux__branchpoint_density_per_cm__present,coefficient,0.0,0.0,5
aux,ridge_cv,aux__cavernous_transformation_flag,coefficient,0.0,0.0,5
aux,ridge_cv,aux__cavernous_transformation_flag__present,coefficient,0.0,0.0,5
aux,ridge_cv,aux__has_lgv__present,coefficient,0.0,0.0,5
aux,ridge_cv,aux__has_pgv__present,coefficient,0.0,0.0,5
aux,ridge_cv,aux__has_tips__present,coefficient,0.0,0.0,5
aux,ridge_cv,aux__liver_volume_ml__present,coefficient,0.0,0.0,5
aux,ridge_cv,aux__max_collateral_diameter_mm__present,coefficient,0.0,0.0,5
aux,ridge_cv,aux__max_tortuosity_index__present,coefficient,0.0,0.0,5
aux,ridge_cv,aux__mean_tortuosity_index__present,coefficient,0.0,0.0,5
aux,ridge_cv,aux__mpv_taper_coefficient,coefficient,0.0,0.0,5
aux,ridge_cv,aux__mpv_trunk_length_mm__present,coefficient,0.0,0.0,5
combined,adaboost,phys__conductance_fraction__tips,feature_importance,0.1324852298354482,0.0510245571471663,5
combined,adaboost,geom__lpv__area__std,feature_importance,0.038830869936874415,0.0247779359072468,5
combined,adaboost,aux__sv_max_to_mpv_max_diam_ratio,feature_importance,0.03631200963578538,0.009016915269370615,5
combined,adaboost,geom__tips__n_components__p50,feature_importance,0.029244126597166364,0.0197389977479396,5
combined,adaboost,geom__rpv__r_insc_to_r_eq_ratio__std,feature_importance,0.019531115099115818,0.02385604059858979,5
combined,adaboost,geom__lpv__perimeter__std,feature_importance,0.018880654033495287,0.008992078934332945,5
combined,adaboost,aux__max_collateral_diameter_mm,feature_importance,0.016966222269837235,0.019584646207772224,5
combined,adaboost,phys__collateral_parallel_resistance,feature_importance,0.015653447788798163,0.010014703048413415,5
combined,adaboost,geom__tips__torsion__p75,feature_importance,0.012930690911171596,0.01282872216358934,5
combined,adaboost,geom__rpv__curvature__std,feature_importance,0.011224506318476171,0.004929393284720747,5
combined,adaboost,extra__confluence_area_ratio,feature_importance,0.010295892093318413,0.003199582309620701,5
combined,adaboost,geom__rpv__path_chord_ratio,feature_importance,0.009730130791112476,0.013724235548012763,5
combined,adaboost,geom__sv__inscribed_radius__max,feature_importance,0.008959327794340829,0.006328976759838475,5
combined,adaboost,extra__sv_mpv_diameter_ratio,feature_importance,0.008408811042585932,0.009004339190944411,5
combined,adaboost,geom__tips__n_components__p75,feature_importance,0.008139931494925812,0.01233576690528053,5
combined,adaboost,aux__spleen_volume_ml,feature_importance,0.007538194326929823,0.005095064249000332,5
combined,adaboost,aux__angle_mpv_lpv,feature_importance,0.0066974054111568985,0.0058685642629682224,5
combined,adaboost,extra__tips_tortuosity,feature_importance,0.006637321210421819,0.00691765318389559,5
combined,adaboost,geom__rpv__circularity__std,feature_importance,0.006511709923656078,0.0055045179906645664,5
combined,adaboost,geom__tips__mean_abs_dA_ds,feature_importance,0.006213257468232698,0.004818463292040088,5
combined,adaboost,geom__mpv__mean_abs_dA_ds,feature_importance,0.005890746501515721,0.008670640936745695,5
combined,adaboost,geom__mpv__inscribed_radius__std,feature_importance,0.0057439782529345226,0.0034912669244809196,5
combined,adaboost,extra__lpv_rpv_diameter_asymmetry,feature_importance,0.005694768883454045,0.004097875738235761,5
combined,adaboost,geom__tips__inscribed_radius__max,feature_importance,0.005577434248995634,0.005983751088401235,5
combined,adaboost,phys__murray_bifurc_dev,feature_importance,0.0052012993773785775,0.006544750285366808,5
combined,adaboost,extra__tips_inflow_resistance_ratio,feature_importance,0.00513935407023039,0.006694200857800035,5
combined,adaboost,geom__tips__path_chord_ratio,feature_importance,0.0048955321497741126,0.005399663509883898,5
combined,adaboost,geom__tips__dA_ds_norm__p90,feature_importance,0.004822503259048374,0.004726330729446822,5
combined,adaboost,phys__conductance_fraction__rpv,feature_importance,0.0048090801673742484,0.004988531709083826,5
combined,adaboost,geom__tips__circularity__p25,feature_importance,0.0046825042861894876,0.007110615625497562,5
combined,adaboost,geom__rpv__curv_torsion_energy,feature_importance,0.004620815905193998,0.004341725709972222,5
combined,adaboost,aux__tips_stent_length_mm__present,feature_importance,0.0045647020400074656,0.004408945954523565,5
combined,adaboost,geom__tips__r_insc_to_r_eq_ratio__p50,feature_importance,0.004484497435124756,0.0031959572086779978,5
combined,adaboost,geom__tips__valid_fraction,feature_importance,0.004400919259792855,0.003377878007730198,5
combined,adaboost,extra__confluence_murray3_ratio,feature_importance,0.00427584258684553,0.004001801693903386,5
combined,adaboost,extra__rpv_max_curvature,feature_importance,0.004190488747595702,0.003795240636359335,5
combined,adaboost,geom__mpv__area_min_to_median,feature_importance,0.004073809202665357,0.002756273954081371,5
combined,adaboost,geom__lpv__curvature__p25,feature_importance,0.0038646318242525216,0.0023378237080304235,5
combined,adaboost,geom__smv__r_insc_to_r_eq_ratio__p90,feature_importance,0.0038071160352376745,0.0021481322491870613,5
combined,adaboost,geom__lpv__hydraulic_diameter__std,feature_importance,0.0037305983139439987,0.004574836205658488,5
combined,adaboost,geom__smv__n_components__std,feature_importance,0.003638900402952622,0.002567754477222416,5
combined,adaboost,geom__tips__r_insc_to_r_eq_ratio__min,feature_importance,0.0035149085121039697,0.003721223648597218,5
combined,adaboost,geom__rpv__dA_ds_norm__max,feature_importance,0.0034624061919197612,0.0008225160809702487,5
combined,adaboost,phys__murray_inflow_dev,feature_importance,0.003409962064650676,0.0031566770568367884,5
combined,adaboost,geom__tips__inscribed_radius__std,feature_importance,0.003198472115444892,0.0016670721746410064,5
combined,adaboost,geom__tips__perimeter__p50,feature_importance,0.0031825903721799135,0.002469787322142506,5
combined,adaboost,geom__tips__area__p50,feature_importance,0.0031363180205697962,0.0032736532123372017,5
combined,adaboost,geom__rpv__solidity__min,feature_importance,0.0031348690773352226,0.0012881049761681242,5
combined,adaboost,geom__tips__circularity__p75,feature_importance,0.0031280719822314915,0.0031070967730636454,5
combined,adaboost,geom__rpv__dA_ds_norm__p25,feature_importance,0.003032978590578264,0.0021753626957079185,5
combined,adaboost,geom__tips__present,feature_importance,0.0030136635849346725,0.002681484483713628,5
combined,adaboost,geom__tips__n_components__mean,feature_importance,0.0030126190067595554,0.0033415639704823504,5
combined,adaboost,geom__lpv__curvature__p50,feature_importance,0.00300293204946613,0.0028428309893447482,5
combined,adaboost,geom__rpv__dA_ds_norm__std,feature_importance,0.0030022165396883897,0.00400627769489514,5
combined,adaboost,geom__tips__circularity__std,feature_importance,0.002966938353438037,0.005709054303357767,5
combined,adaboost,geom__tips__r_insc_to_r_eq_ratio__std,feature_importance,0.0029409794394679944,0.0024852697619139868,5
combined,adaboost,aux__area_conservation_bifurc_deviation,feature_importance,0.00292662158537454,0.003564196852809253,5
combined,adaboost,aux__spleen_liver_ratio,feature_importance,0.002817971689182746,0.0016079755124684114,5
combined,adaboost,geom__lpv__curvature__p10,feature_importance,0.0027185652145957856,0.002808810883915063,5
combined,adaboost,geom__mpv__torsion__p50,feature_importance,0.0026755716015272155,0.003691275882490955,5
combined,adaboost,extra__lpv_length,feature_importance,0.0026704314351802512,0.0012416050209669704,5
combined,adaboost,geom__smv__curvature__std,feature_importance,0.0026613279153096703,0.00233227080582989,5
combined,adaboost,extra__mpv_resistance_integral,feature_importance,0.002649750748113082,0.0032634202772771344,5
combined,adaboost,geom__mpv__dA_ds_norm__p10,feature_importance,0.0026359452209425587,0.001556641967067568,5
combined,adaboost,aux__tips_stent_diameter_mm__present,feature_importance,0.002632184239211349,0.0018798083127045259,5
combined,adaboost,geom__sv__r_insc_to_r_eq_ratio__max,feature_importance,0.002624533613002699,0.0016746705441057867,5
combined,adaboost,geom__mpv__torsion__std,feature_importance,0.002621224665845753,0.0035418988793902576,5
combined,adaboost,geom__tips__dA_ds_norm__p10,feature_importance,0.002619096028074566,0.00397691331725475,5
combined,adaboost,geom__lpv__torsion__max,feature_importance,0.002607838417103997,0.0025102502139919213,5
combined,adaboost,geom__tips__n_components__p90,feature_importance,0.002606373999831891,0.003130781435204093,5
combined,adaboost,geom__rpv__dA_ds_norm__p10,feature_importance,0.002517328246292299,0.0030501141521407653,5
combined,adaboost,geom__rpv__solidity__max,feature_importance,0.002502536916490261,0.0027561603147235043,5
combined,adaboost,geom__sv__inscribed_radius__p90,feature_importance,0.0024681305100526098,0.003201524983790455,5
combined,adaboost,geom__tips__r_insc_to_r_eq_ratio__p75,feature_importance,0.0024385721967580846,0.0020863771225302667,5
combined,adaboost,geom__rpv__circularity__min,feature_importance,0.002360912605325319,0.002678780318974793,5
combined,adaboost,extra__rpv_tortuosity,feature_importance,0.0023225559638503416,0.0012873894895249012,5
combined,adaboost,aux__collateral_burden_score,feature_importance,0.002301311590898901,0.003929777499376336,5
combined,adaboost,geom__tips__circularity__p10,feature_importance,0.0022764533423015277,0.002794798887517193,5
combined,adaboost,phys__inflow_parallel_resistance,feature_importance,0.002260750491973858,0.002484690409879492,5
combined,adaboost,geom__mpv__n_components__mean,feature_importance,0.0022540689769061863,0.002635955423355416,5
combined,adaboost,aux__has_tips,feature_importance,0.002225873210413531,0.002925542657889153,5
combined,adaboost,geom__tips__circularity__min,feature_importance,0.002215253128384959,0.0018195468546429738,5
combined,adaboost,geom__lpv__hydraulic_diameter__max,feature_importance,0.002174337597193498,0.002845359122178819,5
combined,adaboost,extra__tree_area_conservation_mean_dev,feature_importance,0.0021234204108081457,0.0027564461209084517,5
combined,adaboost,extra__collateral_length_mpv_ratio,feature_importance,0.002116518426341388,0.0016450887330384438,5
combined,adaboost,aux__mean_tortuosity_index,feature_importance,0.0021128939820505544,0.0019944404963376807,5
combined,adaboost,geom__lpv__area_min_to_median,feature_importance,0.002112690775265615,0.002368665779393184,5
combined,adaboost,geom__tips__inscribed_radius__p50,feature_importance,0.0021062757306925966,0.002626626997563177,5
combined,adaboost,geom__sv__hydraulic_diameter__std,feature_importance,0.0020944500674460994,0.0021880974520934677,5
combined,adaboost,geom__rpv__torsion__std,feature_importance,0.0020812528214613655,0.0010316038913143115,5
combined,adaboost,extra__splenoportal_path_chord_ratio,feature_importance,0.00207806846523407,0.0012712175234954929,5
combined,adaboost,geom__rpv__dA_ds_norm__min,feature_importance,0.0020441293808707802,0.002060529742669362,5
combined,adaboost,geom__tips__perimeter__std,feature_importance,0.0020210298239927687,0.0018239746270712657,5
combined,adaboost,phys__path_mpv_liver_mean_resistance,feature_importance,0.002007220275345991,0.0008447951469974543,5
combined,adaboost,geom__rpv__curvature__max,feature_importance,0.0019966420928370816,0.0015282556785346075,5
combined,adaboost,geom__mpv__area__p50,feature_importance,0.0019893231331805207,0.0014304951317239162,5
combined,adaboost,geom__tips__length_mm,feature_importance,0.0019856046072401095,0.0016922391124175895,5
combined,adaboost,geom__mpv__path_chord_ratio,feature_importance,0.0019812456094003518,0.0013021467908246086,5
combined,adaboost,geom__lpv__solidity__std,feature_importance,0.001975178197476141,0.0024468614942235968,5
combined,adaboost,geom__mpv__curv_torsion_energy,feature_importance,0.0019312011078174048,0.0023052130200000645,5
combined,adaboost,geom__tips__circularity__p50,feature_importance,0.0019183066625847911,0.0009175458672035895,5
combined,adaboost,geom__rpv__mean_abs_dA_ds,feature_importance,0.0019096128485291252,0.0015589787293339911,5
combined,adaboost,extra__smv_mean_curvature,feature_importance,0.0018372663681179582,0.0017579841084442531,5
combined,adaboost,geom__mpv__dA_ds_norm__min,feature_importance,0.0018350004394886727,0.0013983527330144931,5
combined,adaboost,geom__tips__curvature__p50,feature_importance,0.0018088325766208737,0.0017318636402912436,5
combined,adaboost,geom__smv__curvature__p75,feature_importance,0.0018016024813134336,0.001265455309178872,5
combined,adaboost,geom__mpv__dA_ds_norm__max,feature_importance,0.001785967575815223,0.0010587959966092732,5
combined,adaboost,geom__rpv__n_components__std,feature_importance,0.0017788473777412244,0.0016388337897167724,5
combined,adaboost,geom__tips__solidity__mean,feature_importance,0.0017770610963709996,0.0017193192601082001,5
combined,adaboost,geom__sv__area__std,feature_importance,0.0017708364859890806,0.0017608331190813818,5
combined,adaboost,geom__smv__r_insc_to_r_eq_ratio__p25,feature_importance,0.0016964473637876847,0.0011955195209453079,5
combined,adaboost,aux__mpv_bifurc_planarity_deg,feature_importance,0.0016916627899192533,0.001202212189362564,5
combined,adaboost,extra__mpv_effective_radius,feature_importance,0.0016871816160387565,0.0013719310970073547,5
combined,adaboost,geom__mpv__hydraulic_diameter__std,feature_importance,0.001660510878877227,0.002531246469342257,5
combined,adaboost,geom__tips__solidity__std,feature_importance,0.0016513048140229583,0.0028768720190167018,5
combined,adaboost,geom__smv__curvature__p90,feature_importance,0.0016414237945951732,0.0011440704507109498,5
combined,adaboost,geom__smv__curvature__p50,feature_importance,0.0016290452753602892,0.001956737025938198,5
combined,adaboost,geom__tips__dA_ds_norm__min,feature_importance,0.0016085955850645862,0.0028582316796653437,5
combined,adaboost,geom__rpv__curvature__p90,feature_importance,0.0015910803216616074,0.0016912235718587435,5
combined,adaboost,geom__lpv__dA_ds_norm__p90,feature_importance,0.0015806628902167708,0.0009172280721449686,5
combined,adaboost,geom__lpv__circularity__std,feature_importance,0.0015721999891043638,0.0018047503670282881,5
combined,adaboost,geom__tips__torsion__p50,feature_importance,0.0015703210594925944,0.0008623480708755443,5
combined,adaboost,aux__liver_volume_ml,feature_importance,0.0015657609413336764,0.0008016487778326363,5
combined,adaboost,geom__mpv__circularity__min,feature_importance,0.0015609561119458342,0.0009964605553760767,5
combined,adaboost,geom__sv__circularity__p50,feature_importance,0.001550441550323346,0.0007236176500918842,5
combined,adaboost,geom__sv__inscribed_radius__p25,feature_importance,0.0015502818912484276,0.0017457781515927695,5
combined,adaboost,geom__mpv__perimeter__p50,feature_importance,0.0015479760129276687,0.0011853256440608959,5
combined,adaboost,aux__angle_mpv_rpv,feature_importance,0.0015393186273271412,0.0012937257752110385,5
combined,adaboost,geom__lpv__dA_ds_norm__p25,feature_importance,0.001498489351783998,0.0012730158775522155,5
combined,adaboost,phys__conductance_fraction__lpv,feature_importance,0.0014970575481524707,0.0008493403132985998,5
combined,adaboost,geom__rpv__curvature__p75,feature_importance,0.0014910157070086665,0.002110635515803589,5
combined,adaboost,geom__smv__circularity__p10,feature_importance,0.0014806342026424562,0.0015562646907615711,5
combined,adaboost,geom__smv__circularity__std,feature_importance,0.001473444100405754,0.00079482072104145,5
combined,adaboost,geom__sv__torsion__mean,feature_importance,0.001462926823663302,0.001035255789076703,5
combined,adaboost,geom__lgv__valid_fraction,feature_importance,0.0014563323755004613,0.0012154331187287442,5
combined,adaboost,geom__lpv__dA_ds_norm__mean,feature_importance,0.0014490134361071644,0.0010586919156000299,5
combined,adaboost,geom__tips__torsion__max,feature_importance,0.001447682886900782,0.001085670885924253,5
combined,adaboost,aux__tips_stent_length_mm,feature_importance,0.0014349850651374642,0.002222794754549313,5
combined,adaboost,geom__tips__solidity__p25,feature_importance,0.0014307628508897646,0.0018059722826831636,5
combined,adaboost,extra__tips_max_curvature,feature_importance,0.001421978008684655,0.0016228826520185886,5
combined,adaboost,phys__tips__resistance_proxy,feature_importance,0.0013935367093425282,0.00040462410659099864,5
combined,adaboost,geom__tips__dA_ds_norm__p25,feature_importance,0.001385264515086712,0.002713553983341732,5
combined,adaboost,geom__sv__hydraulic_diameter__p90,feature_importance,0.0013735639907658777,0.0017399872898503667,5
combined,adaboost,aux__angle_mpv_tips__present,feature_importance,0.0013653698271970092,0.0025041391522951633,5
combined,adaboost,geom__lpv__r_insc_to_r_eq_ratio__std,feature_importance,0.001338053330803847,0.002033598801440654,5
combined,adaboost,geom__sv__circularity__min,feature_importance,0.0013340299934670053,0.0017050534794819266,5
combined,adaboost,geom__mpv__perimeter__p75,feature_importance,0.0013281640207165575,0.0015658179807018053,5
combined,adaboost,geom__sv__n_components__std,feature_importance,0.0013208111836326719,0.0011012912956544824,5
combined,adaboost,geom__rpv__r_insc_to_r_eq_ratio__p90,feature_importance,0.001320802081467907,0.0008419682711908153,5
combined,adaboost,geom__sv__inscribed_radius__std,feature_importance,0.0012969192077806884,0.001301826725072512,5
combined,adaboost,geom__smv__torsion__p75,feature_importance,0.0012861526443186473,0.0007763958939401525,5
combined,adaboost,geom__sv__solidity__max,feature_importance,0.001283812524645571,0.0013202952458348412,5
combined,adaboost,geom__tips__dA_ds_norm__mean,feature_importance,0.0012684915459856114,0.0017138916969023793,5
combined,adaboost,geom__sv__circularity__p90,feature_importance,0.0012616435760884784,0.0009642234099922825,5
combined,adaboost,geom__sv__r_insc_to_r_eq_ratio__p75,feature_importance,0.001241476677927495,0.0008042907976178627,5
combined,adaboost,geom__sv__n_components__max,feature_importance,0.0012359065967199525,0.002214424653232355,5
combined,adaboost,geom__lpv__torsion__p75,feature_importance,0.0012240184192039009,0.001200551323979312,5
combined,adaboost,geom__mpv__dA_ds_norm__p90,feature_importance,0.0012232556180585858,0.0010992452006106713,5
combined,adaboost,geom__tips__hydraulic_diameter__p50,feature_importance,0.0012194052172017512,0.0015282050782030874,5
combined,adaboost,extra__smv_max_curvature,feature_importance,0.001202475479741073,0.0019067126432336032,5
combined,adaboost,geom__lpv__torsion__std,feature_importance,0.001197619201665125,0.0006621778882941931,5
combined,adaboost,geom__lpv__hydraulic_diameter__p75,feature_importance,0.0011875858179374633,0.0018203786012493408,5
combined,adaboost,geom__lpv__solidity__min,feature_importance,0.0011869360517904196,0.0017734183430782474,5
combined,adaboost,extra__mpv_tortuosity,feature_importance,0.0011775955973480808,0.0012461866629798523,5
combined,adaboost,geom__rpv__curvature__mean,feature_importance,0.0011740452408096392,0.0009013541015875278,5
combined,adaboost,geom__lpv__torsion__p90,feature_importance,0.0011706938447931916,0.0011017980077086386,5
combined,adaboost,geom__smv__r_insc_to_r_eq_ratio__std,feature_importance,0.0011680493694677665,0.0006483896426262255,5
combined,adaboost,geom__sv__curvature__p25,feature_importance,0.0011574083340566165,0.0008927649230038403,5
combined,adaboost,phys__tips__log_resistance_proxy,feature_importance,0.0011569060021217226,0.0008065789131603425,5
combined,adaboost,phys__lpv_rpv_resistance_ratio,feature_importance,0.0011565990733598964,0.0008278134632179914,5
combined,adaboost,geom__mpv__r_insc_to_r_eq_ratio__std,feature_importance,0.0011523328951281873,0.0008319256865283962,5
combined,adaboost,geom__mpv__inscribed_radius__min,feature_importance,0.0011479768893646815,0.0007437973702093787,5
combined,adaboost,geom__rpv__r_insc_to_r_eq_ratio__p25,feature_importance,0.0011474612278670787,0.0009839838014643974,5
combined,adaboost,geom__mpv__torsion__min,feature_importance,0.0011398924346243359,0.0011651920101579038,5
combined,adaboost,geom__lpv__hdiam_min_to_max,feature_importance,0.0011387389662632246,0.000867663110812882,5
combined,adaboost,geom__tips__perimeter__p75,feature_importance,0.0011353273812243487,0.0019407481900119935,5
combined,adaboost,geom__rpv__perimeter__std,feature_importance,0.0011254852794951298,0.0011752274430595544,5
combined,adaboost,geom__rpv__solidity__p25,feature_importance,0.0011243524787074698,0.0009959426463374695,5
combined,adaboost,geom__rpv__torsion__max,feature_importance,0.0011222468504542393,0.0013307039683452494,5
combined,adaboost,geom__sv__r_insc_to_r_eq_ratio__p90,feature_importance,0.001114131879832581,0.0006654221972296096,5
combined,adaboost,geom__lpv__area__p75,feature_importance,0.0011095206924591834,0.0016739338375403319,5
combined,adaboost,geom__tips__solidity__p75,feature_importance,0.0011067195088133417,0.001270000670742713,5
combined,adaboost,geom__rpv__solidity__p75,feature_importance,0.0011055843922008356,0.0017846124168682316,5
combined,adaboost,extra__tips_mean_diameter,feature_importance,0.0011013478391435436,0.001253768891831646,5
combined,adaboost,geom__lpv__n_components__std,feature_importance,0.0010965861149969786,0.000936537106548818,5
combined,adaboost,aux__branchpoint_density_per_cm,feature_importance,0.0010942237571941104,0.0015281279391048605,5
combined,adaboost,geom__mpv__n_components__std,feature_importance,0.0010925970026935592,0.0014535286583776154,5
combined,adaboost,extra__mpv_max_curvature,feature_importance,0.0010831281972468782,0.0005357293609412959,5
combined,adaboost,geom__lpv__torsion__p25,feature_importance,0.0010812341985476535,0.002144038106043653,5
combined,adaboost,geom__smv__r_insc_to_r_eq_ratio__p50,feature_importance,0.0010805898795452355,0.0006784821948365935,5
combined,adaboost,geom__sv__solidity__std,feature_importance,0.0010785125213460319,0.0010675886495384787,5
combined,adaboost,geom__sv__hydraulic_diameter__max,feature_importance,0.0010662347812680879,0.0007658712523671458,5
combined,adaboost,geom__smv__solidity__p25,feature_importance,0.0010609832239455927,0.000832751432936338,5
combined,adaboost,geom__sv__solidity__p90,feature_importance,0.001060611091729179,0.0008080765156191087,5
combined,adaboost,geom__smv__perimeter__p90,feature_importance,0.0010536665243979094,0.0013127914044381553,5
combined,adaboost,geom__rpv__solidity__std,feature_importance,0.0010317715574783971,0.0008822713035693679,5
combined,adaboost,extra__tips_resistance_integral,feature_importance,0.001019833545817785,0.0006450443702843479,5
combined,adaboost,extra__mpv_bifurc_murray3_deviation,feature_importance,0.001003631605195002,0.0009892654423836699,5
combined,adaboost,geom__tips__hydraulic_diameter__p75,feature_importance,0.0010006931131624492,0.00190042677192706,5
combined,adaboost,geom__mpv__dA_ds_norm__std,feature_importance,0.0009857163370220166,0.0014234496381514544,5
combined,adaboost,geom__tips__hydraulic_diameter__std,feature_importance,0.000978746279620139,0.0018885302793746406,5
combined,adaboost,geom__rpv__solidity__p50,feature_importance,0.0009776225627220086,0.0010322536327862617,5
combined,adaboost,geom__smv__torsion__p50,feature_importance,0.0009728645761482944,0.0008114104031313915,5
combined,adaboost,geom__lpv__inscribed_radius__std,feature_importance,0.0009680551562514782,0.000723690858364797,5
combined,adaboost,geom__tips__curvature__p75,feature_importance,0.0009679560088170878,0.0014440152316997138,5
combined,adaboost,extra__inflow_parallel_resistance,feature_importance,0.0009630597179868712,0.001192109939373407,5
combined,adaboost,extra__lpv_max_curvature,feature_importance,0.000953476964888827,0.0010489125621678107,5
combined,adaboost,geom__tips__r_insc_to_r_eq_ratio__p25,feature_importance,0.0009486441486716712,0.0009741098822193027,5
combined,adaboost,geom__tips__torsion__min,feature_importance,0.0009480716259508209,0.00116134851710653,5
combined,adaboost,geom__lpv__inscribed_radius__p90,feature_importance,0.0009465748264088842,0.0009385178848109822,5
combined,adaboost,geom__tips__curvature__p25,feature_importance,0.0009418956783202581,0.001188865874946099,5
combined,adaboost,geom__rpv__circularity__max,feature_importance,0.0009399552411274369,0.0009526826577510627,5
combined,adaboost,geom__sv__perimeter__max,feature_importance,0.0009334693142504901,0.0009381750659671707,5
combined,adaboost,geom__lpv__perimeter__max,feature_importance,0.0009280210508444669,0.0009785500824190279,5
combined,adaboost,extra__mpv_max_diameter,feature_importance,0.0009274440493069978,0.0011466596336253867,5
combined,adaboost,geom__mpv__curvature__p90,feature_importance,0.0009244372029748964,0.001656864761581486,5
combined,adaboost,geom__tips__solidity__min,feature_importance,0.0009160855015105038,0.001437636458446619,5
combined,adaboost,geom__smv__curvature__max,feature_importance,0.000911116542175266,0.0006164002026327561,5
combined,adaboost,geom__lpv__inscribed_radius__max,feature_importance,0.000896178444220962,0.0005977522320103982,5
combined,adaboost,geom__rpv__dA_ds_norm__mean,feature_importance,0.0008877152305658671,0.001016871577201898,5
combined,adaboost,geom__smv__solidity__max,feature_importance,0.0008863767672789782,0.0006152338555053055,5
combined,adaboost,aux__angle_lpv_rpv,feature_importance,0.0008855109422655552,0.0005976371244414875,5
combined,adaboost,extra__lpv_max_diameter,feature_importance,0.0008808752775820085,0.0007055961880653377,5
combined,adaboost,extra__mpv_length,feature_importance,0.0008802979857613292,0.0006793353708220728,5
combined,adaboost,extra__rpv_mean_curvature,feature_importance,0.0008767671213751861,0.0008061448644418239,5
combined,adaboost,geom__smv__area__p75,feature_importance,0.0008694024835821459,0.0009342064778377196,5
combined,adaboost,geom__smv__solidity__p50,feature_importance,0.0008688845257339279,0.0006946403607208925,5
combined,adaboost,geom__smv__curvature__p10,feature_importance,0.0008673348180572469,0.0008291625974572205,5
combined,adaboost,geom__smv__torsion__mean,feature_importance,0.0008532961790876927,0.0008629145877309916,5
combined,adaboost,geom__tips__dA_ds_norm__std,feature_importance,0.000852865757369508,0.0009732379648172162,5
combined,adaboost,geom__smv__torsion__p10,feature_importance,0.0008481321840039938,0.0003953805402322183,5
combined,adaboost,geom__mpv__area__std,feature_importance,0.0008396584594373717,0.0008799708226201917,5
combined,adaboost,geom__tips__perimeter__min,feature_importance,0.0008357806269802985,0.0010320303540513318,5
combined,adaboost,extra__lpv_tortuosity,feature_importance,0.0008221175700785585,0.0011998224444019407,5
combined,adaboost,geom__mpv__solidity__p90,feature_importance,0.0008218853638919169,0.0010745628705690386,5
