epoch,phase,total,main,shunt,mae,rmse,r2
1,train,2.84060,2.84041,0.03994,8.5204,10.5482,-1.1940
1,val,1.39367,1.39366,0.00208,6.0181,7.3887,-0.5038
2,train,1.54698,1.54686,0.02365,6.4661,7.7842,-0.1256
2,val,0.88418,0.88417,0.00100,4.7835,5.8851,0.0460
3,train,1.05944,1.05939,0.01036,5.7354,6.4420,0.1493
3,val,0.74571,0.74571,0.00040,4.3318,5.4047,0.1954
4,train,0.91311,0.91289,0.04485,4.9188,5.9800,0.3538
4,val,0.57739,0.57739,0.00039,3.5995,4.7558,0.3770
5,train,0.59209,0.59204,0.00907,3.7877,4.8158,0.5452
5,val,0.53268,0.53268,0.00031,3.6669,4.5680,0.4252
6,train,0.71637,0.71629,0.01537,4.0691,5.2970,0.4290
6,val,0.58053,0.58052,0.00074,3.7248,4.7687,0.3736
7,train,0.81767,0.81757,0.02058,4.5675,5.6591,0.4629
7,val,0.56350,0.56349,0.00080,3.8842,4.6982,0.3920
8,train,0.48727,0.48724,0.00712,3.1677,4.3688,0.6459
8,val,0.53519,0.53519,0.00144,3.6625,4.5787,0.4225
9,train,0.60468,0.60455,0.02727,3.7570,4.8664,0.5374
9,val,0.51324,0.51324,0.00063,3.7066,4.4838,0.4462
10,train,0.68024,0.68022,0.00317,4.1087,5.1620,0.5392
10,val,0.44988,0.44988,0.00066,3.6517,4.1979,0.5146
11,train,0.30812,0.30801,0.02336,2.5874,3.4735,0.7675
11,val,0.36395,0.36394,0.00109,3.3427,3.7758,0.6073
12,train,0.37384,0.37379,0.01106,3.0597,3.8265,0.6834
12,val,0.48311,0.48310,0.00050,3.4407,4.3502,0.4787
13,train,0.28303,0.28292,0.02059,2.6345,3.3291,0.8125
13,val,0.35142,0.35141,0.00064,3.1815,3.7102,0.6208
14,train,0.35579,0.35560,0.03877,2.9425,3.7322,0.7164
14,val,0.28851,0.28850,0.00075,2.9148,3.3617,0.6887
15,train,0.26120,0.26100,0.03878,2.3739,3.1975,0.8061
15,val,0.34834,0.34834,0.00081,2.8747,3.6940,0.6241
16,train,0.25190,0.25174,0.03116,2.4334,3.1403,0.8086
16,val,0.32466,0.32466,0.00050,2.9237,3.5662,0.6497
17,train,0.14156,0.14132,0.04916,1.8222,2.3528,0.8959
17,val,0.33534,0.33534,0.00133,3.2069,3.6243,0.6382
