epoch,phase,total,main,murray,press,smooth,physio,mono,spread,mae,rmse,r2
30,train,0.31874,0.26861,0.02319,0.00002,0.01270,0.00041,0.00000,0.02066,1.9003,2.4011,0.9036
30,val,1.87665,1.78138,0.01180,0.00006,0.01722,0.03839,0.00000,0.12280,5.0856,7.1034,-0.2912
31,train,0.30629,0.23895,0.01084,0.00002,0.01192,0.00050,0.00000,0.05547,1.8368,2.5418,0.8873
31,val,1.83892,1.74266,0.00793,0.00007,0.01722,0.03575,0.00000,0.11587,5.5697,7.2702,-0.3525
32,train,0.23224,0.19056,0.01325,0.00000,0.01159,0.00045,0.00000,0.00370,2.0102,3.1791,0.7965
32,val,2.08827,1.95863,0.00848,0.00007,0.01722,0.03636,0.00000,0.19497,5.0024,7.0814,-0.2832
33,train,0.49160,0.43948,0.01594,0.00002,0.00982,0.00048,0.00000,0.02556,2.3773,3.0457,0.8169
33,val,2.05187,1.92887,0.02890,0.00007,0.01722,0.03691,0.00000,0.17109,5.0755,7.1801,-0.3192
34,train,0.29146,0.23859,0.03949,0.00002,0.01527,0.00051,0.00000,0.00579,2.0196,2.4751,0.8781
34,val,1.83856,1.72469,0.03616,0.00007,0.01722,0.03826,0.00000,0.13861,5.5104,7.2201,-0.3339
35,train,0.40635,0.34700,0.02700,0.00002,0.01322,0.00045,0.00000,0.01540,2.1947,3.0689,0.8581
35,val,1.89129,1.78108,0.03668,0.00007,0.01722,0.03987,0.00000,0.13777,5.2669,7.2273,-0.3366
36,train,0.22720,0.17865,0.02769,0.00002,0.01349,0.00057,0.00000,0.00542,1.9854,2.7232,0.8664
36,val,1.78269,1.65255,0.01613,0.00007,0.01722,0.03982,0.00000,0.18430,5.3415,6.7668,-0.1717
37,train,0.16647,0.12027,0.00936,0.00001,0.00913,0.00043,0.00000,0.02675,1.6275,2.0111,0.9082
37,val,1.80018,1.66945,0.01445,0.00007,0.01722,0.03822,0.00000,0.19709,5.4091,6.6860,-0.1439
38,train,0.17528,0.13269,0.01856,0.00001,0.01106,0.00049,0.00000,0.01263,1.5100,1.8881,0.9419
38,val,1.79051,1.64995,0.01934,0.00007,0.01722,0.03645,0.00000,0.22355,5.2125,6.4399,-0.0612
39,train,0.29085,0.23973,0.01525,0.00002,0.01318,0.00046,0.00000,0.02672,1.6901,2.2363,0.9149
39,val,1.74864,1.62852,0.00940,0.00007,0.01722,0.03337,0.00000,0.18389,5.2748,6.5857,-0.1098
40,train,0.27577,0.23348,0.01824,0.00001,0.01343,0.00054,0.00000,0.00706,1.8811,2.6108,0.8709
40,val,1.78200,1.67635,0.00707,0.00007,0.01722,0.03117,0.00000,0.15392,5.1992,6.7550,-0.1676
41,train,0.21120,0.17382,0.01044,0.00001,0.01498,0.00049,0.00000,0.00348,1.7535,2.3273,0.8920
41,val,1.74013,1.64628,0.00845,0.00007,0.01722,0.02900,0.00000,0.12231,5.4309,6.9771,-0.2456
42,train,0.33112,0.28664,0.01421,0.00002,0.01046,0.00046,0.00000,0.00082,2.2354,3.0308,0.8375
42,val,1.70372,1.60604,0.00763,0.00006,0.01722,0.02811,0.00000,0.12998,5.2018,6.7253,-0.1574
43,train,0.27745,0.24198,0.01074,0.00001,0.01049,0.00050,0.00000,0.01273,1.6396,2.2886,0.8937
43,val,1.82284,1.71537,0.01066,0.00006,0.01722,0.02840,0.00000,0.15498,4.8835,6.6963,-0.1474
44,train,0.21702,0.17500,0.01647,0.00002,0.01122,0.00055,0.00000,0.00799,1.8694,2.5142,0.8811
44,val,1.78655,1.67068,0.01327,0.00007,0.01722,0.02752,0.00000,0.16240,5.1852,6.7288,-0.1586
45,train,0.28751,0.22662,0.02504,0.00002,0.01340,0.00047,0.00000,0.03308,1.6409,2.4314,0.9133
45,val,1.83652,1.72164,0.03752,0.00007,0.01722,0.02614,0.00000,0.14926,5.1535,6.8717,-0.2083
46,train,0.27983,0.22212,0.02970,0.00002,0.01312,0.00049,0.00000,0.00198,1.6184,2.2714,0.9094
46,val,1.87736,1.75538,0.01941,0.00007,0.01722,0.02530,0.00000,0.16948,4.8672,6.6944,-0.1467
47,train,0.20591,0.15092,0.01656,0.00002,0.01366,0.00041,0.00000,0.00797,1.3704,1.7762,0.9433
47,val,1.63143,1.49286,0.00757,0.00007,0.01722,0.02417,0.00000,0.19646,5.1305,6.3033,-0.0167
