epoch,phase,total,main,shunt,mae,rmse,r2
1,train,4.35574,4.35413,0.32256,10.8500,13.0599,-2.0156
1,val,2.35026,2.34798,0.45582,8.1859,9.5904,-1.3359
2,train,2.92325,2.92170,0.31016,9.0913,10.6981,-1.1222
2,val,1.29796,1.29567,0.45820,6.0171,7.1242,-0.2890
3,train,1.56301,1.56130,0.34159,6.7345,7.8205,-0.1081
3,val,1.05856,1.05633,0.44577,5.3316,6.4326,-0.0509
4,train,1.34161,1.33994,0.33363,6.1802,7.2449,-0.1243
4,val,0.99395,0.99180,0.43030,5.2347,6.2330,0.0133
5,train,1.40276,1.40109,0.33372,6.6565,7.4083,0.0477
5,val,0.95126,0.94916,0.41923,5.1342,6.0976,0.0557
6,train,1.42029,1.41847,0.36453,6.6901,7.4542,-0.0628
6,val,0.87580,0.87389,0.38261,4.9729,5.8508,0.1306
7,train,1.18521,1.18386,0.26928,6.0195,6.8099,0.1474
7,val,0.73569,0.73410,0.31799,4.6769,5.3625,0.2697
8,train,1.02668,1.02522,0.29085,5.6848,6.3372,0.2120
8,val,0.60389,0.60259,0.25957,4.4509,4.8585,0.4005
9,train,0.75842,0.75701,0.28181,4.5231,5.4455,0.4755
9,val,0.40941,0.40823,0.23520,3.4600,3.9989,0.5939
10,train,0.41464,0.41332,0.26391,3.3163,4.0238,0.7227
10,val,0.50309,0.50197,0.22277,3.3863,4.4343,0.5006
11,train,0.33172,0.33032,0.27809,2.7993,3.5972,0.7806
11,val,0.48044,0.47917,0.25378,3.4149,4.3325,0.5233
12,train,0.35102,0.34941,0.32268,2.9066,3.6996,0.7242
12,val,0.45834,0.45679,0.31017,3.2846,4.2301,0.5455
13,train,0.36114,0.35915,0.39772,3.0953,3.7508,0.6945
13,val,0.52898,0.52743,0.31084,3.8226,4.5454,0.4753
14,train,0.25913,0.25731,0.36544,2.5447,3.1748,0.8084
14,val,0.46767,0.46607,0.32036,3.5985,4.2728,0.5363
15,train,0.19399,0.19240,0.31819,2.2834,2.7453,0.8850
15,val,0.65469,0.65320,0.29692,4.0496,5.0584,0.3501
16,train,0.29425,0.29236,0.37872,2.6372,3.3841,0.7771
16,val,0.69116,0.68967,0.29813,4.1008,5.1977,0.3139
17,train,0.23778,0.23605,0.34514,2.4581,3.0408,0.8040
17,val,0.56019,0.55854,0.33122,3.8751,4.6775,0.4443
18,train,0.24301,0.24134,0.33307,2.3538,3.0747,0.8315
18,val,0.65555,0.65389,0.33287,4.3706,5.0611,0.3495
19,train,0.17299,0.17107,0.38375,1.9950,2.5887,0.8199
19,val,0.52824,0.52655,0.33715,3.8477,4.5416,0.4761
20,train,0.16124,0.15912,0.42474,1.9891,2.4966,0.8875
20,val,0.71624,0.71466,0.31721,4.5325,5.2910,0.2890
21,train,0.17701,0.17519,0.36358,2.0562,2.6197,0.8757
21,val,0.57726,0.57574,0.30498,4.0030,4.7490,0.4272
22,train,0.14637,0.14453,0.36834,1.8152,2.3794,0.9066
22,val,0.45878,0.45724,0.30743,3.7860,4.2322,0.5451
23,train,0.12221,0.12046,0.34992,1.7539,2.1722,0.9208
23,val,0.49790,0.49639,0.30266,3.9437,4.4096,0.5062
24,train,0.17144,0.16956,0.37675,2.0304,2.5772,0.8649
24,val,0.55098,0.54954,0.28849,3.7312,4.6397,0.4533
25,train,0.24734,0.24555,0.35635,2.4790,3.1014,0.8302
25,val,0.62347,0.62202,0.28875,4.1725,4.9362,0.3812
26,train,0.15984,0.15816,0.33441,1.9761,2.4891,0.8903
26,val,0.48155,0.47999,0.31345,3.6167,4.3361,0.5225
27,train,0.19076,0.18896,0.36038,2.0259,2.7206,0.8788
27,val,0.51372,0.51221,0.30269,3.9062,4.4793,0.4904
28,train,0.13204,0.13020,0.36762,1.7369,2.2584,0.9038
28,val,0.62573,0.62426,0.29261,4.1153,4.9451,0.3789
29,train,0.14613,0.14425,0.37556,1.8342,2.3771,0.8944
29,val,0.60974,0.60826,0.29495,4.1688,4.8813,0.3949
30,train,0.16588,0.16403,0.37004,2.0825,2.5349,0.8634
30,val,0.54565,0.54422,0.28501,3.9340,4.6172,0.4586
31,train,0.10244,0.10091,0.30582,1.5495,1.9882,0.9342
31,val,0.83055,0.82935,0.24051,4.6768,5.6998,0.1749
32,train,0.16906,0.16775,0.26141,1.9698,2.5634,0.8835
32,val,0.65214,0.65083,0.26182,4.1798,5.0492,0.3525
33,train,0.11707,0.11568,0.27721,1.5227,2.1288,0.9029
33,val,0.60304,0.60160,0.28883,4.1334,4.8545,0.4015
34,train,0.11007,0.10869,0.27616,1.5764,2.0634,0.9232
34,val,0.51630,0.51480,0.30070,3.6551,4.4906,0.4878
35,train,0.07999,0.07831,0.33658,1.3610,1.7514,0.9483
35,val,0.51420,0.51268,0.30559,3.6987,4.4814,0.4900
36,train,0.08013,0.07853,0.32025,1.3988,1.7539,0.9530
36,val,0.48090,0.47937,0.30590,3.5317,4.3333,0.5231
37,train,0.07199,0.07063,0.27121,1.1572,1.6634,0.9407
37,val,0.46619,0.46468,0.30094,3.4521,4.2664,0.5377
38,train,0.05354,0.05164,0.37974,1.0641,1.4223,0.9584
38,val,0.52373,0.52232,0.28217,3.7224,4.5233,0.4804
39,train,0.07785,0.07670,0.22905,1.3524,1.7334,0.9290
39,val,0.50417,0.50267,0.30129,3.5516,4.4374,0.4999
40,train,0.09797,0.09598,0.39714,1.5108,1.9390,0.9197
40,val,0.50941,0.50792,0.29627,3.6107,4.4606,0.4947
41,train,0.09936,0.09777,0.31783,1.5298,1.9570,0.9316
41,val,0.57146,0.57005,0.28249,3.7449,4.7255,0.4329
42,train,0.11308,0.11118,0.38082,1.6023,2.0869,0.9107
42,val,0.51626,0.51484,0.28423,3.6207,4.4908,0.4878
43,train,0.07992,0.07838,0.30613,1.3566,1.7523,0.9536
43,val,0.59659,0.59508,0.30303,4.1484,4.8281,0.4080
44,train,0.09929,0.09782,0.29397,1.4331,1.9575,0.9247
44,val,0.63464,0.63308,0.31272,4.1511,4.9799,0.3702
45,train,0.07092,0.06896,0.39113,1.1795,1.6436,0.9142
45,val,0.49172,0.49015,0.31360,3.4926,4.3818,0.5124
46,train,0.07036,0.06890,0.29164,1.2431,1.6429,0.9515
46,val,0.61538,0.61388,0.30028,4.0615,4.9038,0.3893
47,train,0.08386,0.08247,0.27838,1.2597,1.7973,0.9326
47,val,0.52300,0.52152,0.29650,3.6497,4.5199,0.4812
48,train,0.08663,0.08538,0.25001,1.4386,1.8288,0.9424
48,val,0.55126,0.54986,0.28001,3.9470,4.6410,0.4530
49,train,0.07393,0.07284,0.21741,1.2637,1.6892,0.9471
49,val,0.72776,0.72643,0.26466,4.6703,5.3344,0.2773
50,train,0.08560,0.08348,0.42408,1.4068,1.8084,0.9302
50,val,0.60769,0.60632,0.27250,3.9585,4.8735,0.3968
51,train,0.05934,0.05806,0.25646,1.1228,1.5081,0.9655
51,val,0.62347,0.62212,0.27104,4.2356,4.9366,0.3811
52,train,0.05979,0.05852,0.25384,1.1199,1.5141,0.9634
52,val,0.55014,0.54876,0.27560,3.8593,4.6364,0.4541
