epoch,phase,total,main,shunt,mae,rmse,r2
1,train,2.87680,2.87501,0.35802,8.2808,10.6123,-1.1112
1,val,1.62727,1.62557,0.33965,6.5112,7.9798,-0.6947
2,train,1.93801,1.93625,0.35176,6.9141,8.7090,-0.2923
2,val,1.00953,1.00788,0.33054,5.3239,6.2834,-0.0507
3,train,1.68644,1.68488,0.31217,7.0320,8.1241,-0.1448
3,val,1.00309,1.00133,0.35310,5.2112,6.2629,-0.0439
4,train,1.38855,1.38719,0.27209,6.5586,7.3715,0.0462
4,val,0.97573,0.97390,0.36511,5.0920,6.1766,-0.0153
5,train,1.07850,1.07664,0.37215,5.5916,6.4942,0.1250
5,val,0.84375,0.84184,0.38114,4.8071,5.7426,0.1224
6,train,1.40573,1.40411,0.32407,6.6547,7.4163,0.1344
6,val,0.71521,0.71327,0.38893,4.3837,5.2858,0.2564
7,train,1.01305,1.01166,0.27824,5.1915,6.2951,0.1917
7,val,0.62898,0.62708,0.38023,4.2767,4.9562,0.3463
8,train,0.46464,0.46323,0.28118,3.8004,4.2598,0.6964
8,val,0.94922,0.94741,0.36270,5.0447,6.0920,0.0123
9,train,0.47255,0.47126,0.25678,3.3014,4.2965,0.6590
9,val,1.09554,1.09370,0.36887,5.3410,6.5454,-0.1402
10,train,0.60143,0.59991,0.30324,3.5589,4.8477,0.5526
10,val,0.85194,0.85000,0.38744,4.8168,5.7703,0.1139
11,train,0.32304,0.32152,0.30445,2.8483,3.5489,0.7870
11,val,0.72437,0.72239,0.39504,4.3188,5.3196,0.2469
12,train,0.26707,0.26582,0.25024,2.3511,3.2269,0.8281
12,val,0.99241,0.99047,0.38795,4.8854,6.2289,-0.0326
13,train,0.47849,0.47642,0.41345,3.2139,4.3200,0.5670
13,val,0.64358,0.64168,0.38036,3.7195,5.0136,0.3310
14,train,0.20457,0.20366,0.18286,2.2433,2.8245,0.8181
14,val,0.61807,0.61627,0.36034,3.9704,4.9133,0.3575
15,train,0.33949,0.33790,0.31844,3.0073,3.6382,0.7621
