epoch,phase,total,main,murray,press,smooth,physio,mono,spread,mae,rmse,r2
1,train,4.18754,3.60265,0.00126,0.00006,0.04727,33.96996,0.00000,0.48919,7.3867,8.3820,-0.2049
1,val,2.31419,1.99471,0.00617,0.00009,0.05769,15.50942,0.00000,0.32635,4.9562,5.9795,0.0461
2,train,2.20042,1.83364,0.00731,0.00041,0.04774,30.72912,0.00000,0.11650,4.6292,5.8223,0.3633
2,val,1.71041,1.52419,0.01038,0.00007,0.05769,9.68764,0.00000,0.17542,5.2850,6.3850,-0.0876
3,train,1.69359,1.47119,0.00913,0.00002,0.05686,22.09090,0.00000,0.00000,5.6869,7.0791,0.0603
3,val,1.53808,1.37416,0.00581,0.00005,0.05769,6.54154,0.00000,0.19466,4.8055,6.1067,0.0051
4,train,1.43272,1.17614,0.00286,0.00007,0.05381,21.18914,0.00000,0.08769,4.6302,5.6002,0.3201
4,val,1.68950,1.54293,0.00320,0.00004,0.05769,5.14516,0.00000,0.18839,3.9679,5.2651,0.2605
5,train,1.12664,0.91334,0.00578,0.00002,0.04723,20.68937,0.00000,0.01067,3.2034,3.8679,0.7396
5,val,1.48726,1.33714,0.01126,0.00003,0.05769,4.49145,0.00000,0.20698,4.0273,4.8927,0.3614
6,train,0.91823,0.74289,0.00779,0.00026,0.05118,11.30291,0.00000,0.12196,3.2348,3.7962,0.7105
6,val,1.52533,1.35670,0.00323,0.00003,0.05769,3.94822,0.00000,0.25645,4.4818,5.3505,0.2363
7,train,1.20842,0.96779,0.00344,0.00002,0.04817,18.27533,0.00000,0.11402,3.6079,4.5630,0.6314
7,val,1.12969,1.08728,0.00408,0.00002,0.05769,3.57109,0.00000,0.01135,5.0730,5.9969,0.0406
8,train,0.79139,0.59000,0.00482,0.00014,0.05399,18.58171,0.00000,0.02894,3.3783,4.1310,0.6518
8,val,0.91282,0.87853,0.00351,0.00002,0.05769,3.25271,0.00000,0.00155,4.4892,5.1741,0.2858
9,train,1.14784,1.01717,0.00590,0.00003,0.06174,12.37774,0.00000,0.01111,3.8563,4.8636,0.5934
9,val,0.89978,0.86348,0.00375,0.00002,0.05769,3.02907,0.00000,0.00988,4.3271,4.9603,0.3436
10,train,0.74921,0.57376,0.00594,0.00002,0.05316,11.62665,0.00000,0.11578,3.1047,3.8538,0.7092
10,val,1.14168,1.05875,0.00475,0.00002,0.05769,2.85277,0.00000,0.10638,4.2960,4.9019,0.3590
11,train,0.64492,0.51711,0.00528,0.00012,0.06372,8.43461,0.00000,0.08420,3.0173,3.5697,0.7713
11,val,1.29158,1.24143,0.00162,0.00001,0.05769,2.71962,0.00000,0.04396,4.6159,5.6845,0.1379
12,train,0.85886,0.59150,0.00305,0.00012,0.07784,22.31504,0.00000,0.08574,3.4168,4.1360,0.6368
12,val,1.14340,1.11603,0.00230,0.00001,0.05769,2.61969,0.00000,0.00000,4.7529,5.9532,0.0545
13,train,0.82719,0.76416,0.00287,0.00011,0.04803,6.18801,0.00000,0.00000,3.7015,4.9183,0.5225
13,val,1.29659,1.26937,0.00248,0.00001,0.05769,2.59049,0.00000,0.00000,5.3225,6.5644,-0.1496
14,train,0.72846,0.49105,0.00238,0.00002,0.04530,21.70746,0.00000,0.03802,3.0554,3.8484,0.6849
14,val,1.18792,1.16078,0.00132,0.00001,0.05769,2.59052,0.00000,0.00000,5.0621,6.0060,0.0377
15,train,0.66950,0.53212,0.00456,0.00032,0.05470,11.38902,0.00000,0.04340,2.4970,3.2117,0.8341
15,val,1.20495,1.17750,0.00312,0.00001,0.05769,2.59111,0.00000,0.00000,5.1730,6.0724,0.0163
16,train,0.56652,0.52212,0.00326,0.00001,0.05006,4.03917,0.00000,0.00494,2.9544,3.6792,0.7523
16,val,1.20045,1.17296,0.00238,0.00001,0.05769,2.59165,0.00000,0.00000,4.9972,5.7578,0.1156
17,train,0.63091,0.49403,0.00225,0.00010,0.04477,10.84383,0.00000,0.05360,2.7696,3.3036,0.7740
17,val,1.22317,1.19530,0.00161,0.00001,0.05769,2.59117,0.00000,0.00084,4.9987,5.9088,0.0686
18,train,0.66459,0.59686,0.00248,0.00001,0.07482,2.45994,0.00000,0.08269,3.0015,3.6990,0.7046
18,val,1.23980,1.21219,0.00203,0.00001,0.05769,2.59061,0.00000,0.00000,5.0615,6.0997,0.0074
19,train,0.66450,0.56626,0.00395,0.00020,0.06005,4.82572,0.00000,0.09580,2.7282,3.3666,0.8157
19,val,1.17928,1.15143,0.00333,0.00001,0.05769,2.59052,0.00000,0.00000,5.0413,5.8553,0.0854
20,train,0.68598,0.58154,0.00533,0.00002,0.06196,10.18947,0.00000,0.00000,2.9046,3.7123,0.7441
20,val,1.23259,1.20474,0.00179,0.00001,0.05769,2.59046,0.00000,0.00000,5.2480,6.1217,0.0002
21,train,0.56952,0.36082,0.00355,0.00012,0.04267,18.06913,0.00000,0.05128,2.2141,2.8991,0.8262
21,val,1.38340,1.35533,0.00106,0.00001,0.05769,2.59060,0.00000,0.00000,5.4996,6.5282,-0.1370
22,train,0.35290,0.26981,0.00820,0.00001,0.06025,7.61779,0.00000,0.00622,2.1278,2.8030,0.8068
22,val,1.17323,1.13758,0.00125,0.00001,0.05769,2.59113,0.00000,0.01454,4.6569,5.4236,0.2153
23,train,0.40330,0.22355,0.00375,0.00011,0.05422,17.42931,0.00000,0.00338,1.9578,2.4963,0.8748
23,val,1.24584,1.21315,0.00084,0.00001,0.05769,2.59090,0.00000,0.00753,4.7957,5.6434,0.1504
24,train,0.42025,0.25093,0.00272,0.00012,0.04484,16.48952,0.00000,0.00096,2.3841,3.1884,0.7785
24,val,1.16030,1.13086,0.00099,0.00001,0.05769,2.59074,0.00000,0.00002,4.6967,5.5939,0.1652
25,train,0.47168,0.38420,0.00311,0.00002,0.05379,8.01096,0.00000,0.00598,2.4483,3.2364,0.8262
25,val,1.08701,1.05726,0.00203,0.00001,0.05769,2.59033,0.00000,0.00000,4.7688,5.5093,0.1902
26,train,0.46395,0.29952,0.00436,0.00011,0.07271,15.84564,0.00000,0.00301,2.2006,2.7048,0.8651
26,val,0.99000,0.96067,0.00280,0.00001,0.05769,2.59049,0.00000,0.00000,4.4223,5.2639,0.2608
27,train,0.44682,0.32804,0.00416,0.00001,0.05949,11.42259,0.00000,0.00046,2.4353,3.0836,0.8259
27,val,1.10660,1.07423,0.00254,0.00001,0.05769,2.59057,0.00000,0.00577,4.5190,5.4950,0.1945
28,train,0.49371,0.26141,0.00374,0.00020,0.07703,22.68655,0.00000,0.00114,1.8967,2.4523,0.9039
28,val,1.14922,1.11591,0.00198,0.00001,0.05769,2.59055,0.00000,0.00705,4.5899,5.4513,0.2072
29,train,0.40460,0.29868,0.00294,0.00019,0.06012,9.22731,0.00000,0.01820,2.3426,2.8984,0.8529
29,val,1.13519,1.08566,0.00234,0.00001,0.05769,2.59046,0.00000,0.03941,4.4716,5.1286,0.2983
30,train,0.35751,0.32792,0.00337,0.00009,0.05880,2.21686,0.00000,0.00684,2.6212,3.2547,0.7702
30,val,1.17476,1.12324,0.00246,0.00001,0.05769,2.59074,0.00000,0.04408,4.4189,5.4147,0.2178
31,train,0.44632,0.37892,0.00233,0.00017,0.06122,2.97362,0.00000,0.06735,2.3017,2.7494,0.8565
