epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.90175,3.90082,0.03106,9.6791,12.3614,-1.5102
1,val,2.42002,2.41880,0.04064,7.8952,9.7339,-1.5216
2,train,3.34707,3.34674,0.01096,9.7269,11.4499,-1.5827
2,val,1.59797,1.59684,0.03773,6.4259,7.9090,-0.6647
3,train,1.84932,1.84891,0.01385,6.8751,8.5103,-0.2969
3,val,1.11574,1.11471,0.03457,5.3886,6.6080,-0.1621
4,train,1.44986,1.44771,0.07191,6.2819,7.5306,-0.0679
4,val,0.89426,0.89326,0.03336,5.0329,5.9153,0.0688
5,train,1.42412,1.42385,0.00920,6.5213,7.4683,-0.0597
5,val,0.76194,0.76089,0.03497,4.6707,5.4595,0.2068
6,train,1.09205,1.09155,0.01660,5.7414,6.5390,0.1578
6,val,0.58281,0.58156,0.04167,3.9554,4.7729,0.3937
7,train,0.81834,0.81764,0.02335,4.7637,5.6594,0.4094
7,val,0.54969,0.54835,0.04486,3.5478,4.6347,0.4283
8,train,0.71339,0.71158,0.06044,4.2803,5.2796,0.5349
8,val,0.69323,0.69183,0.04665,4.1853,5.2058,0.2788
9,train,0.44897,0.44866,0.01034,3.3533,4.1923,0.7274
9,val,0.79025,0.78910,0.03863,4.4650,5.5597,0.1774
10,train,0.78430,0.78351,0.02621,4.2829,5.5400,0.2293
10,val,0.78312,0.78212,0.03341,4.2262,5.5351,0.1846
11,train,0.36659,0.36553,0.03554,3.1864,3.7840,0.7182
11,val,0.48686,0.48585,0.03368,3.7438,4.3626,0.4935
12,train,0.35601,0.35455,0.04849,3.1598,3.7267,0.6856
12,val,0.52263,0.52151,0.03731,3.7129,4.5198,0.4563
13,train,0.40557,0.40478,0.02623,3.1189,3.9820,0.7309
13,val,0.63066,0.62952,0.03799,4.1923,4.9658,0.3437
14,train,0.26522,0.26477,0.01518,2.3822,3.2205,0.8209
14,val,0.56895,0.56778,0.03890,3.8114,4.7161,0.4081
15,train,0.46853,0.46791,0.02070,3.0194,4.2812,0.6368
15,val,0.69246,0.69118,0.04261,4.0607,5.2034,0.2794
16,train,0.22531,0.22473,0.01964,2.2848,2.9670,0.8445
16,val,0.41418,0.41306,0.03734,3.5097,4.0225,0.5694
17,train,0.19229,0.19188,0.01343,2.1892,2.7416,0.8472
17,val,0.49566,0.49463,0.03442,3.5999,4.4018,0.4843
18,train,0.18506,0.18448,0.01933,1.8466,2.6882,0.8813
18,val,0.47402,0.47302,0.03333,3.7940,4.3046,0.5069
19,train,0.19399,0.19314,0.02820,2.2028,2.7506,0.8592
19,val,0.64099,0.63999,0.03338,4.0598,5.0070,0.3328
20,train,0.21079,0.21007,0.02394,2.0176,2.8686,0.8390
20,val,0.60325,0.60223,0.03398,4.0063,4.8570,0.3722
21,train,0.14207,0.14128,0.02646,1.7482,2.3525,0.8922
21,val,0.50052,0.49949,0.03406,3.5867,4.4234,0.4793
22,train,0.12708,0.12575,0.04438,1.7888,2.2195,0.8999
22,val,0.71683,0.71577,0.03521,4.0961,5.2951,0.2538
23,train,0.12023,0.11919,0.03474,1.5659,2.1608,0.9241
23,val,0.60557,0.60428,0.04312,3.9598,4.8653,0.3700
24,train,0.14931,0.14891,0.01329,1.7192,2.4152,0.8830
24,val,0.50992,0.50880,0.03723,3.6046,4.4644,0.4696
25,train,0.10431,0.10283,0.04944,1.6452,2.0070,0.9261
25,val,0.65749,0.65649,0.03344,4.0360,5.0711,0.3156
26,train,0.14142,0.14122,0.00683,1.7780,2.3520,0.8885
26,val,0.59429,0.59323,0.03538,3.7269,4.8206,0.3815
27,train,0.10205,0.10122,0.02765,1.5521,1.9912,0.9266
27,val,0.54916,0.54811,0.03524,3.7136,4.6336,0.4286
28,train,0.09917,0.09899,0.00599,1.6210,1.9692,0.9171
