epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.63815,3.63788,0.05301,9.5819,11.9375,-1.4486
1,val,1.25509,1.25508,0.00153,5.9542,7.0117,-0.2487
2,train,1.27391,1.27364,0.05371,5.7979,7.0634,-0.2284
2,val,0.84440,0.84439,0.00158,4.7390,5.7512,0.1599
3,train,1.47472,1.47430,0.08375,6.8226,7.5994,0.1250
3,val,0.62197,0.62197,0.00127,4.3242,4.9360,0.3812
4,train,0.80404,0.80387,0.03439,4.3652,5.6115,0.3670
4,val,0.60790,0.60789,0.00098,4.4334,4.8798,0.3952
5,train,0.91416,0.91376,0.08138,5.0540,5.9828,0.4065
5,val,0.66592,0.66591,0.00112,4.1633,5.1074,0.3375
6,train,0.71578,0.71556,0.04443,3.9781,5.2943,0.4689
6,val,0.68857,0.68857,0.00101,4.2906,5.1935,0.3150
7,train,0.69706,0.69681,0.05088,3.7190,5.2245,0.4854
7,val,0.62582,0.62581,0.00115,4.0701,4.9512,0.3774
8,train,0.44930,0.44882,0.09593,3.2251,4.1930,0.6551
8,val,0.66905,0.66904,0.00093,4.0133,5.1194,0.3344
9,train,0.39178,0.39151,0.05290,3.0612,3.9162,0.7031
9,val,0.65429,0.65429,0.00076,3.9111,5.0626,0.3491
10,train,0.48222,0.48178,0.08810,3.4851,4.3442,0.6502
10,val,0.70928,0.70927,0.00109,3.9579,5.2710,0.2944
11,train,0.34447,0.34415,0.06357,2.7895,3.6717,0.7530
11,val,0.50351,0.50351,0.00151,3.3677,4.4411,0.4991
12,train,0.47481,0.47454,0.05484,3.3056,4.3115,0.6641
12,val,0.75799,0.75798,0.00135,4.1573,5.4490,0.2459
13,train,0.33485,0.33457,0.05496,2.9200,3.6202,0.7455
13,val,0.85747,0.85746,0.00119,4.3770,5.7956,0.1469
14,train,0.25893,0.25838,0.10976,2.4335,3.1814,0.8211
14,val,0.69583,0.69583,0.00092,4.0493,5.2208,0.3077
15,train,0.33103,0.33086,0.03351,2.8010,3.6001,0.7380
15,val,0.55801,0.55801,0.00063,3.7145,4.6753,0.4449
16,train,0.19760,0.19714,0.09190,2.1859,2.7789,0.8590
16,val,0.60817,0.60816,0.00040,3.7035,4.8809,0.3950
17,train,0.30365,0.30343,0.04270,2.7274,3.4476,0.7202
17,val,0.50039,0.50039,0.00019,3.7605,4.4273,0.5022
18,train,0.23279,0.23235,0.08732,2.3368,3.0169,0.8447
