epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.50814,3.50751,0.02120,9.3357,11.7216,-1.1774
1,val,1.34317,1.34190,0.04209,5.7596,7.2502,-0.4755
2,train,2.03565,2.03531,0.01152,7.6307,8.9290,-0.3586
2,val,0.84065,0.83940,0.04164,4.7855,5.7342,0.0770
3,train,1.24925,1.24865,0.01993,6.0008,6.9938,0.1043
3,val,0.63018,0.62887,0.04384,3.9946,4.9633,0.3085
4,train,1.36119,1.36058,0.02049,6.2917,7.3005,0.1188
4,val,0.49966,0.49832,0.04472,3.8522,4.4182,0.4521
5,train,0.65333,0.65242,0.03049,3.8345,5.0554,0.5373
5,val,0.47540,0.47403,0.04581,3.9498,4.3091,0.4788
6,train,0.68088,0.68056,0.01080,4.0825,5.1632,0.5483
6,val,0.54624,0.54487,0.04543,3.9669,4.6199,0.4009
7,train,0.68569,0.68468,0.03383,3.7906,5.1788,0.5935
7,val,0.45794,0.45666,0.04236,3.7479,4.2295,0.4979
8,train,0.74884,0.74720,0.05482,4.6367,5.4101,0.4711
8,val,0.35154,0.35020,0.04462,3.1535,3.7038,0.6149
9,train,0.58105,0.58105,0.00000,3.8054,4.7708,0.6038
9,val,0.47404,0.47265,0.04617,3.5008,4.3029,0.4803
10,train,0.39120,0.39024,0.03179,3.1041,3.9098,0.7150
10,val,0.45497,0.45362,0.04491,2.8818,4.2154,0.5012
11,train,0.20939,0.20884,0.01861,2.2766,2.8602,0.8659
11,val,0.60608,0.60436,0.05753,4.0153,4.8656,0.3355
12,train,0.34209,0.34070,0.04631,2.7247,3.6532,0.7492
12,val,0.38233,0.38061,0.05752,2.7506,3.8613,0.5815
13,train,0.31187,0.31152,0.01179,2.8823,3.4933,0.7756
13,val,0.61949,0.61761,0.06261,4.0457,4.9187,0.3209
14,train,0.34522,0.34380,0.04709,2.9122,3.6698,0.7247
14,val,0.43225,0.43044,0.06010,2.6560,4.1063,0.5267
15,train,0.23933,0.23860,0.02423,2.5304,3.0572,0.8392
15,val,0.58260,0.58092,0.05587,3.5038,4.7703,0.3612
16,train,0.24996,0.24996,0.00023,2.4658,3.1291,0.8404
16,val,0.47309,0.47157,0.05068,2.8868,4.2980,0.4815
17,train,0.23075,0.23075,0.00000,2.4541,3.0065,0.8560
17,val,0.41921,0.41755,0.05557,2.9051,4.0443,0.5409
18,train,0.13929,0.13710,0.07272,1.9013,2.3175,0.9105
18,val,0.42333,0.42152,0.06039,2.7934,4.0635,0.5365
19,train,0.21884,0.21769,0.03847,2.2361,2.9202,0.8109
19,val,0.38998,0.38822,0.05851,2.8023,3.8997,0.5731
20,train,0.17687,0.17651,0.01217,1.9221,2.6295,0.8881
20,val,0.43614,0.43425,0.06296,3.1896,4.1244,0.5225
21,train,0.20382,0.20209,0.05786,2.1831,2.8136,0.8644
21,val,0.50297,0.50104,0.06423,3.4325,4.4302,0.4491
22,train,0.12901,0.12830,0.02362,1.7729,2.2418,0.9047
22,val,0.54428,0.54250,0.05911,3.2832,4.6099,0.4035
23,train,0.18409,0.18408,0.00024,2.0321,2.6853,0.8705
23,val,0.47926,0.47756,0.05669,3.6477,4.3252,0.4749
24,train,0.12398,0.12350,0.01580,1.6333,2.1995,0.9190
24,val,0.49843,0.49696,0.04914,3.3334,4.4121,0.4536
25,train,0.13888,0.13842,0.01539,1.8372,2.3285,0.8952
25,val,0.38917,0.38793,0.04123,2.9727,3.8982,0.5734
26,train,0.15548,0.15356,0.06392,1.7622,2.4526,0.8915
26,val,0.40860,0.40731,0.04315,2.8028,3.9944,0.5521
27,train,0.06751,0.06711,0.01339,1.1715,1.6214,0.9474
27,val,0.55574,0.55420,0.05104,3.8121,4.6593,0.3906
28,train,0.12202,0.12106,0.03211,1.6260,2.1777,0.9204
28,val,0.47965,0.47815,0.04992,3.2366,4.3279,0.4742
29,train,0.10810,0.10765,0.01500,1.5069,2.0535,0.9316
29,val,0.47334,0.47170,0.05446,3.3459,4.2986,0.4813
30,train,0.10835,0.10612,0.07429,1.4048,2.0388,0.9192
30,val,0.49669,0.49521,0.04948,3.3585,4.4044,0.4555
31,train,0.08115,0.08027,0.02936,1.4200,1.7732,0.9456
31,val,0.48741,0.48582,0.05272,3.7012,4.3624,0.4658
32,train,0.07585,0.07395,0.06317,1.2223,1.7020,0.9493
32,val,0.68008,0.67847,0.05347,4.4002,5.1553,0.2540
33,train,0.13802,0.13754,0.01609,1.6936,2.3212,0.8931
33,val,0.38578,0.38424,0.05138,3.0919,3.8796,0.5775
34,train,0.13829,0.13618,0.07027,1.8214,2.3097,0.8868
34,val,0.34105,0.33959,0.04866,2.9814,3.6472,0.6266
35,train,0.05579,0.05464,0.03819,1.2216,1.4630,0.9561
35,val,0.45086,0.44933,0.05098,3.5838,4.1954,0.5059
36,train,0.08769,0.08508,0.08711,1.3088,1.8256,0.9283
36,val,0.46467,0.46330,0.04569,3.4126,4.2601,0.4906
37,train,0.12408,0.12256,0.05057,1.6853,2.1911,0.8877
37,val,0.47429,0.47283,0.04859,3.6607,4.3037,0.4801
38,train,0.07040,0.07001,0.01300,1.3078,1.6561,0.9514
38,val,0.64020,0.63876,0.04777,3.9283,5.0022,0.2976
39,train,0.08554,0.08433,0.04053,1.4634,1.8175,0.9383
39,val,0.47889,0.47741,0.04944,3.6573,4.3245,0.4751
40,train,0.12146,0.11929,0.07227,1.6193,2.1617,0.9242
40,val,0.35438,0.35298,0.04684,2.9164,3.7185,0.6119
41,train,0.14183,0.13999,0.06146,1.6467,2.3417,0.8927
41,val,0.44739,0.44605,0.04462,3.0206,4.1800,0.5095
42,train,0.06900,0.06615,0.09525,1.1172,1.6097,0.9532
42,val,0.51865,0.51721,0.04810,3.6089,4.5011,0.4313
43,train,0.05907,0.05787,0.03989,1.1281,1.5056,0.9528
43,val,0.42331,0.42186,0.04814,3.1066,4.0651,0.5361
44,train,0.05796,0.05796,0.00000,1.1214,1.5068,0.9604
44,val,0.68360,0.68204,0.05208,4.1618,5.1689,0.2500
45,train,0.10904,0.10747,0.05233,1.4056,2.0518,0.9222
45,val,0.53428,0.53276,0.05091,3.6354,4.5683,0.4142
