epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.09265,3.09085,0.36042,8.7450,11.0034,-0.9693
1,val,1.44963,1.44850,0.22608,6.2708,7.5327,-0.5629
2,train,1.46137,1.45934,0.40624,6.1836,7.5608,-0.0701
2,val,1.09316,1.09205,0.22192,5.3149,6.5405,-0.1783
3,train,2.08286,2.08122,0.32798,7.8734,9.0292,-0.5667
3,val,0.91276,0.91164,0.22346,4.9029,5.9759,0.0163
4,train,1.46854,1.46684,0.33972,6.6776,7.5802,-0.0745
4,val,0.85164,0.85052,0.22251,4.7026,5.7721,0.0823
5,train,1.32455,1.32281,0.34919,6.4522,7.1984,0.1323
5,val,0.74292,0.74179,0.22666,4.4342,5.3905,0.1996
6,train,0.88525,0.88380,0.28935,4.9283,5.8839,0.3821
6,val,0.53788,0.53698,0.18107,3.8105,4.5864,0.4206
7,train,0.69865,0.69717,0.29610,3.9859,5.2259,0.5426
7,val,0.56045,0.55970,0.14950,3.9224,4.6824,0.3961
8,train,0.60750,0.60622,0.25519,3.8367,4.8731,0.6103
8,val,0.54870,0.54796,0.14705,3.6080,4.6330,0.4088
9,train,0.36101,0.35979,0.24362,2.9169,3.7542,0.7331
9,val,0.51705,0.51635,0.14077,3.7500,4.4974,0.4429
10,train,0.54209,0.54099,0.21971,3.4873,4.6035,0.6306
10,val,0.83866,0.83801,0.13139,4.9605,5.7294,0.0958
11,train,0.48489,0.48364,0.24961,3.4679,4.3526,0.6297
11,val,0.55988,0.55925,0.12610,4.0050,4.6805,0.3966
12,train,0.36017,0.35906,0.22281,2.8634,3.7503,0.6647
12,val,0.66067,0.66004,0.12626,4.5573,5.0848,0.2878
13,train,0.27571,0.27445,0.25240,2.4926,3.2789,0.7918
13,val,0.68831,0.68765,0.13334,4.3379,5.1901,0.2580
14,train,0.25984,0.25870,0.22727,2.4627,3.1834,0.7642
14,val,0.73028,0.72963,0.13116,4.4890,5.3461,0.2127
15,train,0.20730,0.20593,0.27238,2.0843,2.8402,0.8572
15,val,0.62442,0.62372,0.13983,4.1884,4.9429,0.3270
16,train,0.17901,0.17761,0.27954,1.9651,2.6377,0.8798
16,val,0.62773,0.62691,0.16459,4.3415,4.9556,0.3236
17,train,0.17267,0.17157,0.22115,1.9418,2.5924,0.8755
17,val,0.59853,0.59772,0.16272,3.8955,4.8388,0.3551
18,train,0.17374,0.17257,0.23590,1.9907,2.6000,0.8676
18,val,0.67002,0.66923,0.15825,4.4865,5.1201,0.2779
19,train,0.18076,0.17937,0.27646,1.9758,2.6507,0.8762
19,val,0.53129,0.53044,0.17180,3.9557,4.5583,0.4277
20,train,0.22742,0.22611,0.26319,2.1024,2.9761,0.8367
20,val,0.52561,0.52462,0.19827,3.9793,4.5332,0.4339
21,train,0.15794,0.15667,0.25338,1.9414,2.4773,0.8962
21,val,0.62438,0.62334,0.20762,4.3897,4.9414,0.3274
22,train,0.13977,0.13836,0.28078,1.8038,2.3281,0.8901
22,val,0.49275,0.49168,0.21418,3.9302,4.3886,0.4695
23,train,0.12379,0.12249,0.25938,1.6513,2.1905,0.9152
23,val,0.60447,0.60349,0.19620,4.1989,4.8621,0.3488
24,train,0.34130,0.33959,0.34157,2.8885,3.6473,0.7230
24,val,0.49308,0.49215,0.18626,3.8983,4.3907,0.4690
25,train,0.10504,0.10344,0.31886,1.4775,2.0130,0.9281
25,val,0.51754,0.51667,0.17542,4.0194,4.4988,0.4425
26,train,0.14216,0.14043,0.34622,1.6694,2.3454,0.8953
26,val,0.43597,0.43510,0.17542,3.6526,4.1284,0.5305
27,train,0.13096,0.12965,0.26244,1.4672,2.2536,0.9166
27,val,0.45165,0.45083,0.16374,3.7426,4.2024,0.5136
28,train,0.12468,0.12304,0.32820,1.7607,2.1954,0.9147
28,val,0.52342,0.52268,0.14910,3.8502,4.5249,0.4360
29,train,0.12732,0.12573,0.31786,1.6638,2.2193,0.8946
29,val,0.62378,0.62305,0.14645,4.3877,4.9403,0.3277
30,train,0.14787,0.14608,0.35816,1.8878,2.3921,0.8797
30,val,0.70995,0.70925,0.14016,4.5755,5.2709,0.2347
31,train,0.09707,0.09555,0.30415,1.5524,1.9347,0.9259
31,val,0.77443,0.77377,0.13166,4.7109,5.5055,0.1651
32,train,0.10563,0.10456,0.21270,1.4577,2.0238,0.9006
32,val,0.58884,0.58806,0.15718,4.2679,4.7995,0.3655
33,train,0.12741,0.12622,0.23796,1.6540,2.2236,0.9203
33,val,0.53311,0.53232,0.15829,3.8670,4.5664,0.4256
34,train,0.11261,0.11140,0.24128,1.5523,2.0890,0.9131
34,val,0.49871,0.49795,0.15143,3.9128,4.4165,0.4627
35,train,0.07236,0.07128,0.21501,1.3054,1.6710,0.9432
35,val,0.50341,0.50265,0.15223,3.8780,4.4373,0.4576
36,train,0.09070,0.08959,0.22074,1.2570,1.8734,0.9365
36,val,0.43568,0.43487,0.16185,3.4907,4.1273,0.5308
37,train,0.19794,0.19660,0.26746,2.0526,2.7751,0.8320
37,val,0.45188,0.45106,0.16399,3.6081,4.2035,0.5133
38,train,0.19392,0.19243,0.29803,2.1402,2.7455,0.8532
38,val,0.51452,0.51370,0.16431,3.9007,4.4858,0.4457
39,train,0.11012,0.10879,0.26593,1.4208,2.0643,0.9138
39,val,0.45759,0.45675,0.16743,3.7133,4.2299,0.5072
40,train,0.12810,0.12681,0.25790,1.7086,2.2288,0.9109
40,val,0.51264,0.51184,0.16063,3.9289,4.4777,0.4477
41,train,0.13033,0.12845,0.37598,1.7923,2.2432,0.9032
41,val,0.50236,0.50154,0.16550,3.9010,4.4324,0.4588
42,train,0.08137,0.07985,0.30523,1.3978,1.7685,0.9392
42,val,0.73744,0.73663,0.16198,4.5918,5.3717,0.2052
43,train,0.08874,0.08728,0.29258,1.4352,1.8490,0.9382
43,val,0.57486,0.57402,0.16849,4.0693,4.7419,0.3806
44,train,0.06839,0.06697,0.28441,1.3526,1.6197,0.9513
44,val,0.49454,0.49370,0.16859,3.8158,4.3976,0.4673
45,train,0.06202,0.06070,0.26557,1.2349,1.5420,0.9558
45,val,0.52840,0.52756,0.16731,3.9827,4.5459,0.4308
46,train,0.06749,0.06609,0.28070,1.1580,1.6090,0.9450
46,val,0.45967,0.45885,0.16305,3.7002,4.2396,0.5049
47,train,0.05402,0.05241,0.32038,1.1464,1.4329,0.9619
47,val,0.42284,0.42204,0.15843,3.5951,4.0660,0.5446
48,train,0.07337,0.07218,0.23935,1.3942,1.6815,0.9405
48,val,0.50792,0.50705,0.17416,3.8175,4.4567,0.4529
49,train,0.07902,0.07744,0.31693,1.2974,1.7417,0.9401
49,val,0.44808,0.44714,0.18712,3.7644,4.1852,0.5175
50,train,0.06368,0.06204,0.32920,1.1254,1.5589,0.9598
50,val,0.49877,0.49783,0.18786,3.8199,4.4160,0.4628
51,train,0.07761,0.07644,0.23509,1.3570,1.7304,0.9382
51,val,0.48750,0.48658,0.18560,3.8821,4.3658,0.4750
52,train,0.05620,0.05481,0.27745,1.1918,1.4653,0.9560
52,val,0.45257,0.45165,0.18381,3.7160,4.2062,0.5127
53,train,0.07773,0.07635,0.27795,1.3886,1.7293,0.9467
53,val,0.45410,0.45321,0.17648,3.8293,4.2135,0.5110
54,train,0.07198,0.07042,0.31052,1.3268,1.6609,0.9498
54,val,0.50367,0.50278,0.17884,3.8226,4.4379,0.4575
55,train,0.07812,0.07656,0.31282,1.3476,1.7318,0.9519
55,val,0.50227,0.50138,0.17795,3.8414,4.4317,0.4590
56,train,0.08236,0.08098,0.27490,1.4330,1.7811,0.9398
56,val,0.61555,0.61467,0.17460,4.2837,4.9069,0.3368
57,train,0.08107,0.07942,0.33085,1.3463,1.7638,0.9440
57,val,0.53064,0.52977,0.17412,4.0826,4.5555,0.4284
58,train,0.07867,0.07752,0.22988,1.2884,1.7426,0.9386
58,val,0.60748,0.60659,0.17931,4.1694,4.8746,0.3455
59,train,0.06655,0.06525,0.25934,1.1965,1.5987,0.9515
59,val,0.51224,0.51130,0.18678,3.9364,4.4754,0.4483
60,train,0.06028,0.05879,0.29785,1.2221,1.5176,0.9510
60,val,0.46515,0.46420,0.18972,3.6960,4.2642,0.4991
61,train,0.05188,0.05072,0.23074,1.1611,1.4096,0.9660
61,val,0.44418,0.44325,0.18733,3.6362,4.1669,0.5217
62,train,0.04939,0.04767,0.34345,1.0291,1.3665,0.9669
62,val,0.45819,0.45727,0.18380,3.7326,4.2323,0.5066
63,train,0.03956,0.03814,0.28408,0.9008,1.2222,0.9689
63,val,0.51752,0.51668,0.16788,3.8920,4.4988,0.4425
64,train,0.04839,0.04702,0.27485,1.0120,1.3571,0.9653
64,val,0.45950,0.45865,0.17012,3.6434,4.2387,0.5051
65,train,0.08483,0.08371,0.22502,1.3562,1.8108,0.9446
65,val,0.49867,0.49783,0.16795,3.7512,4.4160,0.4628
66,train,0.03054,0.02946,0.21504,0.7727,1.0743,0.9779
66,val,0.53541,0.53464,0.15561,4.0951,4.5763,0.4231
67,train,0.04324,0.04180,0.28913,0.9839,1.2796,0.9683
67,val,0.56895,0.56813,0.16520,4.0775,4.7175,0.3870
68,train,0.07979,0.07862,0.23467,1.1766,1.7549,0.9446
68,val,0.59944,0.59863,0.16180,4.3681,4.8425,0.3541
69,train,0.05547,0.05400,0.29468,1.0347,1.4544,0.9646
69,val,0.54256,0.54178,0.15696,4.0644,4.6068,0.4154
70,train,0.05704,0.05577,0.25333,1.1741,1.4781,0.9605
70,val,0.47116,0.47046,0.14024,3.8192,4.2929,0.4924
71,train,0.06307,0.06183,0.24758,1.2838,1.5563,0.9497
71,val,0.47600,0.47527,0.14633,3.7872,4.3148,0.4872
72,train,0.06783,0.06637,0.29030,1.2272,1.6125,0.9511
72,val,0.54806,0.54720,0.17212,4.0854,4.6298,0.4096
