epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.67037,3.67025,0.02450,10.1083,11.9905,-1.7044
1,val,1.68627,1.68627,0.00154,6.8633,8.1274,-0.6776
2,train,1.98647,1.98615,0.06507,7.5887,8.8205,-0.4025
2,val,0.90595,0.90595,0.00079,5.0176,5.9572,0.0987
3,train,1.34629,1.34616,0.02524,6.2458,7.2617,0.0382
3,val,0.74834,0.74834,0.00035,4.5147,5.4143,0.2555
4,train,1.14341,1.14329,0.02524,5.6883,6.6922,0.2703
4,val,0.54948,0.54948,0.00019,3.9404,4.6394,0.4533
5,train,0.86283,0.86282,0.00303,4.7442,5.8136,0.3782
5,val,0.54854,0.54853,0.00010,3.7221,4.6354,0.4543
6,train,0.83165,0.83163,0.00555,4.5623,5.7076,0.3466
6,val,0.62849,0.62849,0.00005,4.1172,4.9618,0.3747
7,train,0.71139,0.71138,0.00068,3.6905,5.2789,0.4911
7,val,0.63117,0.63117,0.00002,4.0198,4.9724,0.3721
8,train,0.72100,0.72099,0.00233,4.1421,5.3144,0.4478
8,val,0.57255,0.57255,0.00002,3.6948,4.7358,0.4304
9,train,0.38206,0.38205,0.00171,3.1363,3.8686,0.6926
9,val,0.51487,0.51487,0.00002,3.5882,4.4910,0.4878
10,train,0.44778,0.44778,0.00119,3.3913,4.1881,0.5950
10,val,0.56386,0.56386,0.00001,3.4734,4.6997,0.4390
11,train,0.41280,0.41279,0.00168,3.1546,4.0212,0.7587
11,val,0.51695,0.51695,0.00000,3.5817,4.5000,0.4857
12,train,0.31725,0.31724,0.00064,2.7401,3.5252,0.7202
12,val,0.60363,0.60363,0.00000,3.4748,4.8627,0.3995
13,train,0.27730,0.27729,0.00211,2.7336,3.2958,0.7606
13,val,0.52773,0.52773,0.00000,3.6859,4.5467,0.4750
14,train,0.20121,0.20121,0.00047,2.2268,2.8075,0.8330
14,val,0.65428,0.65428,0.00000,3.9046,5.0626,0.3491
15,train,0.18230,0.18230,0.00006,2.1557,2.6723,0.8501
15,val,0.65884,0.65884,0.00000,4.0533,5.0802,0.3445
16,train,0.22858,0.22858,0.00022,2.3713,2.9923,0.8216
16,val,0.63009,0.63009,0.00000,4.0197,4.9681,0.3731
17,train,0.15755,0.15755,0.00007,1.9791,2.4843,0.8841
17,val,0.65512,0.65512,0.00000,4.0840,5.0658,0.3482
18,train,0.17269,0.17269,0.00001,2.0051,2.6009,0.8850
18,val,0.64444,0.64444,0.00000,4.0160,5.0243,0.3589
19,train,0.08088,0.08088,0.00002,1.4454,1.7799,0.9504
19,val,0.67081,0.67081,0.00000,4.1449,5.1261,0.3326
20,train,0.18902,0.18902,0.00003,2.2282,2.7211,0.8722
20,val,0.79078,0.79078,0.00000,4.6196,5.5656,0.2133
21,train,0.17780,0.17780,0.00000,1.9265,2.6391,0.8396
21,val,0.82179,0.82179,0.00000,4.4002,5.6737,0.1824
22,train,0.15905,0.15904,0.00092,2.0023,2.4960,0.8547
22,val,0.54507,0.54507,0.00000,3.5408,4.6208,0.4577
23,train,0.17551,0.17551,0.00022,2.1677,2.6220,0.8803
23,val,0.86805,0.86805,0.00000,4.5947,5.8312,0.1364
24,train,0.28554,0.28554,0.00032,2.7715,3.3444,0.8044
24,val,0.76671,0.76671,0.00000,4.3543,5.4803,0.2372
25,train,0.17571,0.17571,0.00064,2.0507,2.6235,0.8573
25,val,0.58591,0.58591,0.00000,3.6160,4.7907,0.4171
26,train,0.10329,0.10329,0.00009,1.5396,2.0115,0.9225
26,val,0.55337,0.55337,0.00000,3.5391,4.6558,0.4495
27,train,0.07626,0.07626,0.00000,1.3522,1.7283,0.9331
27,val,0.70423,0.70423,0.00000,4.2236,5.2523,0.2994
28,train,0.09563,0.09563,0.00008,1.5144,1.9354,0.9377
28,val,0.61636,0.61636,0.00000,3.7012,4.9137,0.3868
29,train,0.15139,0.15139,0.00000,1.9428,2.4352,0.8725
29,val,0.79338,0.79338,0.00000,4.4039,5.5748,0.2107
30,train,0.13775,0.13775,0.00004,1.7441,2.3229,0.9205
30,val,0.66047,0.66047,0.00000,3.8366,5.0865,0.3429
31,train,0.13812,0.13812,0.00003,1.8204,2.3260,0.8849
31,val,0.57703,0.57703,0.00000,3.6138,4.7543,0.4259
32,train,0.11806,0.11806,0.00008,1.7266,2.1505,0.9078
32,val,0.60739,0.60739,0.00000,3.8196,4.8778,0.3957
33,train,0.12267,0.12267,0.00005,1.5058,2.1921,0.9091
33,val,0.53155,0.53155,0.00000,3.5502,4.5631,0.4712
34,train,0.12524,0.12524,0.00000,1.6114,2.2149,0.9036
34,val,0.54340,0.54340,0.00000,3.6750,4.6137,0.4594
35,train,0.09300,0.09300,0.00004,1.4240,1.9086,0.9369
35,val,0.57906,0.57906,0.00000,3.4812,4.7627,0.4239
36,train,0.07198,0.07198,0.00001,1.2222,1.6792,0.9362
36,val,0.58245,0.58245,0.00000,3.6625,4.7766,0.4205
37,train,0.07030,0.07030,0.00006,1.2513,1.6595,0.9515
37,val,0.61791,0.61791,0.00000,3.9571,4.9199,0.3853
38,train,0.13477,0.13476,0.00014,1.6421,2.2976,0.9128
38,val,0.60813,0.60813,0.00000,3.5958,4.8808,0.3950
39,train,0.09122,0.09122,0.00052,1.4532,1.8903,0.9296
39,val,0.52037,0.52037,0.00000,3.2189,4.5149,0.4823
40,train,0.14906,0.14906,0.00061,1.6034,2.4164,0.8891
40,val,0.52458,0.52458,0.00000,3.2897,4.5331,0.4781
41,train,0.06106,0.06106,0.00008,1.2276,1.5466,0.9529
41,val,0.62198,0.62198,0.00000,3.5463,4.9360,0.3812
42,train,0.07651,0.07651,0.00002,1.3595,1.7312,0.9404
42,val,0.73550,0.73550,0.00000,4.3616,5.3676,0.2683
43,train,0.15804,0.15804,0.00000,1.9438,2.4881,0.8809
43,val,0.58454,0.58454,0.00000,3.8562,4.7852,0.4185
44,train,0.08718,0.08718,0.00000,1.4544,1.8480,0.9426
44,val,0.60254,0.60254,0.00000,3.6820,4.8583,0.4005
45,train,0.07725,0.07725,0.00007,1.3953,1.7396,0.9483
45,val,0.66332,0.66332,0.00000,3.9852,5.0974,0.3401
46,train,0.06872,0.06872,0.00001,1.1788,1.6407,0.9520
46,val,0.57941,0.57941,0.00000,3.6806,4.7641,0.4236
47,train,0.06684,0.06684,0.00004,1.3348,1.6181,0.9557
47,val,0.69732,0.69732,0.00000,4.1393,5.2264,0.3063
48,train,0.04915,0.04915,0.00000,1.0960,1.3875,0.9628
48,val,0.71535,0.71535,0.00000,4.1818,5.2936,0.2883
49,train,0.07867,0.07867,0.00000,1.3497,1.7554,0.9461
49,val,0.69998,0.69998,0.00000,4.1248,5.2364,0.3036
50,train,0.09465,0.09465,0.00000,1.4373,1.9255,0.9327
50,val,0.62035,0.62035,0.00000,3.7352,4.9296,0.3828
51,train,0.05689,0.05689,0.00016,1.0802,1.4928,0.9535
51,val,0.59134,0.59134,0.00000,3.8457,4.8129,0.4117
52,train,0.06690,0.06690,0.00000,1.2867,1.6189,0.9512
52,val,0.64016,0.64016,0.00000,3.7737,5.0076,0.3631
53,train,0.09022,0.09022,0.00000,1.4767,1.8799,0.9262
53,val,0.62097,0.62097,0.00000,3.6610,4.9320,0.3822
54,train,0.08297,0.08297,0.00007,1.3142,1.8029,0.9380
54,val,0.55867,0.55867,0.00000,3.3652,4.6781,0.4442
55,train,0.06975,0.06975,0.00049,1.2877,1.6530,0.9491
55,val,0.59684,0.59684,0.00000,3.5032,4.8353,0.4062
56,train,0.07192,0.07192,0.00008,1.3495,1.6785,0.9318
56,val,0.63021,0.63021,0.00000,3.7033,4.9686,0.3730
57,train,0.05642,0.05642,0.00055,1.1731,1.4866,0.9563
57,val,0.61064,0.61064,0.00000,3.6666,4.8908,0.3925
58,train,0.05199,0.05198,0.00205,1.1558,1.4269,0.9600
58,val,0.55301,0.55301,0.00000,3.6426,4.6543,0.4498
59,train,0.06317,0.06317,0.00109,1.2208,1.5730,0.9482
59,val,0.57363,0.57363,0.00000,3.6005,4.7403,0.4293
60,train,0.08848,0.08848,0.00033,1.4059,1.8617,0.9279
60,val,0.62858,0.62858,0.00000,3.7417,4.9621,0.3746
61,train,0.09251,0.09250,0.00107,1.3934,1.9036,0.9290
61,val,0.68258,0.68258,0.00000,3.9577,5.1709,0.3209
62,train,0.08230,0.08230,0.00000,1.3088,1.7955,0.9416
62,val,0.67249,0.67249,0.00000,3.9902,5.1325,0.3310
63,train,0.05205,0.05205,0.00017,1.1657,1.4279,0.9679
63,val,0.79653,0.79653,0.00000,4.2678,5.5858,0.2076
64,train,0.09264,0.09264,0.00000,1.5551,1.9050,0.9328
64,val,0.70220,0.70220,0.00000,3.9433,5.2447,0.3014
65,train,0.06266,0.06265,0.00005,1.2051,1.5666,0.9540
65,val,0.59739,0.59739,0.00000,3.6713,4.8375,0.4057
66,train,0.06884,0.06884,0.00015,1.2868,1.6421,0.9544
66,val,0.63448,0.63448,0.00000,3.9075,4.9854,0.3688
67,train,0.09354,0.09353,0.00163,1.5748,1.9141,0.9348
67,val,0.65414,0.65414,0.00000,3.7819,5.0620,0.3492
68,train,0.07664,0.07664,0.00029,1.3264,1.7327,0.9522
68,val,0.58042,0.58042,0.00000,3.4999,4.7683,0.4226
69,train,0.04818,0.04818,0.00011,0.9953,1.3738,0.9646
69,val,0.58163,0.58163,0.00000,3.4449,4.7732,0.4214
70,train,0.03697,0.03695,0.00264,0.9048,1.2032,0.9743
70,val,0.55053,0.55053,0.00000,3.3623,4.6439,0.4523
71,train,0.06955,0.06954,0.00186,1.3006,1.6504,0.9539
