epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.29791,3.29763,0.05607,8.7876,11.3655,-1.3065
1,val,2.58741,2.58702,0.07870,8.2196,10.0667,-1.8446
2,train,2.24535,2.24524,0.02350,7.5272,9.3782,-0.8175
2,val,1.36716,1.36680,0.07237,5.8346,7.3171,-0.5029
3,train,1.89073,1.89060,0.02479,7.3884,8.6058,-0.3644
3,val,0.89738,0.89707,0.06334,5.0449,5.9279,0.0136
4,train,1.69299,1.69289,0.02106,7.5361,8.1434,-0.0383
4,val,0.95348,0.95326,0.04484,5.1593,6.1107,-0.0482
5,train,1.53076,1.53074,0.00354,6.8306,7.7435,-0.1517
5,val,0.78933,0.78928,0.01100,4.5309,5.5604,0.1321
6,train,1.27438,1.27438,0.00017,6.1658,7.0654,0.1102
6,val,1.01791,1.01790,0.00172,5.2119,6.3145,-0.1193
7,train,0.99223,0.99223,0.00008,5.1612,6.2344,0.2535
7,val,0.59266,0.59265,0.00048,3.7368,4.8182,0.3483
8,train,0.73728,0.73728,0.00001,4.5400,5.3741,0.4713
8,val,0.41385,0.41385,0.00005,3.4140,4.0264,0.5449
9,train,0.92151,0.92151,0.00000,4.6317,6.0081,0.3129
9,val,0.42701,0.42701,0.00002,3.3772,4.0898,0.5305
10,train,0.55906,0.55906,0.00000,3.6172,4.6797,0.5221
10,val,0.40238,0.40238,0.00004,3.0767,3.9701,0.5576
11,train,0.44579,0.44579,0.00000,3.3005,4.1788,0.6300
11,val,0.49523,0.49523,0.00007,3.4274,4.4045,0.4554
12,train,0.34849,0.34849,0.00000,2.8071,3.6947,0.7908
12,val,0.49915,0.49915,0.00034,3.4088,4.4218,0.4511
13,train,0.43331,0.43331,0.00001,3.1710,4.1199,0.6273
13,val,0.44641,0.44641,0.00034,3.1370,4.1817,0.5091
14,train,0.22761,0.22761,0.00000,2.3082,2.9860,0.8286
14,val,0.54838,0.54837,0.00061,3.6359,4.6348,0.3970
15,train,0.39844,0.39844,0.00002,3.1131,3.9506,0.7388
15,val,0.29971,0.29971,0.00071,2.5863,3.4264,0.6704
16,train,0.42551,0.42551,0.00000,3.3315,4.0827,0.6916
16,val,0.33106,0.33106,0.00070,2.8429,3.6011,0.6360
17,train,0.30061,0.30061,0.00001,2.6022,3.4315,0.7856
17,val,0.48680,0.48676,0.00887,3.3096,4.3666,0.4648
18,train,0.15877,0.15877,0.00005,1.9197,2.4938,0.8719
18,val,0.42032,0.42011,0.04310,3.1894,4.0567,0.5381
19,train,0.27327,0.27327,0.00007,2.6152,3.2718,0.8023
19,val,0.54391,0.54385,0.01142,3.8279,4.6156,0.4020
20,train,0.20161,0.20161,0.00002,2.1245,2.8103,0.8604
20,val,0.43768,0.43762,0.01204,3.1646,4.1403,0.5188
21,train,0.27178,0.27177,0.00004,2.6082,3.2628,0.8152
21,val,0.35800,0.35796,0.00790,3.0358,3.7446,0.6064
22,train,0.25282,0.25282,0.00001,2.6114,3.1470,0.8439
22,val,0.49757,0.49757,0.00107,3.6539,4.4148,0.4529
23,train,0.19744,0.19744,0.00000,2.1498,2.7811,0.8465
23,val,0.48940,0.48939,0.00213,3.3002,4.3784,0.4619
24,train,0.19881,0.19881,0.00000,2.2131,2.7907,0.8718
24,val,0.49218,0.49217,0.00148,3.4656,4.3908,0.4588
25,train,0.12937,0.12937,0.00001,1.8406,2.2512,0.9047
25,val,0.57469,0.57467,0.00340,3.7779,4.7446,0.3681
26,train,0.11769,0.11769,0.00000,1.6651,2.1471,0.9137
26,val,0.50382,0.50374,0.01457,3.5424,4.4421,0.4461
27,train,0.13994,0.13994,0.00026,1.8565,2.3413,0.9011
27,val,0.43429,0.43425,0.00873,3.3703,4.1244,0.5225
28,train,0.15898,0.15897,0.00012,1.9591,2.4955,0.8812
28,val,0.46860,0.46854,0.01258,3.5585,4.2841,0.4848
29,train,0.14063,0.14063,0.00001,1.8883,2.3471,0.9026
29,val,0.52112,0.52100,0.02429,3.4599,4.5176,0.4271
30,train,0.14259,0.14259,0.00001,1.8663,2.3634,0.8889
30,val,0.81199,0.81194,0.00990,4.5467,5.6396,0.1072
31,train,0.21685,0.21685,0.00001,2.1811,2.9145,0.8593
31,val,0.53433,0.53424,0.01730,3.4700,4.5747,0.4126
32,train,0.19741,0.19741,0.00002,2.0762,2.7808,0.8646
32,val,0.52290,0.52277,0.02489,3.6078,4.5253,0.4252
33,train,0.13399,0.13399,0.00003,1.8338,2.2910,0.9041
33,val,0.57362,0.57330,0.06276,3.7668,4.7389,0.3696
34,train,0.13927,0.13927,0.00034,1.7866,2.3357,0.9058
34,val,0.55826,0.55795,0.06078,3.5970,4.6751,0.3865
