epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.29008,3.28985,0.04570,9.2847,11.3521,-1.4077
1,val,1.68964,1.68963,0.00145,6.8907,8.1355,-0.6810
2,train,1.85639,1.85626,0.02623,7.0892,8.5272,-0.3386
2,val,1.02719,1.02718,0.00083,5.2820,6.3433,-0.0219
3,train,1.54135,1.54117,0.03579,6.7487,7.7699,-0.0125
3,val,0.79982,0.79982,0.00030,4.6937,5.5974,0.2043
4,train,1.26638,1.26627,0.02326,6.1510,7.0429,0.1109
4,val,0.64166,0.64166,0.00006,4.4293,5.0135,0.3616
5,train,1.11484,1.11482,0.00465,5.3972,6.6083,0.3000
5,val,0.60713,0.60713,0.00003,4.2660,4.8768,0.3960
6,train,0.65846,0.65844,0.00365,4.1846,5.0786,0.5101
6,val,0.55086,0.55086,0.00003,3.4711,4.6453,0.4520
7,train,0.53850,0.53849,0.00221,3.5698,4.5928,0.6236
7,val,0.74876,0.74876,0.00005,4.3137,5.4158,0.2551
8,train,0.54085,0.54082,0.00558,3.3479,4.6027,0.6307
8,val,0.59481,0.59481,0.00010,3.4447,4.8270,0.4082
9,train,0.64370,0.64369,0.00308,4.2447,5.0214,0.5677
9,val,0.51053,0.51053,0.00013,3.3373,4.4720,0.4921
10,train,0.40206,0.40202,0.00931,3.0950,3.9684,0.7143
10,val,0.67180,0.67180,0.00025,4.1876,5.1299,0.3316
11,train,0.52176,0.52175,0.00269,3.3729,4.5208,0.6029
11,val,0.50570,0.50569,0.00062,3.3309,4.4507,0.4969
12,train,0.51172,0.51165,0.01291,3.5383,4.4769,0.6400
12,val,0.46513,0.46512,0.00105,2.9651,4.2685,0.5373
13,train,0.21891,0.21884,0.01278,2.3066,2.9279,0.8559
13,val,0.55840,0.55840,0.00059,3.3525,4.6769,0.4445
14,train,0.28897,0.28893,0.00851,2.7674,3.3642,0.7800
14,val,0.45826,0.45826,0.00081,3.0338,4.2369,0.5441
15,train,0.25973,0.25970,0.00657,2.2924,3.1895,0.8308
15,val,0.43542,0.43541,0.00228,3.3222,4.1299,0.5668
16,train,0.17005,0.17003,0.00486,2.0402,2.5808,0.8627
16,val,0.52847,0.52845,0.00336,3.5205,4.5498,0.4743
17,train,0.20589,0.20573,0.03196,2.1438,2.8388,0.8535
17,val,0.60555,0.60553,0.00374,4.1992,4.8703,0.3976
18,train,0.24931,0.24918,0.02692,2.3893,3.1242,0.8028
18,val,0.46234,0.46232,0.00322,3.3209,4.2556,0.5400
19,train,0.18700,0.18691,0.01871,2.0785,2.7058,0.8595
19,val,0.47038,0.47036,0.00316,3.4722,4.2924,0.5320
20,train,0.17320,0.17312,0.01505,2.1628,2.6041,0.8653
20,val,0.41789,0.41786,0.00502,3.2811,4.0458,0.5843
21,train,0.12095,0.12089,0.01372,1.6331,2.1761,0.9172
21,val,0.42686,0.42683,0.00707,3.2921,4.0890,0.5754
22,train,0.13994,0.13991,0.00740,1.8334,2.3410,0.8762
22,val,0.57721,0.57717,0.00708,4.0448,4.7549,0.4258
23,train,0.16372,0.16360,0.02342,2.0456,2.5315,0.8910
23,val,0.54969,0.54966,0.00721,3.8107,4.6402,0.4532
