epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.20588,3.20393,0.06475,8.5406,11.2029,-1.4582
1,val,1.77057,1.77052,0.00155,7.0298,8.3280,-0.7614
2,train,1.70569,1.70438,0.04350,6.5520,8.1710,-0.3108
2,val,1.00689,1.00686,0.00115,5.2615,6.2802,-0.0017
3,train,1.55096,1.54994,0.03411,6.8538,7.7919,-0.0636
3,val,0.80971,0.80969,0.00063,4.7068,5.6318,0.1945
4,train,1.07128,1.07064,0.02153,5.4289,6.4761,0.0810
4,val,0.68002,0.68001,0.00034,4.6318,5.1612,0.3235
5,train,0.88228,0.88116,0.03729,4.6566,5.8751,0.3621
5,val,0.55404,0.55404,0.00020,4.2621,4.6586,0.4488
6,train,0.80617,0.80500,0.03924,4.7236,5.6155,0.4422
6,val,0.60574,0.60574,0.00010,3.9563,4.8712,0.3974
7,train,0.36712,0.36614,0.03255,3.2083,3.7871,0.7324
7,val,1.23695,1.23695,0.00004,5.5788,6.9609,-0.2306
8,train,0.73657,0.73636,0.00701,3.9888,5.3707,0.4623
8,val,0.84129,0.84129,0.00008,4.5517,5.7406,0.1630
9,train,0.76807,0.76722,0.02814,4.1456,5.4821,0.4832
9,val,0.72811,0.72810,0.00010,4.1457,5.3405,0.2756
10,train,0.43133,0.42987,0.04862,2.9673,4.1035,0.6499
10,val,0.71250,0.71250,0.00007,3.9838,5.2830,0.2912
11,train,0.49839,0.49650,0.06318,3.2218,4.4101,0.6357
11,val,0.75943,0.75943,0.00004,4.0652,5.4542,0.2445
12,train,0.24181,0.24094,0.02875,2.3747,3.0722,0.8520
12,val,0.82242,0.82242,0.00003,4.2616,5.6759,0.1818
13,train,0.35760,0.35609,0.05039,2.8275,3.7348,0.7356
13,val,0.75942,0.75942,0.00001,4.1318,5.4542,0.2445
14,train,0.45910,0.45888,0.00737,3.3946,4.2397,0.6436
14,val,0.98072,0.98072,0.00001,4.9521,6.1981,0.0243
15,train,0.21003,0.20948,0.01836,2.3338,2.8646,0.8622
15,val,0.82058,0.82058,0.00001,4.2950,5.6695,0.1836
