epoch,phase,total,main,shunt,mae,rmse,r2
1,train,4.03493,4.03469,0.04853,10.5725,12.5717,-2.1975
1,val,2.12779,2.12779,0.00001,7.3066,9.1296,-0.8059
2,train,2.22510,2.22489,0.04137,7.8370,9.3356,-0.7642
2,val,1.27585,1.27585,0.00001,5.9185,7.0695,-0.0829
3,train,1.17850,1.17828,0.04311,5.4717,6.7938,0.0060
3,val,1.02510,1.02510,0.00000,5.3973,6.3368,0.1300
4,train,1.05908,1.05899,0.01835,5.4272,6.4407,0.2006
4,val,0.81829,0.81829,0.00000,4.0748,5.6617,0.3055
5,train,0.97528,0.97524,0.00771,5.1136,6.1808,0.2291
5,val,0.63537,0.63537,0.00000,3.9931,4.9889,0.4607
6,train,0.73400,0.73386,0.02707,4.5613,5.3616,0.4537
6,val,0.67512,0.67512,0.00000,4.0369,5.1426,0.4270
7,train,0.66616,0.66613,0.00598,4.0478,5.1082,0.5110
7,val,0.63773,0.63773,0.00000,3.4735,4.9981,0.4587
8,train,0.65715,0.65715,0.00042,4.1664,5.0737,0.4726
8,val,0.54927,0.54927,0.00000,3.6904,4.6385,0.5338
9,train,0.43026,0.43026,0.00008,3.2756,4.1054,0.6275
9,val,0.60015,0.60015,0.00000,3.2427,4.8486,0.4906
10,train,0.38514,0.38511,0.00632,3.1915,3.8840,0.7531
10,val,0.52814,0.52814,0.00000,3.7970,4.5484,0.5518
11,train,0.43201,0.43197,0.00713,3.1196,4.1136,0.7325
11,val,0.53596,0.53596,0.00000,3.0695,4.5820,0.5451
12,train,0.45314,0.45314,0.00045,3.3931,4.2131,0.6279
12,val,0.73419,0.73419,0.00000,3.8580,5.3628,0.3769
13,train,0.41221,0.41215,0.01100,3.3672,4.0181,0.6596
13,val,0.55655,0.55655,0.00000,4.0927,4.6692,0.5276
14,train,0.38697,0.38681,0.03232,3.2361,3.8926,0.6792
14,val,0.64214,0.64214,0.00001,3.9622,5.0154,0.4550
15,train,0.33802,0.33794,0.01673,2.7825,3.6384,0.7569
15,val,0.53969,0.53969,0.00003,3.4759,4.5979,0.5419
16,train,0.27349,0.27303,0.09225,2.5412,3.2704,0.8136
16,val,0.67519,0.67519,0.00002,3.4894,5.1428,0.4269
17,train,0.23307,0.23298,0.01799,2.2867,3.0210,0.8255
17,val,0.51641,0.51641,0.00002,3.6010,4.4977,0.5617
18,train,0.23266,0.23240,0.05146,2.3105,3.0172,0.7990
18,val,0.49452,0.49451,0.00004,3.4219,4.4013,0.5803
19,train,0.25877,0.25847,0.05911,2.4606,3.1820,0.7781
19,val,0.49388,0.49388,0.00005,3.5092,4.3984,0.5808
20,train,0.17405,0.17375,0.05909,1.9497,2.6089,0.8623
20,val,0.53873,0.53873,0.00002,3.4637,4.5938,0.5428
21,train,0.21604,0.21570,0.06824,2.2787,2.9068,0.8471
21,val,0.49532,0.49531,0.00049,3.5023,4.4048,0.5796
22,train,0.16623,0.16599,0.04841,1.8236,2.5499,0.8821
22,val,0.47573,0.47573,0.00029,3.3843,4.3169,0.5962
23,train,0.18826,0.18814,0.02308,1.8954,2.7148,0.8532
23,val,0.47334,0.47334,0.00016,3.4064,4.3060,0.5983
24,train,0.12426,0.12404,0.04360,1.7718,2.2043,0.9055
24,val,0.54154,0.54154,0.00008,3.4491,4.6058,0.5404
25,train,0.19899,0.19887,0.02335,2.1858,2.7911,0.8590
25,val,0.53248,0.53248,0.00046,3.6936,4.5671,0.5481
26,train,0.19611,0.19549,0.12366,2.2858,2.7673,0.8420
26,val,0.55749,0.55748,0.00169,3.8735,4.6731,0.5268
