epoch,phase,total,main,shunt,mae,rmse,r2
1,train,4.70397,4.70373,0.04701,11.3751,13.5741,-2.1917
1,val,1.75857,1.75856,0.00186,7.0603,8.2998,-0.7495
2,train,1.66649,1.66604,0.09136,6.3910,8.0785,-0.1709
2,val,1.03306,1.03305,0.00169,5.2429,6.3614,-0.0278
3,train,1.13031,1.13025,0.01229,5.6809,6.6539,0.0635
3,val,0.81327,0.81327,0.00145,4.7442,5.6442,0.1909
4,train,1.12510,1.12507,0.00720,5.8387,6.6386,0.1475
4,val,0.61073,0.61073,0.00113,4.3107,4.8912,0.3924
5,train,0.88993,0.88957,0.07223,4.8586,5.9031,0.3626
5,val,0.54608,0.54607,0.00117,4.0544,4.6250,0.4567
6,train,0.92977,0.92953,0.04823,4.7494,6.0342,0.3742
6,val,0.64016,0.64015,0.00149,3.9785,5.0076,0.3631
7,train,0.48126,0.48110,0.03211,3.5015,4.3412,0.6435
7,val,0.82226,0.82224,0.00257,4.4510,5.6753,0.1820
8,train,0.62598,0.62544,0.10810,3.8467,4.9497,0.5789
8,val,0.73030,0.73028,0.00292,4.2966,5.3485,0.2735
9,train,1.05283,1.05246,0.07430,5.0305,6.4208,0.0818
9,val,0.86280,0.86279,0.00193,4.8778,5.8135,0.1416
10,train,0.94336,0.94291,0.09092,4.6013,6.0775,0.3764
10,val,0.62541,0.62540,0.00292,3.9980,4.9496,0.3778
11,train,0.54718,0.54669,0.09856,3.7199,4.6276,0.5341
11,val,0.70338,0.70336,0.00523,4.3463,5.2490,0.3002
12,train,0.57067,0.57039,0.05549,3.4874,4.7269,0.5350
12,val,0.77743,0.77740,0.00504,4.4735,5.5184,0.2266
13,train,0.70436,0.70378,0.11590,3.8856,5.2506,0.5297
13,val,0.73558,0.73556,0.00422,4.3516,5.3678,0.2682
14,train,0.57388,0.57346,0.08281,3.7748,4.7396,0.5858
14,val,0.75816,0.75815,0.00227,4.5060,5.4496,0.2457
15,train,0.42439,0.42388,0.10179,3.1024,4.0748,0.6635
15,val,0.68797,0.68796,0.00136,4.1806,5.1912,0.3156
16,train,0.53099,0.53043,0.11343,3.4538,4.5583,0.6754
16,val,0.69116,0.69116,0.00145,4.0059,5.2033,0.3124
17,train,0.57272,0.57192,0.15922,3.6836,4.7332,0.6193
17,val,0.82493,0.82492,0.00224,4.0698,5.6845,0.1793
18,train,0.51940,0.51873,0.13446,3.6029,4.5077,0.6849
18,val,0.81521,0.81520,0.00190,4.3006,5.6509,0.1890
19,train,0.39473,0.39461,0.02372,3.0240,3.9316,0.6325
19,val,0.78373,0.78372,0.00202,4.3728,5.5408,0.2203
20,train,0.40937,0.40892,0.08845,2.9883,4.0023,0.6762
20,val,0.71083,0.71081,0.00254,3.8814,5.2768,0.2928
21,train,0.54904,0.54856,0.09645,3.5932,4.6355,0.6284
21,val,0.69069,0.69068,0.00210,3.9414,5.2015,0.3129
22,train,0.39742,0.39688,0.10630,3.1062,3.9429,0.7320
22,val,0.81446,0.81445,0.00182,4.3836,5.6484,0.1897
23,train,0.31120,0.31098,0.04229,2.5854,3.4903,0.7580
23,val,0.67746,0.67745,0.00147,3.5968,5.1514,0.3260
24,train,0.67471,0.67446,0.05015,3.8498,5.1400,0.3108
24,val,0.57002,0.57002,0.00090,3.4928,4.7253,0.4329
25,train,0.30517,0.30501,0.03296,2.5804,3.4566,0.7708
25,val,0.66777,0.66777,0.00051,3.8270,5.1145,0.3357
26,train,0.31432,0.31431,0.00358,2.6778,3.5089,0.7399
26,val,0.84385,0.84385,0.00019,4.4233,5.7494,0.1605
27,train,0.26197,0.26183,0.02919,2.3262,3.2025,0.7845
27,val,0.75230,0.75230,0.00035,3.7347,5.4286,0.2516
28,train,0.24410,0.24373,0.07402,2.2678,3.0899,0.7748
28,val,0.79667,0.79667,0.00040,4.2964,5.5863,0.2074
29,train,0.20172,0.20078,0.18857,2.1948,2.8045,0.8880
29,val,0.81979,0.81979,0.00042,4.2619,5.6668,0.1844
30,train,0.22045,0.22006,0.07849,1.9824,2.9360,0.8460
30,val,0.73441,0.73441,0.00043,3.9337,5.3636,0.2694
31,train,0.26987,0.26983,0.00885,2.6171,3.2511,0.7615
31,val,0.74743,0.74743,0.00025,4.1268,5.4110,0.2564
32,train,0.21016,0.20981,0.07040,2.1436,2.8668,0.8751
32,val,0.73795,0.73795,0.00028,3.9950,5.3765,0.2658
33,train,0.32529,0.32478,0.10222,2.7432,3.5669,0.7773
33,val,0.68823,0.68823,0.00026,3.9795,5.1922,0.3153
34,train,0.21712,0.21673,0.07882,2.3527,2.9137,0.8325
34,val,0.73625,0.73624,0.00023,4.0246,5.3703,0.2675
35,train,0.17247,0.17201,0.09188,2.0749,2.5958,0.8769
35,val,1.24776,1.24776,0.00025,5.3356,6.9912,-0.2414
36,train,0.29117,0.29085,0.06412,2.7551,3.3754,0.7828
36,val,1.24970,1.24970,0.00037,5.2599,6.9967,-0.2433
37,train,0.13784,0.13738,0.09215,1.8079,2.3198,0.8974
37,val,0.86538,0.86538,0.00058,4.3267,5.8223,0.1391
38,train,0.30709,0.30664,0.09029,2.6001,3.4658,0.7795
38,val,0.70172,0.70172,0.00068,3.8559,5.2429,0.3019
39,train,0.16263,0.16233,0.05863,2.0245,2.5217,0.8666
39,val,0.98070,0.98069,0.00068,4.7667,6.1981,0.0243
40,train,0.23410,0.23368,0.08492,2.3758,3.0255,0.8195
40,val,0.86569,0.86569,0.00090,4.3124,5.8233,0.1387
41,train,0.19125,0.19079,0.09219,2.0253,2.7338,0.8663
41,val,0.81164,0.81163,0.00179,3.8961,5.6386,0.1925
42,train,0.42406,0.42367,0.07906,2.8386,4.0738,0.6396
42,val,0.94678,0.94677,0.00274,4.6978,6.0899,0.0581
43,train,0.29166,0.29137,0.05802,2.8044,3.3784,0.7193
43,val,0.90548,0.90547,0.00296,4.8328,5.9556,0.0992
44,train,0.23170,0.23151,0.03929,2.4691,3.0114,0.8083
44,val,0.80278,0.80275,0.00604,4.3461,5.6076,0.2014
45,train,0.12755,0.12718,0.07366,1.8110,2.2320,0.9057
45,val,0.86047,0.86041,0.01184,4.1175,5.8055,0.1440
46,train,0.21774,0.21728,0.09233,2.2976,2.9174,0.8456
46,val,0.73677,0.73674,0.00685,3.8489,5.3721,0.2670
47,train,0.23459,0.23421,0.07570,2.3603,3.0290,0.8505
47,val,0.69336,0.69335,0.00252,4.1024,5.2115,0.3102
48,train,0.18210,0.18166,0.08826,2.0491,2.6676,0.8687
48,val,0.84029,0.84028,0.00190,4.3925,5.7372,0.1640
49,train,0.12259,0.12198,0.12170,1.8142,2.1859,0.9180
49,val,0.88282,0.88281,0.00347,4.3515,5.8806,0.1217
50,train,0.14906,0.14866,0.07945,1.8914,2.4131,0.8817
50,val,0.61917,0.61914,0.00613,3.7822,4.9247,0.3840
51,train,0.16251,0.16175,0.15178,2.0386,2.5172,0.8931
51,val,0.63044,0.63036,0.01557,4.1550,4.9692,0.3729
52,train,0.15589,0.15526,0.12568,1.9370,2.4661,0.8962
52,val,0.55573,0.55559,0.02826,3.8545,4.6651,0.4473
53,train,0.16975,0.16938,0.07563,1.9823,2.5758,0.8701
53,val,0.55879,0.55869,0.01914,3.6944,4.6782,0.4442
54,train,0.12156,0.12101,0.11042,1.6198,2.1772,0.9147
54,val,0.70765,0.70754,0.02144,4.1719,5.2646,0.2961
55,train,0.13075,0.13035,0.08063,1.7954,2.2597,0.9044
55,val,0.94394,0.94383,0.02115,4.9464,6.0805,0.0610
56,train,0.19699,0.19658,0.08286,2.0744,2.7750,0.8409
56,val,0.75994,0.75982,0.02533,3.9999,5.4556,0.2441
57,train,0.16143,0.16053,0.17975,1.8743,2.5077,0.8675
57,val,0.73692,0.73673,0.03639,3.6992,5.3721,0.2670
58,train,0.14772,0.14667,0.21100,1.8728,2.3969,0.8986
58,val,0.81765,0.81752,0.02715,4.3764,5.6590,0.1867
59,train,0.11769,0.11687,0.16474,1.6491,2.1396,0.9178
59,val,0.67411,0.67399,0.02370,3.9174,5.1383,0.3295
60,train,0.16709,0.16662,0.09315,2.1429,2.5548,0.8606
60,val,0.67280,0.67269,0.02314,3.8210,5.1333,0.3308
61,train,0.13012,0.12960,0.10397,1.7282,2.2532,0.9102
61,val,0.72740,0.72729,0.02275,3.6983,5.3376,0.2764
62,train,0.17286,0.17256,0.05905,1.9219,2.5999,0.8665
62,val,0.64311,0.64303,0.01511,3.7265,5.0189,0.3603
63,train,0.16136,0.16095,0.08244,1.9204,2.5109,0.8723
63,val,0.61431,0.61424,0.01283,3.7165,4.9052,0.3889
64,train,0.13539,0.13501,0.07551,1.6114,2.2997,0.9110
64,val,0.74951,0.74944,0.01355,4.0965,5.4182,0.2544
