epoch,phase,total,main,shunt,mae,rmse,r2
1,train,3.68556,3.68534,0.04334,9.6394,12.0151,-1.7914
1,val,1.91841,1.91841,0.00001,6.9023,8.6688,-0.6282
2,train,2.01050,2.01044,0.01132,7.5466,8.8743,-0.8529
2,val,1.20728,1.20728,0.00001,5.8192,6.8769,-0.0247
3,train,1.15623,1.15602,0.04177,5.6599,6.7293,-0.0679
3,val,1.02399,1.02399,0.00000,5.2770,6.3334,0.1309
4,train,1.39004,1.38990,0.02935,6.3586,7.3787,0.1362
4,val,0.79765,0.79765,0.00000,4.3966,5.5898,0.3230
5,train,0.88477,0.88473,0.00676,4.8778,5.8870,0.2737
5,val,0.72109,0.72109,0.00000,4.4195,5.3148,0.3880
6,train,0.68286,0.68286,0.00054,4.4341,5.1720,0.4218
6,val,0.63918,0.63918,0.00000,3.8375,5.0038,0.4575
7,train,0.55448,0.55448,0.00033,3.9558,4.6605,0.5874
7,val,0.56644,0.56644,0.00000,3.5478,4.7105,0.5192
8,train,0.47423,0.47423,0.00022,3.2113,4.3101,0.6445
8,val,0.56498,0.56498,0.00000,3.1631,4.7044,0.5205
9,train,0.30874,0.30874,0.00003,2.8553,3.4776,0.7325
9,val,0.57782,0.57782,0.00000,3.6998,4.7576,0.5096
10,train,0.31892,0.31892,0.00002,2.7921,3.5345,0.7824
10,val,0.62329,0.62329,0.00000,3.6106,4.9412,0.4710
11,train,0.37651,0.37651,0.00002,2.8792,3.8404,0.7130
11,val,0.52959,0.52959,0.00000,3.5272,4.5547,0.5505
12,train,0.25844,0.25844,0.00004,2.5646,3.1818,0.8284
12,val,0.46074,0.46074,0.00000,2.9510,4.2483,0.6090
13,train,0.22035,0.22035,0.00001,2.3433,2.9380,0.8160
13,val,0.42876,0.42876,0.00000,2.8193,4.0982,0.6361
14,train,0.26316,0.26316,0.00001,2.4490,3.2107,0.7851
14,val,0.51988,0.51988,0.00000,3.1763,4.5128,0.5588
15,train,0.18861,0.18861,0.00001,2.1870,2.7182,0.8847
15,val,0.47608,0.47608,0.00000,2.9192,4.3184,0.5959
16,train,0.24210,0.24210,0.00001,2.2425,3.0796,0.8178
16,val,0.52792,0.52792,0.00000,3.2822,4.5475,0.5519
17,train,0.18898,0.18898,0.00000,2.2169,2.7208,0.8476
17,val,0.54205,0.54205,0.00000,3.5593,4.6080,0.5399
18,train,0.20121,0.20121,0.00004,2.1261,2.8075,0.8686
18,val,0.58403,0.58403,0.00000,3.6389,4.7830,0.5043
19,train,0.15568,0.15568,0.00000,1.9552,2.4695,0.8939
19,val,0.55933,0.55933,0.00000,3.2693,4.6808,0.5253
20,train,0.21106,0.21106,0.00000,2.1934,2.8754,0.8569
20,val,0.55498,0.55498,0.00000,3.2496,4.6626,0.5290
21,train,0.22450,0.22450,0.00001,2.3666,2.9655,0.8557
21,val,0.54033,0.54033,0.00000,3.4351,4.6007,0.5414
22,train,0.13587,0.13587,0.00000,1.7592,2.3070,0.9029
22,val,0.57204,0.57204,0.00000,3.5096,4.7337,0.5145
23,train,0.13788,0.13788,0.00001,1.8190,2.3240,0.8983
23,val,0.54697,0.54697,0.00000,3.8313,4.6288,0.5358
24,train,0.12431,0.12431,0.00000,1.7192,2.2067,0.8994
24,val,0.54379,0.54379,0.00000,3.4353,4.6154,0.5385
25,train,0.14502,0.14502,0.00000,1.8050,2.3834,0.8566
25,val,0.52473,0.52473,0.00000,3.6062,4.5337,0.5546
26,train,0.16166,0.16166,0.00000,2.0220,2.5164,0.8678
26,val,0.50813,0.50813,0.00000,3.2259,4.4614,0.5687
27,train,0.15105,0.15105,0.00000,1.8322,2.4325,0.8831
27,val,0.44788,0.44788,0.00000,3.1662,4.1886,0.6199
28,train,0.11966,0.11966,0.00000,1.6525,2.1650,0.9115
28,val,0.46162,0.46162,0.00000,3.0133,4.2524,0.6082
29,train,0.13440,0.13440,0.00000,1.8376,2.2945,0.9009
29,val,0.59021,0.59021,0.00000,3.7298,4.8083,0.4991
30,train,0.16049,0.16049,0.00000,2.0234,2.5073,0.8796
30,val,0.60045,0.60045,0.00000,3.7323,4.8499,0.4904
31,train,0.06980,0.06980,0.00000,1.2707,1.6535,0.9496
31,val,0.60639,0.60639,0.00000,3.4946,4.8738,0.4853
32,train,0.11895,0.11895,0.00000,1.6899,2.1586,0.8963
32,val,0.61430,0.61430,0.00000,3.9413,4.9055,0.4786
33,train,0.12902,0.12902,0.00000,1.7693,2.2481,0.8996
33,val,0.58777,0.58777,0.00000,3.5000,4.7983,0.5011
34,train,0.10313,0.10313,0.00000,1.5702,2.0100,0.9049
34,val,0.62412,0.62412,0.00000,3.9581,4.9445,0.4703
35,train,0.12950,0.12950,0.00000,1.7619,2.2522,0.8886
35,val,0.62660,0.62660,0.00000,4.0571,4.9543,0.4682
36,train,0.11072,0.11072,0.00000,1.6865,2.0826,0.9196
36,val,0.66009,0.66009,0.00000,4.0025,5.0850,0.4398
37,train,0.07248,0.07248,0.00000,1.2610,1.6850,0.9441
37,val,0.64020,0.64020,0.00000,4.0065,5.0078,0.4566
38,train,0.11037,0.11037,0.00000,1.4142,2.0793,0.9094
38,val,0.59674,0.59674,0.00000,3.5492,4.8348,0.4935
39,train,0.12235,0.12235,0.00001,1.7729,2.1892,0.8889
39,val,0.65757,0.65757,0.00000,4.0372,5.0753,0.4419
40,train,0.07095,0.07095,0.00000,1.2485,1.6671,0.9402
