epoch,phase,total,main,murray,press,smooth,physio,mono,spread,mae,rmse,r2
64,val,0.90005,0.72308,0.00545,0.00000,0.07248,15.09937,0.00000,0.02739,4.1735,5.0363,0.3374
65,train,0.28087,0.22656,0.01292,0.00023,0.05070,2.16764,0.00000,0.02962,1.8570,2.5043,0.8804
65,val,0.96044,0.77813,0.00800,0.00000,0.07248,15.00139,0.00000,0.03956,4.3563,5.1122,0.3173
66,train,0.19939,0.14397,0.01830,0.00002,0.05230,2.01577,0.00000,0.02917,1.5160,1.9511,0.9312
66,val,0.73924,0.56933,0.02845,0.00000,0.07248,14.94879,0.00000,0.01702,3.6498,4.5951,0.4484
67,train,0.37054,0.25969,0.02399,0.00009,0.05328,9.44702,0.00000,0.00000,2.0501,2.7770,0.8462
67,val,0.82288,0.64620,0.01749,0.00000,0.07248,14.85261,0.00000,0.03399,3.9929,4.7947,0.3994
68,train,0.21842,0.07647,0.01387,0.00024,0.05519,11.30362,0.00000,0.01208,1.0759,1.3559,0.9677
68,val,0.69284,0.53035,0.01081,0.00000,0.07248,14.66007,0.00000,0.01171,3.6444,4.6426,0.4369
69,train,0.26291,0.18987,0.00954,0.00008,0.05416,5.69528,0.00000,0.00251,2.0313,2.6632,0.8518
69,val,0.68829,0.52903,0.00618,0.00000,0.07248,14.49104,0.00000,0.00671,3.7635,4.7942,0.3995
70,train,0.25080,0.10431,0.00855,0.00016,0.06015,11.96804,0.00000,0.01917,1.2374,1.5990,0.9518
70,val,0.83712,0.67385,0.00642,0.00000,0.07248,14.18806,0.00000,0.01767,4.1927,5.2099,0.2909
71,train,0.29612,0.18337,0.00685,0.00009,0.05556,8.60190,0.00000,0.01105,1.7014,2.2201,0.8820
71,val,0.90723,0.73878,0.00667,0.00000,0.07248,13.88348,0.00000,0.03734,4.2015,5.0641,0.3300
72,train,0.25167,0.15784,0.00551,0.00008,0.06116,6.80218,0.00000,0.01514,1.7051,2.2096,0.9118
72,val,0.84337,0.68128,0.00690,0.00000,0.07248,13.64149,0.00000,0.03329,3.9151,4.8144,0.3945
73,train,0.18943,0.14220,0.00504,0.00014,0.04774,2.44420,0.00000,0.02096,1.6975,2.3271,0.8751
73,val,0.75529,0.60335,0.00652,0.00000,0.07248,13.50805,0.00000,0.01819,3.6631,4.6622,0.4322
74,train,0.13560,0.10727,0.00526,0.00001,0.05061,0.81709,0.00000,0.00563,1.3290,1.6691,0.9576
74,val,0.72304,0.57341,0.00614,0.00000,0.07248,13.43369,0.00000,0.01489,3.5955,4.6632,0.4319
75,train,0.15078,0.08468,0.00741,0.00001,0.06691,5.07761,0.00000,0.00024,1.2962,1.6408,0.9481
75,val,0.78624,0.63251,0.00520,0.00000,0.07248,13.37419,0.00000,0.02396,3.8223,4.7856,0.4017
76,train,0.26990,0.17967,0.01001,0.00008,0.05233,6.82710,0.00000,0.01131,1.6583,2.1857,0.9205
76,val,0.70742,0.56406,0.00502,0.00000,0.07248,13.29039,0.00000,0.00451,3.7317,4.8299,0.3906
77,train,0.18963,0.14796,0.00840,0.00007,0.06153,2.93447,0.00000,0.00143,1.5946,1.8385,0.9367
77,val,0.76091,0.61795,0.00447,0.00000,0.07248,13.18887,0.00000,0.00382,3.9915,5.0355,0.3376
78,train,0.14582,0.12049,0.01061,0.00007,0.04592,1.04247,0.00000,0.00207,1.6015,2.2562,0.8919
78,val,0.83389,0.68778,0.00565,0.00000,0.07248,13.11527,0.00000,0.00967,4.2221,5.1522,0.3065
79,train,0.21535,0.12073,0.00693,0.00016,0.05027,6.92888,0.00000,0.01922,1.4485,1.7248,0.9390
79,val,0.87958,0.72809,0.00576,0.00000,0.07248,13.03746,0.00000,0.02246,4.3277,5.1188,0.3155
80,train,0.15443,0.09433,0.00761,0.00000,0.04351,3.27708,0.00000,0.01083,1.2275,1.7237,0.9307
80,val,0.80509,0.65964,0.00501,0.00000,0.07248,12.96981,0.00000,0.01229,4.1824,5.0132,0.3434
81,train,0.20128,0.12438,0.00412,0.00007,0.05944,5.06521,0.00000,0.01693,1.4318,1.8358,0.9350
81,val,0.76625,0.62535,0.00498,0.00000,0.07248,12.89096,0.00000,0.00547,4.0521,5.0148,0.3430
82,train,0.19772,0.14068,0.00648,0.00013,0.06788,3.94811,0.00000,0.00119,1.3935,1.8899,0.9377
82,val,0.78390,0.64177,0.00752,0.00000,0.07248,12.79889,0.00000,0.01073,3.9820,4.8866,0.3762
83,train,0.23832,0.15632,0.00778,0.00001,0.04764,5.57514,0.00000,0.01412,1.3691,1.8646,0.9383
83,val,0.79893,0.65439,0.00653,0.00000,0.07248,12.72821,0.00000,0.01844,3.9941,4.7587,0.4084
84,train,0.17011,0.09696,0.00428,0.00008,0.05681,5.81333,0.00000,0.00105,1.3960,1.9228,0.9254
84,val,0.79291,0.64757,0.00802,0.00000,0.07248,12.65088,0.00000,0.02046,3.9032,4.6913,0.4250
85,train,0.17243,0.12100,0.00538,0.00008,0.04707,1.96969,0.00000,0.02555,1.5931,1.8837,0.9358
85,val,0.81056,0.66641,0.00774,0.00000,0.07248,12.56832,0.00000,0.01873,3.9001,4.7899,0.4006
86,train,0.17583,0.10267,0.00303,0.00002,0.04879,5.43245,0.00000,0.00170,1.3486,1.6336,0.9485
86,val,0.86316,0.72415,0.00687,0.00000,0.07248,12.47100,0.00000,0.00812,4.2233,5.0990,0.3208
87,train,0.17511,0.10937,0.00521,0.00001,0.04326,3.58773,0.00000,0.02445,1.2210,1.5836,0.9446
87,val,0.86248,0.72594,0.01033,0.00000,0.07248,12.38990,0.00000,0.00483,4.1425,5.0715,0.3281
88,train,0.15716,0.10900,0.00825,0.00017,0.04710,2.22114,0.00000,0.02539,1.2824,1.5823,0.9496
88,val,0.84901,0.71335,0.00751,0.00000,0.07248,12.32833,0.00000,0.00499,4.2176,5.0272,0.3398
89,train,0.12199,0.04810,0.00599,0.00006,0.05929,5.93328,0.00000,0.00000,0.9569,1.1198,0.9763
89,val,0.84703,0.71248,0.00955,0.00000,0.07248,12.18510,0.00000,0.00667,4.1431,5.0030,0.3461
90,train,0.13145,0.07895,0.00582,0.00001,0.04786,2.74980,0.00000,0.02000,1.1415,1.7278,0.9394
90,val,0.86979,0.73336,0.00644,0.00000,0.07248,12.08167,0.00000,0.01287,4.2295,5.0695,0.3286
91,train,0.16219,0.06414,0.00394,0.00003,0.06148,7.91106,0.00000,0.00133,1.0903,1.4250,0.9661
91,val,0.91300,0.77393,0.00492,0.00000,0.07248,11.91824,0.00000,0.02034,4.3269,5.1844,0.2978
92,train,0.23775,0.17373,0.00468,0.00001,0.05257,3.89248,0.00000,0.02614,1.7166,2.0410,0.9178
92,val,0.89754,0.76068,0.00563,0.00000,0.07248,11.82019,0.00000,0.01661,4.3112,5.1868,0.2972
93,train,0.17470,0.09178,0.00491,0.00001,0.06012,6.22106,0.00000,0.01006,1.1398,1.3808,0.9661
93,val,0.79121,0.65964,0.00760,0.00000,0.07248,11.74260,0.00000,0.00728,4.1146,5.1022,0.3199
94,train,0.19776,0.10318,0.00340,0.00002,0.06128,7.05067,0.00000,0.01034,1.2406,1.7579,0.9392
94,val,0.79601,0.66854,0.00719,0.00000,0.07248,11.64988,0.00000,0.00046,4.2426,5.2101,0.2908
95,train,0.12682,0.06809,0.00561,0.00006,0.05923,4.27136,0.00000,0.00034,1.0915,1.3482,0.9689
95,val,0.72767,0.60241,0.00623,0.00000,0.07248,11.53485,0.00000,0.00000,4.0322,5.0114,0.3439
96,train,0.13519,0.09121,0.00406,0.00002,0.05291,2.48466,0.00000,0.00000,1.4359,1.7576,0.9405
96,val,0.82536,0.70056,0.00432,0.00000,0.07248,11.45258,0.00000,0.00073,4.2681,5.0142,0.3432
