epoch,phase,total,main,shunt,mae,rmse,r2
1,train,4.59777,4.59557,0.07336,11.3204,13.4171,-2.4769
1,val,2.19367,2.19367,0.00001,7.3936,9.2699,-0.8618
2,train,2.43901,2.43706,0.06519,8.0241,9.7706,-0.8050
2,val,1.28689,1.28689,0.00000,5.9387,7.1000,-0.0922
3,train,1.43851,1.43793,0.01943,6.2320,7.5051,-0.1302
3,val,1.05657,1.05657,0.00000,5.4949,6.4334,0.1033
4,train,1.23533,1.23469,0.02124,5.7991,6.9545,0.0756
4,val,0.86843,0.86843,0.00000,4.8396,5.8325,0.2629
5,train,1.09677,1.09625,0.01737,5.6073,6.5531,0.1926
5,val,0.69125,0.69125,0.00000,3.6531,5.2036,0.4133
6,train,0.89377,0.89312,0.02160,4.7550,5.9148,0.3557
6,val,0.66962,0.66962,0.00000,4.2206,5.1216,0.4317
7,train,0.61554,0.61507,0.01549,3.9453,4.9085,0.5542
7,val,0.60954,0.60954,0.00000,3.4928,4.8864,0.4827
8,train,0.34529,0.34529,0.00020,3.0990,3.6777,0.6707
8,val,0.56137,0.56137,0.00000,3.2232,4.6894,0.5235
9,train,0.56295,0.56266,0.00947,3.7956,4.6948,0.5268
9,val,0.54945,0.54945,0.00000,3.7744,4.6393,0.5337
10,train,0.29950,0.29947,0.00122,2.5523,3.4250,0.7726
10,val,0.52239,0.52239,0.00000,3.1166,4.5236,0.5566
11,train,0.28780,0.28755,0.00853,2.8373,3.3562,0.7834
11,val,0.72460,0.72460,0.00005,3.2697,5.3277,0.3850
12,train,0.48770,0.48718,0.01715,3.4187,4.3685,0.6580
12,val,0.62652,0.62651,0.00010,4.1042,4.9540,0.4683
13,train,0.24532,0.24488,0.01453,2.5857,3.0972,0.8293
13,val,0.79976,0.79976,0.00003,4.0743,5.5972,0.3212
14,train,0.52976,0.52885,0.03037,3.5640,4.5515,0.6064
14,val,0.83439,0.83439,0.00001,4.3678,5.7171,0.2918
15,train,0.26276,0.26255,0.00711,2.5090,3.2070,0.8068
15,val,0.66577,0.66577,0.00000,4.1095,5.1068,0.4349
16,train,0.26762,0.26709,0.01745,2.6566,3.2346,0.7975
16,val,0.63886,0.63886,0.00000,3.7787,5.0026,0.4578
17,train,0.24079,0.24052,0.00883,2.4164,3.0695,0.7866
17,val,0.68046,0.68046,0.00000,3.7104,5.1628,0.4225
18,train,0.22223,0.22188,0.01178,2.2886,2.9481,0.8114
18,val,0.63330,0.63330,0.00000,3.9871,4.9808,0.4625
19,train,0.32760,0.32739,0.00701,2.7260,3.5811,0.7783
19,val,0.80790,0.80790,0.00000,3.9360,5.6256,0.3143
