epoch,phase,total,main,shunt,mae,rmse,r2
1,train,2.31142,2.31135,0.01369,7.2449,9.5153,-0.9348
1,val,2.02942,2.02919,0.04589,7.0671,8.9156,-1.2313
2,train,2.01839,2.01838,0.00093,7.5302,8.8918,-0.5862
2,val,1.20301,1.20277,0.04818,5.5304,6.8640,-0.3225
3,train,1.59562,1.59545,0.03355,6.5252,7.9055,-0.1873
3,val,0.83996,0.83972,0.04790,4.8194,5.7353,0.0767
4,train,1.05728,1.05718,0.01834,5.6635,6.4352,0.2198
4,val,0.64752,0.64729,0.04589,4.0179,5.0354,0.2883
5,train,0.88613,0.88612,0.00310,4.8105,5.8916,0.3805
5,val,0.48251,0.48235,0.03347,3.6746,4.3468,0.4696
6,train,0.88528,0.88527,0.00111,4.9096,5.8888,0.2591
6,val,0.38400,0.38388,0.02430,3.4022,3.8778,0.5779
7,train,0.71021,0.71020,0.00113,3.9391,5.2745,0.5358
7,val,0.38813,0.38798,0.03143,3.5753,3.8984,0.5734
8,train,0.50977,0.50976,0.00174,3.5723,4.4686,0.6166
8,val,0.36145,0.36129,0.03234,3.3512,3.7620,0.6027
9,train,0.61077,0.61076,0.00275,3.7378,4.8913,0.5611
9,val,0.36156,0.36137,0.03728,3.1188,3.7624,0.6026
10,train,0.44810,0.44809,0.00226,3.3680,4.1896,0.6189
10,val,0.45047,0.45028,0.03948,3.3057,4.1998,0.5049
11,train,0.33987,0.33985,0.00317,2.8931,3.6487,0.7508
11,val,0.61412,0.61398,0.02815,4.1871,4.9042,0.3249
12,train,0.55184,0.55183,0.00126,3.6136,4.6493,0.5821
12,val,0.38357,0.38338,0.03844,2.9257,3.8753,0.5784
13,train,0.41799,0.41797,0.00402,3.2933,4.0463,0.6797
13,val,0.30491,0.30471,0.04050,2.7482,3.4549,0.6649
14,train,0.24669,0.24667,0.00393,2.5374,3.1085,0.8234
14,val,0.29175,0.29155,0.03970,2.7370,3.3794,0.6794
15,train,0.23792,0.23791,0.00151,2.5323,3.0528,0.8237
15,val,0.24854,0.24836,0.03621,2.3996,3.1191,0.7269
16,train,0.13624,0.13623,0.00313,1.7633,2.3100,0.8925
16,val,0.22443,0.22422,0.04199,2.2461,2.9636,0.7535
17,train,0.23980,0.23979,0.00121,2.3302,3.0648,0.7981
17,val,0.16685,0.16673,0.02448,2.0188,2.5556,0.8167
18,train,0.13911,0.13910,0.00146,1.9159,2.3343,0.9157
18,val,0.19363,0.19347,0.03174,2.0913,2.7529,0.7873
19,train,0.18576,0.18576,0.00108,2.1816,2.6975,0.8804
19,val,0.40551,0.40533,0.03724,3.2173,3.9847,0.5543
20,train,0.24090,0.24090,0.00104,2.2089,3.0719,0.8526
20,val,0.28570,0.28548,0.04439,2.2912,3.3441,0.6861
