epoch,phase,total,main,shunt,mae,rmse,r2
1,train,4.07589,4.07568,0.04191,10.5993,12.6354,-2.0636
1,val,1.52154,1.52154,0.00001,6.0970,7.7202,-0.2914
2,train,1.24319,1.24303,0.03077,5.6805,6.9780,-0.1568
2,val,1.05250,1.05250,0.00001,5.4701,6.4210,0.1067
3,train,0.98763,0.98750,0.02669,5.4200,6.2195,0.1868
3,val,0.83663,0.83663,0.00001,4.7461,5.7247,0.2899
4,train,0.77169,0.77155,0.02689,4.7598,5.4976,0.3871
4,val,0.65339,0.65339,0.00001,3.4155,5.0591,0.4455
5,train,0.59351,0.59326,0.05120,4.0208,4.8207,0.5645
5,val,0.71339,0.71339,0.00001,4.2834,5.2863,0.3945
6,train,0.71220,0.71198,0.04536,4.3931,5.2811,0.4234
6,val,0.62526,0.62526,0.00001,3.8504,4.9490,0.4693
7,train,0.57747,0.57746,0.00097,3.8652,4.7561,0.5201
7,val,0.58857,0.58857,0.00001,3.0243,4.8016,0.5005
8,train,0.43302,0.43282,0.04064,3.3404,4.1176,0.7044
8,val,0.66461,0.66461,0.00004,4.3992,5.1024,0.4359
9,train,0.39561,0.39544,0.03347,3.0308,3.9358,0.7034
9,val,0.49660,0.49660,0.00006,3.4327,4.4105,0.5785
10,train,0.34712,0.34694,0.03556,2.8816,3.6865,0.7201
10,val,0.52811,0.52811,0.00008,2.9147,4.5483,0.5518
11,train,0.37448,0.37425,0.04614,3.1057,3.8288,0.6545
11,val,0.42133,0.42132,0.00026,3.2343,4.0625,0.6424
12,train,0.38785,0.38781,0.00646,3.0404,3.8976,0.5830
12,val,0.39864,0.39864,0.00004,3.0338,3.9517,0.6617
13,train,0.28188,0.28183,0.01069,2.7087,3.3226,0.7938
13,val,0.37025,0.37025,0.00001,2.5274,3.8084,0.6858
14,train,0.18540,0.18516,0.04702,2.1801,2.6932,0.8864
14,val,0.29985,0.29985,0.00001,2.7599,3.4272,0.7455
15,train,0.27608,0.27601,0.01350,2.7247,3.2882,0.7700
15,val,0.39681,0.39681,0.00001,2.9615,3.9426,0.6632
16,train,0.26341,0.26312,0.05766,2.5094,3.2104,0.7692
16,val,0.32480,0.32480,0.00001,2.9046,3.5670,0.7243
17,train,0.24823,0.24804,0.03873,2.6019,3.1171,0.7553
17,val,0.32030,0.32030,0.00001,2.7627,3.5421,0.7282
18,train,0.18924,0.18904,0.03881,2.3050,2.7212,0.8752
18,val,0.32337,0.32337,0.00001,2.6003,3.5591,0.7255
19,train,0.15110,0.15090,0.03952,1.9065,2.4313,0.8908
19,val,0.35542,0.35542,0.00001,2.3402,3.7313,0.6983
20,train,0.25347,0.25324,0.04569,2.2710,3.1496,0.8032
20,val,0.29700,0.29700,0.00001,2.5148,3.4109,0.7479
21,train,0.20058,0.20044,0.02681,2.3817,2.8021,0.8131
21,val,0.34318,0.34318,0.00001,2.8222,3.6665,0.7087
22,train,0.23413,0.23384,0.05903,2.3476,3.0265,0.8512
22,val,0.42753,0.42753,0.00001,2.7703,4.0924,0.6371
23,train,0.24689,0.24677,0.02330,2.3496,3.1091,0.8056
23,val,0.39119,0.39119,0.00003,3.1620,3.9146,0.6680
24,train,0.14713,0.14702,0.02292,1.8771,2.3998,0.8877
24,val,0.41575,0.41575,0.00003,3.1225,4.0356,0.6471
25,train,0.21648,0.21610,0.07766,2.3736,2.9095,0.8325
25,val,0.46343,0.46343,0.00004,3.4766,4.2607,0.6067
26,train,0.14568,0.14536,0.06478,1.9532,2.3862,0.8712
26,val,0.40787,0.40787,0.00004,3.0647,3.9971,0.6538
27,train,0.19464,0.19455,0.01666,2.2532,2.7606,0.8602
27,val,0.40073,0.40073,0.00005,3.2916,3.9620,0.6599
28,train,0.14075,0.14049,0.05180,1.8419,2.3460,0.9036
