epoch,phase,total,main,shunt,mae,rmse,r2
1,train,4.53291,4.53122,0.05655,11.1921,13.3228,-2.4154
1,val,2.88935,2.88931,0.00147,8.9926,10.6386,-1.8745
2,train,2.54686,2.54577,0.03635,8.3047,9.9862,-1.1336
2,val,1.79993,1.79990,0.00075,7.1307,8.3968,-0.7907
3,train,1.63078,1.63002,0.02535,6.7099,7.9907,-0.2653
3,val,1.20406,1.20405,0.00025,5.8205,6.8677,-0.1979
4,train,1.28212,1.28165,0.01563,5.8374,7.0855,-0.0352
4,val,0.87818,0.87817,0.00006,4.9251,5.8651,0.1263
5,train,1.05529,1.05514,0.00485,5.3126,6.4290,0.1040
5,val,0.70306,0.70306,0.00003,4.3758,5.2479,0.3005
6,train,0.92729,0.92723,0.00177,5.1457,6.0267,0.2573
6,val,0.61374,0.61374,0.00002,4.4316,4.9032,0.3894
7,train,0.74252,0.74248,0.00117,4.3444,5.3930,0.4322
7,val,0.56292,0.56292,0.00001,4.0831,4.6958,0.4400
8,train,0.59020,0.59019,0.00030,4.0459,4.8082,0.5396
8,val,0.61116,0.61116,0.00000,3.8761,4.8929,0.3920
9,train,0.54176,0.54175,0.00055,3.6723,4.6067,0.5766
9,val,0.72924,0.72924,0.00000,4.2505,5.3447,0.2745
10,train,0.54484,0.54471,0.00425,3.4826,4.6193,0.6608
10,val,0.57701,0.57701,0.00001,3.5339,4.7542,0.4260
11,train,0.32729,0.32728,0.00035,2.8262,3.5805,0.7332
11,val,0.68903,0.68903,0.00000,3.8788,5.1953,0.3145
12,train,0.37651,0.37647,0.00127,3.2719,3.8402,0.7273
12,val,0.62225,0.62225,0.00000,3.9000,4.9371,0.3809
13,train,0.26904,0.26903,0.00052,2.6177,3.2463,0.7743
13,val,0.62464,0.62464,0.00000,4.2816,4.9466,0.3786
14,train,0.34233,0.34229,0.00128,2.8902,3.6617,0.7815
14,val,0.56938,0.56938,0.00000,3.6923,4.7227,0.4335
15,train,0.28353,0.28353,0.00009,2.7817,3.3326,0.8173
15,val,0.85458,0.85458,0.00000,4.6220,5.7858,0.1498
16,train,0.24275,0.24275,0.00024,2.2936,3.0837,0.7998
16,val,0.75256,0.75256,0.00000,4.0347,5.4295,0.2513
17,train,0.17934,0.17934,0.00008,1.9784,2.6505,0.8554
17,val,0.72133,0.72133,0.00000,4.0077,5.3156,0.2824
18,train,0.21746,0.21709,0.01230,2.4035,2.9161,0.8432
18,val,0.57392,0.57392,0.00000,3.6738,4.7415,0.4290
19,train,0.16598,0.16594,0.00124,1.9626,2.5496,0.8900
19,val,0.76069,0.76069,0.00000,4.0645,5.4587,0.2432
20,train,0.16457,0.16456,0.00029,1.9864,2.5389,0.8799
20,val,0.65867,0.65867,0.00000,3.9536,5.0795,0.3447
21,train,0.10579,0.10578,0.00036,1.6584,2.0356,0.9291
21,val,0.71791,0.71791,0.00000,4.1062,5.3030,0.2858
22,train,0.18410,0.18410,0.00002,2.0836,2.6855,0.8649
22,val,0.62624,0.62624,0.00000,3.6736,4.9529,0.3770
23,train,0.17336,0.17332,0.00129,1.9818,2.6057,0.8752
23,val,0.62376,0.62376,0.00000,3.6145,4.9431,0.3794
24,train,0.15890,0.15889,0.00037,1.8080,2.4948,0.8981
24,val,0.59163,0.59163,0.00000,3.8264,4.8141,0.4114
25,train,0.19080,0.19079,0.00028,1.9288,2.7338,0.8556
25,val,0.57845,0.57845,0.00000,3.7339,4.7601,0.4245
26,train,0.13035,0.13035,0.00018,1.7744,2.2596,0.9098
26,val,0.69269,0.69269,0.00000,3.7160,5.2091,0.3109
27,train,0.10651,0.10650,0.00026,1.5894,2.0425,0.9197
27,val,0.77250,0.77250,0.00000,4.1846,5.5010,0.2315
28,train,0.14696,0.14661,0.01158,1.8649,2.3965,0.8827
28,val,0.63390,0.63390,0.00000,3.6402,4.9831,0.3694
29,train,0.08646,0.08618,0.00939,1.2504,1.8373,0.9373
29,val,0.64669,0.64669,0.00000,3.6283,5.0331,0.3566
30,train,0.10771,0.10771,0.00002,1.5741,2.0541,0.9079
30,val,0.63433,0.63433,0.00000,3.7526,4.9848,0.3689
31,train,0.08555,0.08516,0.01298,1.3795,1.8265,0.9343
31,val,0.64357,0.64357,0.00000,3.5887,5.0209,0.3597
32,train,0.11228,0.11226,0.00051,1.6386,2.0970,0.9068
32,val,0.66381,0.66381,0.00000,3.6705,5.0993,0.3396
33,train,0.06077,0.05903,0.05806,1.1988,1.5206,0.9625
33,val,0.70301,0.70301,0.00000,3.9474,5.2477,0.3006
34,train,0.11224,0.11224,0.00002,1.5029,2.0968,0.9149
34,val,0.75514,0.75514,0.00000,3.9617,5.4388,0.2487
35,train,0.10457,0.10457,0.00001,1.5741,2.0239,0.9176
35,val,0.80749,0.80749,0.00000,4.3729,5.6241,0.1967
36,train,0.04722,0.04722,0.00001,1.1017,1.3600,0.9659
36,val,0.69933,0.69933,0.00000,4.0646,5.2340,0.3043
37,train,0.09908,0.09908,0.00001,1.4827,1.9700,0.9250
37,val,0.69298,0.69298,0.00000,3.8704,5.2102,0.3106
38,train,0.08075,0.08075,0.00001,1.4039,1.7785,0.9450
38,val,0.67256,0.67256,0.00000,4.2081,5.1328,0.3309
39,train,0.09613,0.09613,0.00001,1.5186,1.9405,0.9195
39,val,0.69903,0.69903,0.00000,3.9049,5.2328,0.3046
40,train,0.09700,0.09695,0.00163,1.5144,1.9488,0.9324
40,val,0.72124,0.72124,0.00000,4.1574,5.3153,0.2825
41,train,0.10374,0.10374,0.00002,1.5247,2.0159,0.9079
41,val,0.59519,0.59519,0.00000,3.8394,4.8286,0.4079
42,train,0.05744,0.05743,0.00022,1.2544,1.4999,0.9606
42,val,0.65035,0.65035,0.00000,3.7828,5.0474,0.3530
43,train,0.07460,0.07460,0.00004,1.2760,1.7095,0.9460
43,val,0.71454,0.71454,0.00000,3.8836,5.2905,0.2891
44,train,0.07058,0.07023,0.01179,1.1809,1.6586,0.9478
44,val,0.70722,0.70722,0.00001,4.1469,5.2634,0.2964
45,train,0.05831,0.05831,0.00011,1.2363,1.5113,0.9570
45,val,0.69752,0.69752,0.00000,4.2402,5.2272,0.3061
46,train,0.06971,0.06933,0.01254,1.2710,1.6480,0.9406
46,val,0.73646,0.73646,0.00000,4.1043,5.3711,0.2673
47,train,0.07524,0.07452,0.02402,1.2609,1.7086,0.9454
47,val,0.81113,0.81113,0.00000,4.5686,5.6368,0.1930
48,train,0.07093,0.07038,0.01808,1.3385,1.6605,0.9468
48,val,0.72893,0.72893,0.00000,4.3793,5.3436,0.2748
49,train,0.08299,0.08244,0.01822,1.3799,1.7971,0.9365
49,val,0.75859,0.75859,0.00000,4.3641,5.4512,0.2453
50,train,0.04725,0.04725,0.00002,1.0982,1.3604,0.9657
50,val,0.80987,0.80987,0.00000,4.9158,5.6324,0.1943
